,freq,epsilon_r,epsilon_i
0,75000000000.0,2.24723205715228,0.02405813267892932
1,75025000000.0,2.2457984586322777,0.024071958173765114
2,75050000000.0,2.24438982070577,0.02407617927138209
3,75075000000.0,2.2430061085302957,0.02407083481154257
4,75100000000.0,2.2416472905704024,0.024055968839885856
5,75125000000.0,2.2403133384900613,0.02403163059513935
6,75150000000.0,2.2390042270026047,0.02399787456265084
7,75175000000.0,2.2377199336571763,0.02395476049810449
8,75200000000.0,2.2364604386612057,0.02390235347550073
9,75225000000.0,2.235225724598629,0.02384072393308737
10,75250000000.0,2.2340157761563644,0.023769947736171068
11,75275000000.0,2.232830579807955,0.023690106241724376
12,75300000000.0,2.2316701235039784,0.02360128636690247
13,75325000000.0,2.2305343962706314,0.02350358066940876
14,75350000000.0,2.229423387850312,0.023397087420232075
15,75375000000.0,2.2283370882771525,0.02328191068854648
16,75400000000.0,2.2272754874614025,0.02315816042445871
17,75425000000.0,2.2262385747223914,0.02302595256034988
18,75450000000.0,2.225226338337309,0.022885409069964443
19,75475000000.0,2.224238765048137,0.02273665808421284
20,75500000000.0,2.223275839595645,0.02257983395725457
21,75525000000.0,2.2223375441759554,0.022415077355255025
22,75550000000.0,2.221423857974981,0.022242535335094942
23,75575000000.0,2.2205347566131084,0.0220623614248984
24,75600000000.0,2.219670211649291,0.021874715670269062
25,75625000000.0,2.2188301900558947,0.021679764736940856
26,75650000000.0,2.218014653691784,0.02147768192264338
27,75675000000.0,2.2172235587921794,0.021268647232364067
28,75700000000.0,2.2164568554598563,0.021052847403741533
29,75725000000.0,2.2157144871441865,0.020830475935256908
30,75750000000.0,2.2149963901798344,0.020601733092885918
31,75775000000.0,2.2143024932817537,0.02036682593452417
32,75800000000.0,2.213632717071249,0.020125968273475337
33,75825000000.0,2.2129869736594894,0.01987938066228312
34,75850000000.0,2.2123651661626593,0.019627290366921464
35,75875000000.0,2.2117671883434995,0.01936993128290402
36,75900000000.0,2.2111929241792203,0.019107543904741904
37,75925000000.0,2.2106422474985923,0.01884037518560057
38,75950000000.0,2.210115021654558,0.018568678478356863
39,75975000000.0,2.2096110991875784,0.01829271338839674
40,76000000000.0,2.2091303215351545,0.01801274563620081
41,76025000000.0,2.2086725187739464,0.01772904690001258
42,76050000000.0,2.2082375093873017,0.01744189462629386
43,76075000000.0,2.2078251000396074,0.017151571843593654
44,76100000000.0,2.2074350854265754,0.016858366936726345
45,76125000000.0,2.2070672481279026,0.01656257341099599
46,76150000000.0,2.206721358481606,0.016264489626812463
47,76175000000.0,2.2063971745270266,0.015964418539859623
48,76200000000.0,2.2060944419407904,0.015662667380773602
49,76225000000.0,2.205812894046759,0.01535954735595421
50,76250000000.0,2.2055522518064152,0.015055373307558453
51,76275000000.0,2.2053122238985363,0.014750463350011782
52,76300000000.0,2.205092506800969,0.014445138504355476
53,76325000000.0,2.2048927848953364,0.014139722314126928
54,76350000000.0,2.20471273062751,0.013834540421406184
55,76375000000.0,2.204552004694984,0.013529920142031098
56,76400000000.0,2.204410256252824,0.013226190033360166
57,76425000000.0,2.204287123147255,0.012923679437505126
