,freq,epsilon_r,epsilon_i
0,75000000000.0,2.2440453379861323,0.0
1,75025000000.0,2.2426407949151974,0.0
2,75050000000.0,2.241285202285666,0.0
3,75075000000.0,2.2399783667409325,0.0
4,75100000000.0,2.238720045245005,0.0
5,75125000000.0,2.23750994552756,0.0
6,75150000000.0,2.2363477265992966,0.0
7,75175000000.0,2.2352329993326334,0.0
8,75200000000.0,2.2341653271540824,0.0
9,75225000000.0,2.2331442268405235,0.0
10,75250000000.0,2.2321691693574324,0.0
11,75275000000.0,2.2312395808066454,0.0
12,75300000000.0,2.2303548434543865,0.0
13,75325000000.0,2.229514296843096,0.0
14,75350000000.0,2.228717238973709,0.0
15,75375000000.0,2.227962927567222,0.0
16,75400000000.0,2.227250581384993,0.0
17,75425000000.0,2.22657938166127,0.0
18,75450000000.0,2.225948473545421,0.0
19,75475000000.0,2.2253569676698763,0.0
20,75500000000.0,2.2248039417288874,0.0
21,75525000000.0,2.224288442145417,0.0
22,75550000000.0,2.2238094857823634,0.0
23,75575000000.0,2.223366061721296,0.0
24,75600000000.0,2.2229571330683617,0.0
25,75625000000.0,2.2225816388156137,0.0
26,75650000000.0,2.222238495748655,0.0
27,75675000000.0,2.221926600387358,0.0
28,75700000000.0,2.221644830928962,0.0
29,75725000000.0,2.2213920492981547,0.0
30,75750000000.0,2.2211671031210605,0.0
31,75775000000.0,2.220971223220252,8.665120711741346e-05
32,75800000000.0,2.2208044277877814,0.0003019351068754511
33,75825000000.0,2.220662122156618,0.0005218584099384252
34,75850000000.0,2.2205431183426434,0.0007463506472449045
35,75875000000.0,2.2204462242715706,0.000975339315744476
36,75900000000.0,2.220370245830083,0.0012087497090309824
37,75925000000.0,2.220313988947003,0.001446504697175388
38,75950000000.0,2.2202762616095355,0.0016885245379027244
39,75975000000.0,2.2202558758947673,0.0019347266199392407
40,76000000000.0,2.2202516499768232,0.002185025224841629
41,76025000000.0,2.2202624101011743,0.002439331266035529
42,76050000000.0,2.220286992527647,0.0026975520143581897
43,76075000000.0,2.22032424545107,0.0029595908111797464
44,76100000000.0,2.2203730308634486,0.0032253467964565114
45,76125000000.0,2.220432226395863,0.003494714619711736
46,76150000000.0,2.2205007270890715,0.0037675841439052853
47,76175000000.0,2.2205774471474613,0.0040438401795603466
48,76200000000.0,2.220661321581221,0.004323362185728901
49,76225000000.0,2.2207513078697323,0.004606024037326386
50,76250000000.0,2.220846387488388,0.004891693751796863
51,76275000000.0,2.2209455674117904,0.005180233251162089
52,76300000000.0,2.221047881545895,0.005471498185568778
53,76325000000.0,2.2211523920722507,0.005765337684146132
54,76350000000.0,2.2212581907381934,0.0060615942503032035
55,76375000000.0,2.2213644000481647,0.006360103585003855
56,76400000000.0,2.221470174406688,0.006660694503939428
57,76425000000.0,2.2215747011514457,0.006963188868033782
58,76450000000.0,2.2216772015078408,0.007267401547060884
59,76475000000.0,2.221776931488272,0.007573140419718967
60,76500000000.0,2.2218731826493867,0.007880206448375518
61,76525000000.0,2.2219652828308942,0.008188393729116781
62,76550000000.0,2.222052596731684,0.008497489669640059
63,76575000000.0,2.222134526462465,0.00880727513589564
64,76600000000.0,2.222210511942058,0.009117524696603659
65,76625000000.0,2.2222800312756883,0.009428006881611124
66,76650000000.0,2.2223426009608653,0.00973848449833418
67,76675000000.0,2.2223977760871088,0.010048715009997728
68,76700000000.0,2.2224451503463243,0.010358450912754988
69,76725000000.0,2.2224843560412166,0.010667440221099866
70,76750000000.0,2.222515063959628,0.01097542693015053
71,76775000000.0,2.222536983137568,0.011282151573982371
72,76800000000.0,2.2225498605889404,0.011587351775641231
73,76825000000.0,2.222553480901073,0.011890762880837165
74,76850000000.0,2.2225476657417738,0.01219211858666143
75,76875000000.0,2.2225322733390938,0.012491151617368178
76,76900000000.0,2.2225071977995,0.012787594435919128
77,76925000000.0,2.222472368388148,0.013081179966310206
78,76950000000.0,2.2224277487412984,0.013371642343332464
79,76975000000.0,2.2223733359756035,0.013658717679162331
80,77000000000.0,2.2223091597305533,0.013942144853111129
81,77025000000.0,2.2222352811499744,0.014221666279014698
82,77050000000.0,2.222151791793876,0.014497028739740547
83,77075000000.0,2.2220588124877576,0.014767984135515732
84,77100000000.0,2.221956492103464,0.015034290322862137
85,77125000000.0,2.22184500629379,0.015295711860592103
86,77150000000.0,2.221724556187632,0.015552020824415097
87,77175000000.0,2.2215953670051523,0.015802997532151777
88,77200000000.0,2.221457686667739,0.01604843129107176
89,77225000000.0,2.2213117843402275,0.01628812112868219
90,77250000000.0,2.2211579489633118,0.01652187645177898
91,77275000000.0,2.220996487733712,0.01674951771425865
92,77300000000.0,2.2208277245838564,0.01697087703513991
93,77325000000.0,2.220651998639696,0.017185798779615055
94,77350000000.0,2.2204696626454465,0.01739414007865906
95,77375000000.0,2.2202810813999068,0.01759577133104174
96,77400000000.0,2.2200866301766364,0.017790576654662563
97,77425000000.0,2.2198866931726817,0.017978454248117427
98,77450000000.0,2.2196816619213253,0.01815931676810703
99,77475000000.0,2.219471933742969,0.018333091583375646
100,77500000000.0,2.219257910229309,0.018499721002448028
101,77525000000.0,2.2190399957026803,0.018659162471609685
102,77550000000.0,2.2188185957482816,0.018811388653283214
103,77575000000.0,2.2185941157413844,0.01895638750165506
104,77600000000.0,2.2183669594367297,0.01909416223051902
105,77625000000.0,2.2181375275883264,0.019224731276321568
106,77650000000.0,2.2179062165953725,0.01934812814946517
107,77675000000.0,2.217673417224852,0.019464401261345462
108,77700000000.0,2.2174395133760383,0.019573613676613
109,77725000000.0,2.2172048808699465,0.019675842807810488
110,77750000000.0,2.216969886348992,0.019771180086044768
111,77775000000.0,2.2167348861825533,0.019859730512662068
112,77800000000.0,2.216500225496849,0.01994161225605255
113,77825000000.0,2.216266237193167,0.020016956087597296
114,77850000000.0,2.2160332411008743,0.02008590486342646
115,77875000000.0,2.215801543177359,0.02014861291389116
116,77900000000.0,2.215571434764364,0.020205245400356564
117,77925000000.0,2.2153431919120683,0.020255977652508483
118,77950000000.0,2.215117074833291,0.020300994429591726
119,77975000000.0,2.2148933273402225,0.020340489184699124
120,78000000000.0,2.2146721764406423,0.020374663306802432
121,78025000000.0,2.214453831948569,0.020403725284689853
122,78050000000.0,2.214238486191779,0.020427889918422336
123,78075000000.0,2.214026313801134,0.02044737744643371
124,78100000000.0,2.2138174715568284,0.02046241271594386
125,78125000000.0,2.213612098297894,0.020473224281820804
126,78150000000.0,2.213410314937984,0.020480043566620133
127,78175000000.0,2.2132122245103587,0.020483103947429585
128,78200000000.0,2.213017912303926,0.020482639884925685
129,78225000000.0,2.2128274460503343,0.02047888604304699
130,78250000000.0,2.2126408761989667,0.02047207640382353
131,78275000000.0,2.212458236211853,0.020462443416476
132,78300000000.0,2.212279542963578,0.020450217132979297
133,78325000000.0,2.21210479715694,0.02043562436718461
134,78350000000.0,2.211933983832485,0.02041888788129515
135,78375000000.0,2.2117670728957326,0.02040022558044477
136,78400000000.0,2.2116040197044664,0.02037984974356137
137,78425000000.0,2.2114447657077707,0.020357966275306047
138,78450000000.0,2.211289239124495,0.02033477399072416
139,78475000000.0,2.211137355661694,0.02031046392106602
140,78500000000.0,2.2109890192585246,0.0202852186777106
141,78525000000.0,2.2108441228799856,0.020259211831781854
142,78550000000.0,2.210702549328092,0.02023260733573531
143,78575000000.0,2.2105641720923033,0.020205559005347904
144,78600000000.0,2.2104288562036176,0.02017821001786001
145,78625000000.0,2.21029645914125,0.02015069247424892
146,78650000000.0,2.2101668317188867,0.020123126995074903
147,78675000000.0,2.2100398190073243,0.02009562237972395
148,78700000000.0,2.2099152612547903,0.0200682753014043
149,78725000000.0,2.2097929948468096,0.020041170043481143
150,78750000000.0,2.2096728532076315,0.020014378316999544
151,78775000000.0,2.209554667772486,0.01998795910891684
152,78800000000.0,2.2094382688946883,0.01996195856859517
153,78825000000.0,2.209323486801784,0.019936409976625682
154,78850000000.0,2.2092101524967007,0.01991133375906185
155,78875000000.0,2.209098098676724,0.019886737539136726
156,78900000000.0,2.2089871606258047,0.019862616241256428
157,78925000000.0,2.2088771770788207,0.019838952283115545
158,78950000000.0,2.208767991091152,0.019815715749996028
159,78975000000.0,2.2086594508588675,0.01979286472071015
160,79000000000.0,2.208551410526003,0.019770345533348402
161,79025000000.0,2.208443730958793,0.01974809317388555
162,79050000000.0,2.2083362804866757,0.01972603169404467
163,79075000000.0,2.2082289355975684,0.019704074665801662
164,79100000000.0,2.208121581634596,0.01968212568245684
165,79125000000.0,2.208014113404167,0.019660078920881827
166,79150000000.0,2.2079064357771045,0.019637819709213102
