,freq,lin_pol_deg
257,1553492920000.0,1.055474875360149
258,1558378110000.0,1.353160681211947
259,1563263310000.0,1.6921202546884753
260,1568148510000.0,2.0751516011721547
261,1573033710000.0,2.505002235981723
262,1577918910000.0,2.9843659514798824
263,1582804100000.0,3.5158765688547136
264,1587689300000.0,4.102105206844688
265,1592574500000.0,4.745544791961268
266,1597459700000.0,5.448603788580375
