,freq,wls,alpha_fit,ref_ind_fit
125,908646800000.0,329.9328826118135,0.05867461458728592,2.154961429756218
126,913531998000.0,328.1685355918973,0.05961337307591369,2.1549825133877767
127,918417196000.0,326.42295822170126,0.06055958186777285,2.1550037101226924
128,923302394000.0,324.6958525702686,0.06151324096286346,2.155025019961841
129,928187592000.0,322.98692697887304,0.06247435036118548,2.155046442906102
130,933072789000.0,321.29589624116664,0.06344290986371222,2.1550679789519434
131,937957987000.0,319.62248006317157,0.06441891986697201,2.15508962810907
132,942843185000.0,317.9664049859999,0.06540238017346318,2.155111390373981
133,947728383000.0,316.32740284829055,0.06639329078318582,2.155133265747576
134,952613581000.0,314.7052109894285,0.06739165169613984,2.155155254230761
135,957498779000.0,313.09957210921937,0.0683974629123253,2.155177355824443
136,962383977000.0,311.5102341318386,0.06941072443174219,2.155199570529539
137,967269174000.0,309.93695039432737,0.07043143604468824,2.1552218983423828
138,972154372000.0,308.3794782337306,0.07145959816904286,2.155244339273041
139,977039570000.0,306.83758079521795,0.07249521059662893,2.155266893317884
140,981924768000.0,305.3110256202438,0.07353827332744642,2.155289560477843
141,986809966000.0,303.7995848534022,0.0745887863614953,2.155312340753857
142,991695164000.0,302.303035129049,0.07564674969877562,2.15533523414687
143,996580362000.0,300.8211574612585,0.07671216333928736,2.1553582406578276
144,1001465560000.0,299.3537371370015,0.0777850272830305,2.155381360287683
145,1006350760000.0,297.9005630203926,0.0788653419738108,2.1554045930469288
146,1011235960000.0,296.46142923952186,0.07995310697392283,2.1554279389270845
147,1016121150000.0,295.03613619301206,0.08104832003383644,2.1554513978809813
148,1021006350000.0,293.62447941680284,0.08215098563736115,2.1554749700056304
149,1025891550000.0,292.22626699674055,0.08326110155021758,2.155498655254104
150,1030776750000.0,290.84130778075854,0.08437866777240575,2.1555224536273845
151,1035661940000.0,289.469417018453,0.08550368199339241,2.1555463650773934
152,1040547140000.0,288.1104050701634,0.08663614881899326,2.155570389703017
153,1045432340000.0,286.7640941737081,0.08777606595392583,2.155594527456418
154,1050317540000.0,285.43030710503035,0.08892343339819013,2.1556187783385985
155,1055202740000.0,284.10886992200193,0.09007825115178617,2.155643142350562
156,1060087930000.0,282.7996145565019,0.09124051682792686,2.1556676194430993
157,1064973130000.0,281.5023680456614,0.09241023518493557,2.1556922097174347
158,1069858330000.0,280.21696854012436,0.09358740385127598,2.1557169131245986
159,1074743530000.0,278.94325448974786,0.09477202282694816,2.155741729665615
160,1079628720000.0,277.68106984037996,0.09596408966416192,2.155766659290367
