,freq,ref_ind,epsilon_r,epsilon_i
134,952613581000.0,2.108304083226876,4.444946107351118,0.0
135,957498779000.0,2.1083240459145007,4.44503028258129,0.0
136,962383977000.0,2.1083441100487774,4.445114886377371,0.0
137,967269174000.0,2.1083642756154393,4.445199918691416,0.0
138,972154372000.0,2.1083845426125607,4.445285379527577,0.0
139,977039570000.0,2.108404911025793,4.4453712688376825,0.0
140,981924768000.0,2.1084253808448548,4.445457586590771,0.0
141,986809966000.0,2.1084459520594128,4.445544332755723,0.0
142,991695164000.0,2.1084666246590857,4.445631507301278,0.0
143,996580362000.0,2.108487398633438,4.445719110196003,0.0
144,1001465560000.0,2.108508273971988,4.4458071414083316,0.0
145,1006350760000.0,2.108529250672809,4.445895600942838,0.0
146,1011235960000.0,2.1085503287167904,4.445984488731685,0.0
147,1016121150000.0,2.1085715080498386,4.44607380455957,0.0
148,1021006350000.0,2.1085927887479774,4.446163548759972,0.0
149,1025891550000.0,2.1086141707572197,4.446253721118158,0.0
150,1030776750000.0,2.1086356540667777,4.446344321601627,0.0
151,1035661940000.0,2.108657238621528,4.446435349990967,0.0
152,1040547140000.0,2.1086789244989506,4.446526806626051,0.0
153,1045432340000.0,2.108700711644027,4.446618691288026,0.0
154,1050317540000.0,2.10872260004577,4.446711003943793,0.0
155,1055202740000.0,2.1087445896931407,4.446803744560093,0.0
156,1060087930000.0,2.1087666805297265,4.446896912912361,0.0
157,1064973130000.0,2.1087888726348285,4.4469905093484705,0.0
158,1069858330000.0,2.10881116595214,4.447084533644423,0.0
159,1074743530000.0,2.108833560470422,4.447178985766357,0.0
160,1079628720000.0,2.1088560561322325,4.4472738654855934,0.0
161,1084513920000.0,2.108878653018328,4.447369173156398,0.0
162,1089399120000.0,2.1089013510713737,4.447464908550665,0.0
163,1094284320000.0,2.108924150279928,4.447561071633917,0.0
164,1099169520000.0,2.108947050632501,4.447657662371524,0.0
165,1104054710000.0,2.108970052070363,4.44775468052967,0.0
166,1108939910000.0,2.108993154676092,4.447852126470614,0.0
167,1113825110000.0,2.1090163583910644,4.447949999961106,0.0
168,1118710310000.0,2.109039663203591,4.448048300965916,0.0
169,1123595510000.0,2.109063069101927,4.448147029449641,0.0
170,1128480700000.0,2.1090865760260624,4.44824618517334,0.0
171,1133365900000.0,2.1091101840603894,4.44834576850725,0.0
172,1138251100000.0,2.1091338931450028,4.448445779212996,0.0
173,1143136300000.0,2.1091577032679605,4.448546217254578,0.0
174,1148021490000.0,2.1091816143682194,4.448647082388928,0.0
175,1152906690000.0,2.1092056265316312,4.448748374992691,0.0
176,1157791890000.0,2.1092297396972612,4.448850094823376,0.0
177,1162677090000.0,2.109253953852967,4.448952241844375,0.0
178,1167562290000.0,2.109278268986557,4.449054816018926,0.0
179,1172447480000.0,2.109302685035705,4.449157817098834,0.0
180,1177332680000.0,2.10932720208808,4.449261245468728,0.0
181,1182217880000.0,2.1093518200814634,4.449365100880982,0.0
182,1187103080000.0,2.1093765390034633,4.449469383298229,0.0
183,1191988280000.0,2.1094013588416387,4.449574092682952,0.0
184,1196873470000.0,2.1094262795323817,4.449679228781826,0.0
185,1201758670000.0,2.1094513011651768,4.449784791987457,0.0
186,1206643870000.0,2.109476423676523,4.449890782047094,0.0
187,1211529070000.0,2.10950164705378,4.4499971989226115,0.0
188,1216414260000.0,2.1095269712323153,4.450104042356585,0.0
189,1221299460000.0,2.1095523963030653,4.450211312748006,0.0
190,1226184660000.0,2.109577922201505,4.45031900984002,0.0
191,1231069860000.0,2.109603548914794,4.450427133593894,0.0
192,1235955060000.0,2.109629276430042,4.450535683970743,0.0
193,1240840250000.0,2.1096551046813374,4.450644660708025,0.0
194,1245725450000.0,2.1096810337614316,4.450754064212703,0.0
195,1250610650000.0,2.109707063604518,4.450863894222797,0.0
196,1255495850000.0,2.1097331941975086,4.450974150698823,0.0
197,1260381050000.0,2.109759425527266,4.451084833601139,0.0
198,1265266240000.0,2.1097857575265966,4.451195942662075,0.0
199,1270151440000.0,2.1098121902900675,4.451307478296572,0.0
200,1275036640000.0,2.1098387237505936,4.451419440237533,0.0
201,1279921840000.0,2.109865357894837,4.4515318284447085,0.0
202,1284807030000.0,2.109892092654585,4.451644642646345,0.0
203,1289692230000.0,2.1099189281258535,4.451757883263751,0.0
204,1294577430000.0,2.1099458642405335,4.451871550025732,0.0
205,1299462630000.0,2.109972900985092,4.451985642891444,0.0
206,1304347830000.0,2.110000038345944,4.452100161819885,0.0
207,1309233020000.0,2.1100272762535988,4.45221510653418,0.0
208,1314118220000.0,2.1100546148058847,4.452330477463611,0.0
209,1319003420000.0,2.1100820539334175,4.45244627433187,0.0
210,1323888620000.0,2.1101095936224143,4.45256249709735,0.0
211,1328773820000.0,2.110137233859046,4.452679145718306,0.0
212,1333659010000.0,2.110164974572542,4.452796219912736,0.0
213,1338544210000.0,2.1101928158625456,4.452913720117899,0.0
214,1343429410000.0,2.1102207576583956,4.453031646052373,0.0
215,1348314610000.0,2.110248799946062,4.453149997673796,0.0
216,1353199800000.0,2.110276942653759,4.453268774696096,0.0
217,1358085000000.0,2.1103051858825737,4.453387977562884,0.0
218,1362970200000.0,2.110333529560827,4.453507605988658,0.0
219,1367855400000.0,2.110361973674293,4.453627659930457,0.0
220,1372740600000.0,2.1103905182086975,4.4537481393451746,0.0
221,1377625790000.0,2.110419163090978,4.453869043941624,0.0
222,1382510990000.0,2.1104479084240353,4.4539903741713855,0.0
223,1387396190000.0,2.1104767541349143,4.4541121297438435,0.0
224,1392281390000.0,2.110505700209143,4.454234310615285,0.0
225,1397166590000.0,2.1105347466322026,4.4543569167418555,0.0
226,1402051780000.0,2.110563893329757,4.454479947827261,0.0
227,1406936980000.0,2.1105931404065172,4.454603404331045,0.0
228,1411822180000.0,2.110622487788254,4.454727285957478,0.0
229,1416707380000.0,2.110651935460251,4.454851592662103,0.0
230,1421592570000.0,2.110681483347157,4.454976324144555,0.0
231,1426477770000.0,2.1107111315551275,4.455101480870726,0.0
232,1431362970000.0,2.1107408800089167,4.455227062540816,0.0
233,1436248170000.0,2.110770728693614,4.45535306910977,0.0
234,1441133370000.0,2.1108006775942574,4.455479500532376,0.0
235,1446018560000.0,2.110830726634225,4.455606356503171,0.0
236,1450903760000.0,2.1108608759214804,4.4557336374959995,0.0
237,1455788960000.0,2.1108911253795064,4.455861343205959,0.0
238,1460674160000.0,2.1109214749931486,4.45598947358725,0.0
239,1465559360000.0,2.110951924747201,4.456118028593913,0.0
240,1470444550000.0,2.1109824745637726,4.456247007915389,0.0
241,1475329750000.0,2.111013124552632,4.456376412033467,0.0
242,1480214950000.0,2.1110438746359947,4.456506240638154,0.0
243,1485100150000.0,2.1110747247984625,4.456636493682904,0.0
244,1489985340000.0,2.111105674961127,4.456767170853077,0.0
245,1494870540000.0,2.111136725235203,4.456898272636818,0.0
246,1499755740000.0,2.1111678755418914,4.457029798720063,0.0
247,1504640940000.0,2.111199125865597,4.457161749055661,0.0
248,1509526140000.0,2.1112304761906784,4.457294123596319,0.0
249,1514411330000.0,2.111261926436961,4.457426922022308,0.0
250,1519296530000.0,2.1112934767174645,4.457560144829719,0.0
251,1524181730000.0,2.111325126952121,4.45769379169939,0.0
252,1529066930000.0,2.1113568771250963,4.457827862583439,0.0
253,1533952130000.0,2.111388727220502,4.457962357433811,0.0
254,1538837320000.0,2.1114206771569015,4.4580972759257085,0.0
255,1543722520000.0,2.111452727049115,4.4582326185631445,0.0
256,1548607720000.0,2.111484876815813,4.45836838502189,0.0
257,1553492920000.0,2.111517126440915,4.4585045752533,0.0
258,1558378110000.0,2.1115494758419717,4.458641188928506,0.0
259,1563263310000.0,2.111581925135246,4.458778226557871,0.0
260,1568148510000.0,2.1116144742383964,4.458915687813099,0.0
261,1573033710000.0,2.1116471231351497,4.459053572644954,0.0
262,1577918910000.0,2.1116798718091845,4.459191881004053,0.0
263,1582804100000.0,2.111712720176789,4.459330612556454,0.0
264,1587689300000.0,2.111745668356028,4.459469767820447,0.0
265,1592574500000.0,2.111778716263295,4.45960934646265,0.0
266,1597459700000.0,2.1118118638820778,4.459749348433095,0.0
267,1602344890000.0,2.1118451111276544,4.459889773393775,0.0
268,1607230090000.0,2.111878458119528,4.460030621869315,0.0
269,1612115290000.0,2.111911904773086,4.460171893522284,0.0
270,1617000490000.0,2.1119454510716213,4.460313588302114,0.0
271,1621885690000.0,2.111979096998379,4.460455706158088,0.0
272,1626770880000.0,2.1120128424673785,4.460598246747136,0.0
273,1631656080000.0,2.1120466875999226,4.460741210601805,0.0
274,1636541280000.0,2.1120806323101364,4.460884597379586,0.0
275,1641426480000.0,2.112114676581075,4.46102840702918,0.0
276,1646311680000.0,2.1121488203957424,4.461172639499126,0.0
277,1651196870000.0,2.1121830636668975,4.461317294441281,0.0
278,1656082070000.0,2.112217406517643,4.4614623723961175,0.0
279,1660967270000.0,2.112251848860846,4.461607873016063,0.0
280,1665852470000.0,2.11228639067932,4.461753796249069,0.0
281,1670737660000.0,2.112321031884819,4.461900141742946,0.0
282,1675622860000.0,2.112355772601881,4.46204691004449,0.0
283,1680508060000.0,2.112390612742369,4.462194100802081,0.0
284,1685393260000.0,2.112425552288903,4.462341713963077,0.0
285,1690278460000.0,2.11246059122406,4.462489749474705,0.0
286,1695163650000.0,2.112495729458337,4.462638206979711,0.0
287,1700048850000.0,2.112530967118068,4.462787087032799,0.0
288,1704934050000.0,2.112566304113859,4.46293638927729,0.0
289,1709819250000.0,2.112601740428094,4.463086113659813,0.0
290,1714704450000.0,2.112637276043109,4.463236260126848,0.0
291,1719589640000.0,2.1126729108681475,4.463386828316091,0.0
292,1724474840000.0,2.112708645031338,4.463537818790153,0.0
293,1729360040000.0,2.112744478442033,4.463689231187297,0.0
294,1734245240000.0,2.112780411082377,4.463841065453417,0.0
295,1739130430000.0,2.1128164428606104,4.463993321222163,0.0
296,1744015630000.0,2.1128525739062987,4.464145999062471,0.0
297,1748900830000.0,2.1128888041277905,4.464299098608564,0.0
298,1753786030000.0,2.1129251335070407,4.464452619805746,0.0
299,1758671230000.0,2.112961562025959,4.46460656259918,0.0
300,1763556420000.0,2.112998089591533,4.464760926617468,0.0
301,1768441620000.0,2.1130347163351204,4.464915712437443,0.0
302,1773326820000.0,2.1130714421638186,4.46507091968828,0.0
