,freq,alpha,ref_ind,epsilon_r,epsilon_i
271,1621885690000.0,0.42436523649356017,2.111979096998379,4.460455706158088,0.002636634969893696
272,1626770880000.0,0.42725045749890567,2.1120128424673785,4.460598246747136,0.0026466318585158808
273,1631656080000.0,0.43014545941769294,2.1120466875999226,4.460741210601805,0.002656629972222809
274,1636541280000.0,0.43305023635386963,2.1120806323101364,4.460884597379586,0.0026666292851585706
275,1641426480000.0,0.4359647883074357,2.112114676581075,4.46102840702918,0.0026766297920102398
276,1646311680000.0,0.43888911527839136,2.1121488203957424,4.461172639499126,0.0026866314875442416
277,1651196870000.0,0.4418232112506277,2.1121830636668975,4.461317294441281,0.0026966343461280766
278,1656082070000.0,0.4447670882363527,2.112217406517643,4.4614623723961175,0.002706638403635133
279,1660967270000.0,0.44772074023946734,2.112251848860846,4.461607873016063,0.0027166436345882174
280,1665852470000.0,0.45068416725997146,2.11228639067932,4.461753796249069,0.0027266500340595618
281,1670737660000.0,0.45365736320171834,2.112321031884819,4.461900141742946,0.002736657576708391
282,1675622860000.0,0.4566403402369919,2.112355772601881,4.46204691004449,0.0027466662987241214
283,1680508060000.0,0.459633092289655,2.112390612742369,4.462194100802081,0.002756676174912441
284,1685393260000.0,0.4626356193597074,2.112425552288903,4.462341713963077,0.002766687200633784
285,1690278460000.0,0.4656479214471494,2.11246059122406,4.462489749474705,0.0027766993713180398
286,1695163650000.0,0.468669992355787,2.112495729458337,4.462638206979711,0.002786712661965121
287,1700048850000.0,0.4717018444579985,2.112530967118068,4.462787087032799,0.002796727109135276
288,1704934050000.0,0.4747434715775995,2.112566304113859,4.46293638927729,0.0028067426879646697
289,1709819250000.0,0.47779487371458995,2.112601740428094,4.463086113659813,0.0028167593941510532
290,1714704450000.0,0.4808560508689697,2.112637276043109,4.463236260126848,0.002826777223456755
291,1719589640000.0,0.48392699674449813,2.1126729108681475,4.463386828316091,0.00283679615119784
292,1724474840000.0,0.4870077239136474,2.112708645031338,4.463537818790153,0.0028468162142805914
293,1729360040000.0,0.49009822610018633,2.112744478442033,4.463689231187297,0.002856837388147953
294,1734245240000.0,0.4931985033041147,2.112780411082377,4.463841065453417,0.002866859668811472
295,1739130430000.0,0.4963085491491536,2.1128164428606104,4.463993321222163,0.0028768830318238237
296,1744015630000.0,0.4994283763678515,2.1128525739062987,4.464145999062471,0.0028869075143516483
297,1748900830000.0,0.5025579786039388,2.1128888041277905,4.464299098608564,0.002896933092067563
