,freq,alpha,ref_ind,epsilon_r,epsilon_i
85,713238886000.0,0.027233524474328898,2.1542108197961216,4.640624256126678,0.00039246223646652274
86,718124084000.0,0.02787427084285033,2.1542273799573795,4.640695604558036,0.00039896647121814616
87,723009282000.0,0.028522467514603203,2.1542440531908436,4.640767440708114,0.00040548888926363497
88,727894480000.0,0.029178114489587494,2.154260839497201,4.640839764591185,0.00041202912838062553
89,732779678000.0,0.029841211767803185,2.1542777388771417,4.64091257622161,0.0004185868360389406
90,737664875000.0,0.03051175921122668,2.154294751327869,4.640985875598805,0.0004251616677320616
91,742550073000.0,0.03118975709438015,2.1543118768570477,4.6410596627673355,0.00043175329205584977
92,747435271000.0,0.03187520528076505,2.154329115461912,4.641133937726905,0.00043836138233705943
93,752320469000.0,0.032568103770381336,2.1543464671431742,4.6412087004922755,0.00044498562172874966
94,757205667000.0,0.033268452563229065,2.1543639319015466,4.641283951078292,0.00045162570159254056
95,762090865000.0,0.0339762516593082,2.15438150973775,4.641359689499907,0.0004582813212355165
96,766976063000.0,0.03469150105861876,2.1543992006525086,4.641435915772168,0.00046495218765718805
97,771861260000.0,0.03541420061246158,2.154417004642895,4.641512629894464,0.0004716380139359597
98,776746458000.0,0.03614435061670991,2.1544349217169323,4.6415898319134445,0.00047833852447231104
99,781631656000.0,0.036881950924189666,2.154452951871726,4.6416675218287935,0.00048505344655171877
100,786516854000.0,0.03762700153490081,2.1544710951080193,4.641745699655948,0.0004917825155989573
101,791402052000.0,0.0383795024488434,2.1544893514265593,4.641824365410436,0.0004985254736020146
102,796287250000.0,0.03913945366601739,2.1545077208281005,4.641903519107896,0.0005052820689107651
103,801172447000.0,0.03990685502857321,2.154526203309603,4.641983160747693,0.0005120520546558408
104,806057645000.0,0.04068170685068496,2.1545447988793986,4.642063290378268,0.0005188351941077377
105,810942843000.0,0.04146400897602815,2.154563507534479,4.642143907999277,0.0005256312521816952
106,815828041000.0,0.04225376140460276,2.1545823292756183,4.642225013626749,0.0005324400008045984
107,820713239000.0,0.04305096413640876,2.1546012641035914,4.642306607276794,0.000539261217363048
108,825598437000.0,0.04385561717144622,2.1546203120191803,4.64238868896563,0.0005460946845418338
109,830483635000.0,0.04466772050971506,2.15463947302317,4.642471258709564,0.0005529401901681022
110,835368832000.0,0.0454872739826902,2.154658747112394,4.642554316507952,0.0005597975256561045
111,840254030000.0,0.046314277925896805,2.1546781342955397,4.642637862411307,0.0005666664914792937
112,845139228000.0,0.047148732172334853,2.1546976345694713,4.642721896419275,0.0005735468886080018
113,850024426000.0,0.0479906367220043,2.1547172479349954,4.6428064185485605,0.0005804385239865994
114,854909624000.0,0.04883999157490519,2.15473697439292,4.642891428815955,0.0005873412090003887
115,859794822000.0,0.049696796731037496,2.15475681394406,4.642976927238356,0.0005942547593494403
116,864680020000.0,0.050561052190401204,2.154776766589234,4.643062913832754,0.0006011789949267081
117,869565217000.0,0.05143275777379566,2.154796832325147,4.643149388598489,0.0006081137382796478
118,874450415000.0,0.05231191383809713,2.154817011160843,4.643236351588148,0.0006150588201767083
119,879335613000.0,0.05319852020563003,2.1548373030930583,4.643323802801365,0.000622014070979996
120,884220811000.0,0.054092576876394335,2.1548577081226306,4.643411742255516,0.0006289793262149425
121,889106009000.0,0.054994083850390084,2.154878226250404,4.643500169968086,0.0006359544250489553
122,893991207000.0,0.05590304112761726,2.154898857477225,4.643589085956649,0.0006429392101919074
123,898876404000.0,0.05681944851972467,2.1549196017996888,4.6436784902205295,0.0006499335263671753
124,903761602000.0,0.0577433064018896,2.1549404592271437,4.643768382814093,0.0006569372259474005
125,908646800000.0,0.05867461458728592,2.154961429756218,4.643858763736962,0.0006639501602738882
126,913531998000.0,0.05961337307591369,2.1549825133877767,4.643949633007099,0.0006709721852943952
127,918417196000.0,0.06055958186777285,2.1550037101226924,4.644040990642569,0.0006780031600479036
128,923302394000.0,0.06151324096286346,2.155025019961841,4.644132836661532,0.000685042946582845
129,928187592000.0,0.06247435036118548,2.155046442906102,4.644225171082243,0.0006920914098779015
130,933072789000.0,0.06344290986371222,2.1550679789519434,4.644317993904013,0.0006991484163198668
131,937957987000.0,0.06441891986697201,2.15508962810907,4.644411305183289,0.0007062138394093628
132,942843185000.0,0.06540238017346318,2.155111390373981,4.6445051049196735,0.0007132875510213852
133,947728383000.0,0.06639329078318582,2.155133265747576,4.644599393131813,0.0007203694271120897
134,952613581000.0,0.06739165169613984,2.155155254230761,4.6446941698384565,0.000727459346207465
135,957498779000.0,0.0683974629123253,2.155177355824443,4.6447894350584376,0.0007345571893377759
136,962383977000.0,0.06941072443174219,2.155199570529539,4.644885188810709,0.0007416628399740053
137,967269174000.0,0.07043143604468824,2.1552218983423828,4.644981431094544,0.0007487761825093371
138,972154372000.0,0.07145959816904286,2.155244339273041,4.645078161968486,0.0007558971080253663
139,977039570000.0,0.07249521059662893,2.155266893317884,4.645175381432122,0.0007630255054974739
140,981924768000.0,0.07353827332744642,2.155289560477843,4.645273089504774,0.0007701612675614311
141,986809966000.0,0.0745887863614953,2.155312340753857,4.6453712862058705,0.0007773042890035036
142,991695164000.0,0.07564674969877562,2.15533523414687,4.645469971554943,0.0007844544667074836
143,996580362000.0,0.07671216333928736,2.1553582406578276,4.6455691455716055,0.000791611699603279
144,1001465560000.0,0.0777850272830305,2.155381360287683,4.645668808275583,0.0007987758886170089
145,1006350760000.0,0.0788653419738108,2.1554045930469288,4.645768959727796,0.0008059469395597727
146,1011235960000.0,0.07995310697392283,2.1554279389270845,4.64586959990746,0.0008131247542744458
147,1016121150000.0,0.08104832003383644,2.1554513978809813,4.645970728627076,0.0008203092246771332
148,1021006350000.0,0.08215098563736115,2.1554749700056304,4.646072346320773,0.000827500288621411
149,1025891550000.0,0.08326110155021758,2.155498655254104,4.646174452802251,0.0008346978416151281
150,1030776750000.0,0.08437866777240575,2.1555224536273845,4.64627704809182,0.0008419017955916258
151,1035661940000.0,0.08550368199339241,2.1555463650773934,4.646380131998363,0.0008491120494033824
152,1040547140000.0,0.08663614881899326,2.155570389703017,4.6464837049644165,0.0008563285478330676
153,1045432340000.0,0.08777606595392583,2.155594527456418,4.6465877668000575,0.0008635511929983567
154,1050317540000.0,0.08892343339819013,2.1556187783385985,4.646692317525992,0.0008707799033394938
155,1055202740000.0,0.09007825115178617,2.155643142350562,4.646797357163005,0.000878014598829978
156,1060087930000.0,0.09124051682792686,2.1556676194430993,4.646902885515479,0.0008852551861137381
157,1064973130000.0,0.09241023518493557,2.1556922097174347,4.647008903036436,0.0008925016177689166
158,1069858330000.0,0.09358740385127598,2.1557169131245986,4.647115409531448,0.00089975380334518
159,1074743530000.0,0.09477202282694816,2.155741729665615,4.647222405021697,0.0009070116686053381
160,1079628720000.0,0.09596408966416192,2.155766659290367,4.647329889307949,0.0009142751258042227
161,1084513920000.0,0.09716360924324678,2.1557917021019497,4.647437862851621,0.0009215441331427074
162,1089399120000.0,0.09837057913166336,2.1558168580504886,4.64754632545468,0.0009288186055276234
163,1094284320000.0,0.09958499932941166,2.155842127137025,4.647655277138694,0.000936098474004601
164,1099169520000.0,0.10080686983649166,2.155867509362609,4.64776471792534,0.0009433836708671051
165,1104054710000.0,0.10203618812885945,2.1558930046759897,4.647874647610867,0.0009506741146999262
166,1108939910000.0,0.10327295923935217,2.1559186131826014,4.647985066667191,0.0009579697700573404
167,1113825110000.0,0.10451718065917662,2.1559443348314358,4.648095974891762,0.0009652705578953711
168,1118710310000.0,0.10576885238833279,2.1559701696235596,4.64820737230664,0.0009725764152299365
169,1123595510000.0,0.1070279744268207,2.1559961175600457,4.648319258933991,0.0009798872801938339
170,1128480700000.0,0.1082945441743425,2.1560221785885085,4.648431634565538,0.0009872030770320809
171,1133365900000.0,0.1095685668162431,2.1560483528167254,4.648544499683714,0.000994523775990355
172,1138251100000.0,0.11085003976747536,2.1560746401925512,4.648657854081439,0.0010018493034391032
173,1143136300000.0,0.11213896302803941,2.1561010407170778,4.648771697781266,0.0010091796017430484
174,1148021490000.0,0.11343533393663427,2.1561275543370138,4.648886030571312,0.0010165145992494353
175,1152906690000.0,0.114739157800611,2.156154181162007,4.649000852942406,0.0010238542703355268
176,1157791890000.0,0.11605043197391945,2.1561809211390073,4.649116164683858,0.0010311985452991532
177,1162677090000.0,0.11736915645655964,2.156207774269124,4.64923196581861,0.0010385473703880838
178,1167562290000.0,0.1186953312485315,2.156234740553476,4.6493482563697155,0.0010459006927704055
179,1172447480000.0,0.12002895361228039,2.1562618199376336,4.6494650361207555,0.0010532584454494881
180,1177332680000.0,0.12137002900766498,2.156289012533589,4.64958230557308,0.0010606206074997835
181,1182217880000.0,0.1227185547123813,2.1563163182871556,4.649700064511474,0.001067987113680371
182,1187103080000.0,0.12407453072642935,2.15634373719947,4.649818312959377,0.0010753579146535763
183,1191988280000.0,0.12543795704980912,2.1563712692716717,4.64993705094032,0.0010827329619108146
184,1196873470000.0,0.12680883086871203,2.156398914448201,4.65005627823338,0.0010901121926460966
185,1201758670000.0,0.1281871577955045,2.156426672843386,4.650175995350396,0.0010974955901693684
186,1206643870000.0,0.12957293503162864,2.156454544401911,4.6502962020716545,0.0011048830932584063
187,1211529070000.0,0.13096616257708454,2.1564825291249328,4.650416898421066,0.001112274656555853
188,1216414260000.0,0.13236683755706052,2.1565106269559866,4.650538084174102,0.0011196702203100334
189,1221299460000.0,0.13377496570592912,2.156538838011272,4.650659759851008,0.0011270697709231873
190,1226184660000.0,0.13519054416412943,2.156567162234565,4.6507819252284435,0.0011344732501042665
191,1231069860000.0,0.1366135729316615,2.1565955996270443,4.650904580330731,0.0011418806154015286
192,1235955060000.0,0.13804405200852524,2.1566241501898937,4.651027725182281,0.0011492918250539637
193,1240840250000.0,0.13948197844365523,2.156652813865513,4.651151359554035,0.0011567068227953071
194,1245725450000.0,0.14092735812393167,2.1566815907724437,4.651275483976758,0.0011641255985626602
195,1250610650000.0,0.1423801881135399,2.1567104808533286,4.651400098222596,0.0011715480974122544
196,1255495850000.0,0.1438404684124798,2.1567394841093686,4.651525202316345,0.0011789742802131935
197,1260381050000.0,0.14530819902075146,2.156768600541773,4.651650796282919,0.0011864041084604473
198,1265266240000.0,0.14678337691103543,2.156797830091808,4.651776879888731,0.0011938375290428606
199,1270151440000.0,0.14826600812271973,2.156827172880356,4.65190345367507,0.0012012745351036955
200,1275036640000.0,0.14975608964373585,2.1568566288489253,4.652030517409551,0.0012087150747315666
201,1279921840000.0,0.15125362147408358,2.1568861979987424,4.65215807111747,0.0012161591118068204
202,1284807030000.0,0.15275860052544069,2.1569158802701653,4.6522861145616226,0.0012236065955294308
203,1289692230000.0,0.1542710329592011,2.156945675785951,4.652414648291713,0.001231057521395427
204,1294577430000.0,0.15579091570229328,2.1569755844866996,4.652543672071739,0.00123851183971613
205,1299462630000.0,0.15731824875471725,2.1570056063736573,4.652673185927389,0.0012459695165809635
206,1304347830000.0,0.15885303211647286,2.157035741448078,4.65280318988446,0.0012534305186059135
207,1309233020000.0,0.16039526262298398,2.1570659896491855,4.65293368370122,0.001260894797640957
208,1314118220000.0,0.16194494658815228,2.157096351102077,4.653064667937895,0.0012683623518848143
209,1319003420000.0,0.1635020808626524,2.157126825746219,4.653196142353958,0.0012758331341990471
210,1323888620000.0,0.16506666544648416,2.157157413582883,4.653328106975593,0.001283307113209819
211,1328773820000.0,0.16663870033964762,2.157188114613347,4.653460561829086,0.001290784258022876
212,1333659010000.0,0.16821818230131275,2.157218928775699,4.653593506668174,0.001298264522899447
213,1338544210000.0,0.16980511779788893,2.1572498561973807,4.65372694206362,0.001305747908502586
214,1343429410000.0,0.1713995036037969,2.157280896816723,4.653860867770366,0.0013132343700159189
215,1348314610000.0,0.17300133971903653,2.1573120506350234,4.65399528381509,0.0013207238783775814
216,1353199800000.0,0.17461062284177473,2.157343317589463,4.654130189947911,0.0013282163896229853
217,1358085000000.0,0.176227359560427,2.1573746978093564,4.654265586748012,0.001335711906231916
218,1362970200000.0,0.17785154658841104,2.1574061912321274,4.654401473966715,0.0013432103850975776
219,1367855400000.0,0.1794831839257269,2.157437797859092,4.654537851631088,0.0013507117988617269
220,1372740600000.0,0.18112227157237437,2.157469517691573,4.654674719768309,0.001358216120573182
221,1377625790000.0,0.1827688061502666,2.157501350665617,4.654812078123961,0.0013657233083104407
222,1382510990000.0,0.18442279440032677,2.1575332969128813,4.654949927287768,0.0013732333666494703
223,1387396190000.0,0.18608423295971876,2.1575653563696546,4.655088267006515,0.0013807462544532883
224,1392281390000.0,0.18775312182844237,2.1575975290372793,4.655227097307773,0.0013882619463283074
225,1397166590000.0,0.18942946100649774,2.157629814917101,4.655366418219203,0.0013957804172534136
226,1402051780000.0,0.19111324703954397,2.157662213944034,4.65550622948187,0.00140330162717473
227,1406936980000.0,0.192804486821012,2.157694726252076,4.655646531696021,0.0014108255825886775
228,1411822180000.0,0.19450317691181185,2.157727351776383,4.655787324603923,0.0014183522441600302
229,1416707380000.0,0.19620931731194335,2.157760090518321,4.655928608233633,0.001425881588294007
230,1421592570000.0,0.19792290450606265,2.1577929424118976,4.656070382322595,0.0014334135763164665
231,1426477770000.0,0.19964394550960682,2.157825907592984,4.656212647479486,0.0014409482161455256
232,1431362970000.0,0.2013724368224827,2.1578589859958295,4.65635540344295,0.0014484854697777438
233,1436248170000.0,0.20310837844469043,2.1578921776218194,4.656498650241438,0.0014560253149491426
234,1441133370000.0,0.20485177037622979,2.157925482472345,4.656642387903502,0.0014635677297144167
235,1446018560000.0,0.20660260902550312,2.1579589004802777,4.656786616162049,0.0014711126769944337
236,1450903760000.0,0.20836090156045514,2.1579924317838337,4.656931335636304,0.0014786601663543029
237,1455788960000.0,0.21012664440473902,2.1580260763161276,4.657076546060381,0.0014862101613309596
238,1460674160000.0,0.2118998375583545,2.158059834078568,4.657222247463217,0.0014937626412010526
239,1465559360000.0,0.21368048102130172,2.158093705072573,4.657368439873865,0.001501317585534063
240,1470444550000.0,0.21546857112572906,2.1581276892298797,4.6575151230207,0.0015088749587149756
241,1475329750000.0,0.21726411519208896,2.1581617866910463,4.65766229753349,0.0015164347718243955
242,1480214950000.0,0.2190671095677807,2.158195997388053,4.657809963141814,0.0015239969898140089
243,1485100150000.0,0.22087755425280406,2.1582303213223355,4.657958119875111,0.0015315615933769152
244,1489985340000.0,0.22269544551830445,2.1582647584247243,4.658106767458134,0.0015391285479836767
245,1494870540000.0,0.2245207908067405,2.158299308837652,4.658255906529086,0.0015466978658410897
246,1499755740000.0,0.22635358640450826,2.1583339724921915,4.658405536813924,0.0015542695129503222
247,1504640940000.0,0.22819383231160786,2.1583687493897985,4.6585556583424825,0.0015618434710562119
248,1509526140000.0,0.2300415285280391,2.1584036395319335,4.6587062711446965,0.0015694197221559425
249,1514411330000.0,0.2318966712486935,2.1584386428482936,4.658857374940784,0.001576998232979431
250,1519296530000.0,0.23375926806853742,2.1584737594836536,4.659008970379498,0.001584579017042935
251,1524181730000.0,0.23562931519771305,2.158508989367953,4.659161057182263,0.001592162041565677
252,1529066930000.0,0.23750681263622053,2.1585443325026716,4.659313635379404,0.001599747289514324
253,1533952130000.0,0.23939176038405963,2.1585797888892957,4.659466705001356,0.0016073347440883163
254,1538837320000.0,0.24128415455986804,2.158615358456388,4.6596202657638,0.001614924373177944
255,1543722520000.0,0.24318400291111983,2.1586510413510682,4.659774318326051,0.0016225161915091955
256,1548607720000.0,0.24509130157170345,2.158686837502138,4.659928862404983,0.001630110167424171
257,1553492920000.0,0.24700605054161867,2.158722746911104,4.660083898031423,0.0016377062850171423
258,1558378110000.0,0.24892824587850015,2.158758769505625,4.660239424917441,0.0016453045130416066
259,1563263310000.0,0.250857895451828,2.1587949054346907,4.660395443730775,0.0016529048671256644
260,1568148510000.0,0.2527949953344877,2.1588311546262,4.660551954184692,0.001660507316447104
261,1573033710000.0,0.25473954552647915,2.1588675170816787,4.660708956310412,0.0016681118459402362
262,1577918910000.0,0.25669154602780225,2.1589039928026565,4.6608664501392525,0.0016757184407412886
263,1582804100000.0,0.2586509928198377,2.158940581715657,4.661024435378739,0.0016833270706083211
264,1587689300000.0,0.2606178939245735,2.158977283972015,4.661182912707178,0.0016909377522219245
265,1592574500000.0,0.262592245338641,2.159014099498494,4.661341881833293,0.0016985504557328326
266,1597459700000.0,0.26457404706204035,2.1590510282966466,4.6615013427888075,0.0017061651670543779
267,1602344890000.0,0.26656329501514886,2.1590880702920856,4.661661295277602,0.0017137818566933757
268,1607230090000.0,0.2685599973419609,2.159125225638024,4.661821739986447,0.0017214005421169343
269,1612115290000.0,0.2705641499781045,2.1591624942603174,4.661982676620435,0.0017290211942012814
270,1617000490000.0,0.27257575292358,2.159199876160536,4.6621441052116745,0.0017366437995905409
271,1621885690000.0,0.2745948061783871,2.159237371340257,4.6623060257923825,0.0017442683451046879
272,1626770880000.0,0.2766213055866497,2.1592749797239614,4.662468438061914,0.0017518948021235652
273,1631656080000.0,0.27865525944486946,2.1593127014672024,4.662631342717588,0.0017595231890337644
274,1636541280000.0,0.280696663612421,2.159350536494703,4.6627947394599625,0.0017671534775577534
275,1641426480000.0,0.28274551808930437,2.159388484808062,4.6629586283216575,0.0017747856551929874
276,1646311680000.0,0.2848018228755193,2.1594265464088775,4.663123009335372,0.0017824197096000343
277,1651196870000.0,0.28686557373893595,2.159464721220498,4.663287882195922,0.0017900556129675526
278,1656082070000.0,0.2889367791285636,2.1595030094008214,4.663453247611204,0.00179769338453661
279,1660967270000.0,0.29101543482752296,2.159541410873437,4.663619105277235,0.0018053329968140076
280,1665852470000.0,0.2931015408358142,2.159579925639966,4.663785455227121,0.0018129744380890845
281,1670737660000.0,0.2951950928603037,2.1596185536228476,4.66395229715204,0.001820617681155051
282,1675622860000.0,0.29729609947200764,2.1596572949818564,4.664119631768349,0.0018282627458934913
283,1680508060000.0,0.29940455639304314,2.1596961496396747,4.664287458768436,0.0018359096053976868
284,1685393260000.0,0.3015204636234105,2.159735117597944,4.664455778185804,0.001843558248549775
285,1690278460000.0,0.3036438211631095,2.15977419885831,4.664624590054054,0.0018512086643747605
286,1695163650000.0,0.3057746246427532,2.1598133933420782,4.664793894059823,0.0018588608263726668
287,1700048850000.0,0.3079128827858648,2.1598527012113693,4.6649636909300485,0.001866514755176122
288,1704934050000.0,0.3100585912383082,2.1598921223877285,4.665133980352566,0.0018741704245643352
289,1709819250000.0,0.31221175000008344,2.1599316568728244,4.665304762361385,0.001881827824113565
290,1714704450000.0,0.31437235907119027,2.1599713046683293,4.665476036990604,0.001889486943532997
291,1719589640000.0,0.316540414005988,2.1600110656944134,4.665647803922315,0.0018971477569794052
292,1724474840000.0,0.3187159236805075,2.1600509401155414,4.665820063894034,0.0019048102857856367
293,1729360040000.0,0.32089888366435876,2.160090927852127,4.665992816589063,0.0019124745043684992
294,1734245240000.0,0.3230892939575419,2.1601310289058624,4.6661660620419,0.0019201404029503305
295,1739130430000.0,0.3252871500534125,2.16017124319601,4.666339799930996,0.00192780795618006
296,1744015630000.0,0.3274924609500083,2.1602115708889107,4.666514031002335,0.0019354771859169313
297,1748900830000.0,0.3297052221559357,2.160252011904072,4.66668875493559,0.001943148067055721
298,1753786030000.0,0.3319254336711949,2.160292566243205,4.666863971765651,0.0019508205903036985
299,1758671230000.0,0.33415309549578576,2.1603332339080286,4.667039681527521,0.001958494746485171
300,1763556420000.0,0.33638820304681044,2.1603740148166724,4.667215883895108,0.001966170510825901
301,1768441620000.0,0.3386307654748141,2.1604149091378217,4.667392579624982,0.0019738479058040923
302,1773326820000.0,0.34088077821214935,2.160455916789849,4.6675697683922674,0.0019815269068749106
303,1778212020000.0,0.3431382412588165,2.160497037774492,4.667747450232354,0.001989207505314893
304,1783097220000.0,0.3454031546148152,2.1605382720934956,4.6679256251807475,0.0019968896925097812
305,1787982410000.0,0.34767551362099397,2.1605796196638543,4.668104292906805,0.002004573444222752
306,1792867610000.0,0.3499553275804054,2.1606210806565986,4.668283454177688,0.0020122587835108463
