,freq,lp_cp_deg
167,1113825110000.0,-0.9998614965883467
168,1118710310000.0,-0.9998679060438325
169,1123595510000.0,-0.9998751684698698
170,1128480700000.0,-0.9998832921497355
171,1133365900000.0,-0.9998921388679664
172,1138251100000.0,-0.999901403479136
173,1143136300000.0,-0.9999106790475333
174,1148021490000.0,-0.9999195837066771
175,1152906690000.0,-0.9999278873544835
176,1157791890000.0,-0.9999355776879282
177,1162677090000.0,-0.9999428391341327
178,1167562290000.0,-0.9999499545667843
179,1172447480000.0,-0.9999571683085474
180,1177332680000.0,-0.9999645602814138
181,1182217880000.0,-0.9999719788433936
182,1187103080000.0,-0.999979062178789
183,1191988280000.0,-0.9999853457610283
184,1196873470000.0,-0.9999904102509017
185,1201758670000.0,-0.9999939978141146
186,1206643870000.0,-0.9999960416081447
187,1211529070000.0,-0.9999966043407872
188,1216414260000.0,-0.9999957708961312
189,1221299460000.0,-0.9999935621316474
190,1226184660000.0,-0.9999899209692698
191,1231069860000.0,-0.999984780031715
192,1235955060000.0,-0.9999781678786038
193,1240840250000.0,-0.999970281717934
194,1245725450000.0,-0.9999614727522301
195,1250610650000.0,-0.9999521467057215
196,1255495850000.0,-0.9999426320075288
197,1260381050000.0,-0.9999330761041975
198,1265266240000.0,-0.9999234087585941
199,1270151440000.0,-0.9999133904307448
200,1275036640000.0,-0.9999027361677568
201,1279921840000.0,-0.9998912836028121
202,1284807030000.0,-0.9998791390414495
203,1289692230000.0,-0.999866716546945
204,1294577430000.0,-0.9998546372865037
205,1299462630000.0,-0.999843535843648
206,1304347830000.0,-0.9998338949484473
207,1309233020000.0,-0.9998259869798648
208,1314118220000.0,-0.9998199223863703
209,1319003420000.0,-0.9998157424397914
210,1323888620000.0,-0.9998134988186446
211,1328773820000.0,-0.9998132900450626
212,1333659010000.0,-0.99981523941408
213,1338544210000.0,-0.999819416023716
214,1343429410000.0,-0.99982574464829
215,1348314610000.0,-0.9998339832958486
216,1353199800000.0,-0.9998438084987661
217,1358085000000.0,-0.9998549526991418
218,1362970200000.0,-0.9998672797993704
219,1367855400000.0,-0.9998807442376285
220,1372740600000.0,-0.9998952579147218
221,1377625790000.0,-0.9999105444761648
222,1382510990000.0,-0.9999260539724469
223,1387396190000.0,-0.9999409795816552
224,1392281390000.0,-0.9999543968827165
225,1397166590000.0,-0.9999654967100489
226,1402051780000.0,-0.9999738185454806
227,1406936980000.0,-0.9999793538030628
228,1411822180000.0,-0.9999824398912865
229,1416707380000.0,-0.9999834860708462
230,1421592570000.0,-0.9999826792516485
231,1426477770000.0,-0.9999798311768848
232,1431362970000.0,-0.9999744538859546
233,1436248170000.0,-0.9999660406085571
234,1441133370000.0,-0.9999544296168646
235,1446018560000.0,-0.9999400651002328
236,1450903760000.0,-0.9999239938773551
237,1455788960000.0,-0.9999075708087979
238,1460674160000.0,-0.9998920404532604
239,1465559360000.0,-0.9998782483118472
240,1470444550000.0,-0.9998666346516272
241,1475329750000.0,-0.9998574387923749
242,1480214950000.0,-0.9998508642174675
243,1485100150000.0,-0.9998469577716391
244,1489985340000.0,-0.9998451856268102
245,1494870540000.0,-0.9998440740744177
246,1499755740000.0,-0.999841481332847
247,1504640940000.0,-0.9998355776286598
248,1509526140000.0,-0.9998256304219268
249,1514411330000.0,-0.9998114388382849
250,1519296530000.0,-0.9997913348526684
251,1524181730000.0,-0.9997596566470056
252,1529066930000.0,-0.9997043438623806
253,1533952130000.0,-0.9996049376031207
254,1538837320000.0,-0.9994323891736048
255,1543722520000.0,-0.9991537186337973
256,1548607720000.0,-0.9987432771801906
257,1553492920000.0,-0.9981951637594106
258,1558378110000.0,-0.9975238512606167
259,1563263310000.0,-0.9967447884673408
260,1568148510000.0,-0.9958438392874003
261,1573033710000.0,-0.9947543659113154
262,1577918910000.0,-0.9933534744703293
263,1582804100000.0,-0.9914773724085273
264,1587689300000.0,-0.9889581884838311
265,1592574500000.0,-0.9856878222583466
266,1597459700000.0,-0.9816994420411168
267,1602344890000.0,-0.9772132095078572
268,1607230090000.0,-0.9725710959541091
269,1612115290000.0,-0.9680487207427052
270,1617000490000.0,-0.9636528790503298
271,1621885690000.0,-0.9590481519407714
272,1626770880000.0,-0.9536436747859239
273,1631656080000.0,-0.9467598567057636
274,1636541280000.0,-0.9378046050833602
275,1641426480000.0,-0.9264444561936718
276,1646311680000.0,-0.9127620348404468
277,1651196870000.0,-0.8973374367693716
278,1656082070000.0,-0.8811367043494325
279,1660967270000.0,-0.8651497333239656
280,1665852470000.0,-0.8498717650654327
281,1670737660000.0,-0.8349311246854305
282,1675622860000.0,-0.8191729002285205
283,1680508060000.0,-0.8011800298890924
284,1685393260000.0,-0.7798836809549117
285,1690278460000.0,-0.7549441429653592
286,1695163650000.0,-0.7268394828736696
287,1700048850000.0,-0.696708253348855
288,1704934050000.0,-0.6659900095040825
289,1709819250000.0,-0.6359234856613443
290,1714704450000.0,-0.6070227770173693
291,1719589640000.0,-0.5787402458348906
292,1724474840000.0,-0.5495614211527259
293,1729360040000.0,-0.5176587917650323
294,1734245240000.0,-0.48185880366581835
295,1739130430000.0,-0.44234367012401354
296,1744015630000.0,-0.40064465032501834
297,1748900830000.0,-0.3589476936301375
298,1753786030000.0,-0.3191463836546268
299,1758671230000.0,-0.2821262482242788
300,1763556420000.0,-0.24753585842712147
301,1768441620000.0,-0.21404198946450192
302,1773326820000.0,-0.1798619155560126
303,1778212020000.0,-0.1433738885791198
304,1783097220000.0,-0.10370884164830496
305,1787982410000.0,-0.0611862650327018
306,1792867610000.0,-0.01732717020016832
307,1797752810000.0,0.025758019442430922
308,1802638010000.0,0.06640168828885791
309,1807523200000.0,0.10425090425889846
310,1812408400000.0,0.1405258840808073
311,1817293600000.0,0.17760072314395503
312,1822178800000.0,0.21813787578170674
313,1827064000000.0,0.2640643466870069
314,1831949190000.0,0.31568671048800134
315,1836834390000.0,0.371277298462429
316,1841719590000.0,0.4274136977747562
317,1846604790000.0,0.4800391752045214
318,1851489990000.0,0.5257949231929794
319,1856375180000.0,0.5629938338517975
320,1861260380000.0,0.5919304750833865
321,1866145580000.0,0.6146010174445018
322,1871030780000.0,0.6340492711255887
323,1875915970000.0,0.6534694145261352
324,1880801170000.0,0.6752298673571717
325,1885686370000.0,0.7001711563296922
326,1890571570000.0,0.7275335082883803
327,1895456770000.0,0.7555557115452612
328,1900341960000.0,0.7823534989647738
329,1905227160000.0,0.8065862986975543
330,1910112360000.0,0.8277000747931985
331,1914997560000.0,0.8458507840720598
332,1919882760000.0,0.861683060680292
333,1924767950000.0,0.8760596563535447
334,1929653150000.0,0.8897566120198006
335,1934538350000.0,0.9031969935489824
336,1939423550000.0,0.9163506194430012
337,1944308740000.0,0.9288638072930422
338,1949193940000.0,0.9403093694394994
339,1954079140000.0,0.9503907996392923
340,1958964340000.0,0.9590142504290953
341,1963849540000.0,0.9662576475741625
342,1968734730000.0,0.9723006435759595
343,1973619930000.0,0.9773551996282677
344,1978505130000.0,0.981617237511768
345,1983390330000.0,0.9852425378946911
346,1988275530000.0,0.9883429097619296
347,1993160720000.0,0.990990979235599
348,1998045920000.0,0.9932251214259774
349,2002931120000.0,0.9950574341056206
350,2007816320000.0,0.9964913543323707
351,2012701510000.0,0.9975460895529927
352,2017586710000.0,0.9982716496322028
353,2022471910000.0,0.9987421720054247
354,2027357110000.0,0.9990346228443264
355,2032242310000.0,0.9992104491254401
356,2037127500000.0,0.9993100938902212
357,2042012700000.0,0.999357646167154
358,2046897900000.0,0.9993687389290326
359,2051783100000.0,0.9993572770139276
360,2056668300000.0,0.999338722455216
361,2061553490000.0,0.9993286290369279
362,2066438690000.0,0.9993373814752969
363,2071323890000.0,0.9993657494188669
364,2076209090000.0,0.9994058992501659
365,2081094280000.0,0.9994473516233886
366,2085979480000.0,0.9994828610679691
367,2090864680000.0,0.9995105064506917
368,2095749880000.0,0.9995324196037102
369,2100635080000.0,0.999552501665024
370,2105520270000.0,0.9995747488353081
371,2110405470000.0,0.9996022761221424
372,2115290670000.0,0.9996363231029367
373,2120175870000.0,0.9996751895936211
374,2125061060000.0,0.9997143871922085
375,2129946260000.0,0.9997489382159047
376,2134831460000.0,0.9997763638612125
377,2139716660000.0,0.9997977431346127
378,2144601860000.0,0.9998161487960412
379,2149487050000.0,0.999834079241415
380,2154372250000.0,0.9998518598335896
381,2159257450000.0,0.9998678153453117
382,2164142650000.0,0.9998796339250973
383,2169027850000.0,0.9998856645540907
384,2173913040000.0,0.9998853129823065
385,2178798240000.0,0.9998786770515424
386,2183683440000.0,0.9998661942268252
387,2188568640000.0,0.9998488061136176
388,2193453830000.0,0.9998283637806077
389,2198339030000.0,0.9998076490382612
390,2203224230000.0,0.9997896683738675
391,2208109430000.0,0.999776444577041
392,2212994630000.0,0.9997680644749303
393,2217879820000.0,0.9997627608756711
394,2222765020000.0,0.9997579796159662
395,2227650220000.0,0.999751601348712
396,2232535420000.0,0.9997427822708221
397,2237420620000.0,0.999732568613098
398,2242305810000.0,0.9997242444621075
399,2247191010000.0,0.9997224966859276
400,2252076210000.0,0.9997307527546283
401,2256961410000.0,0.9997481421244194
402,2261846600000.0,0.9997689508621652
403,2266731800000.0,0.999785437432034
404,2271617000000.0,0.9997915270145338
405,2276502200000.0,0.999784728169246
406,2281387400000.0,0.9997661808948015
407,2286272590000.0,0.9997401901375418
408,2291157790000.0,0.9997141429630633
409,2296042990000.0,0.9996979212345891
410,2300928190000.0,0.9997003223495116
411,2305813390000.0,0.9997232480637083
412,2310698580000.0,0.9997596254599372
413,2315583780000.0,0.9997978104291403
414,2320468980000.0,0.9998276337010977
415,2325354180000.0,0.9998430037369094
416,2330239370000.0,0.9998410132890109
417,2335124570000.0,0.9998203293537582
418,2340009770000.0,0.9997812222362955
419,2344894970000.0,0.999727897147585
420,2349780170000.0,0.9996713933323793
421,2354665360000.0,0.9996284384745694
422,2359550560000.0,0.9996130642014827
423,2364435760000.0,0.9996269499096956
424,2369320960000.0,0.9996588415676146
425,2374206160000.0,0.9996931283119579
426,2379091350000.0,0.9997181732413796
427,2383976550000.0,0.9997288251196532
428,2388861750000.0,0.9997249895000827
429,2393746950000.0,0.9997096577441033
430,2398632140000.0,0.9996876032074691
431,2403517340000.0,0.999664397836374
432,2408402540000.0,0.9996453832372922
433,2413287740000.0,0.9996345712643053
434,2418172940000.0,0.9996336269877791
435,2423058130000.0,0.9996414617079439
436,2427943330000.0,0.9996549466615945
437,2432828530000.0,0.9996704093447731
438,2437713730000.0,0.9996849629277184
439,2442598930000.0,0.9996970407965808
440,2447484120000.0,0.9997061852181279
441,2452369320000.0,0.999712555521516
442,2457254520000.0,0.9997166247240175
443,2462139720000.0,0.999719195833409
444,2467024910000.0,0.9997214931356446
445,2471910110000.0,0.9997250649632488
446,2476795310000.0,0.9997315488736552
447,2481680510000.0,0.9997424495768908
448,2486565710000.0,0.999758783264702
449,2491450900000.0,0.9997802745813663
450,2496336100000.0,0.9998044097302946
