,freq,diattenuation
0,297997069000.0,0.06006313899213038
1,302882267000.0,0.06598887226736556
2,307767465000.0,0.06852651039249417
3,312652662000.0,0.06966271455807914
4,317537860000.0,0.07125951485964963
5,322423058000.0,0.07446613271902842
6,327308256000.0,0.07945450478707637
7,332193454000.0,0.08551496089146578
8,337078652000.0,0.07580518317720876
9,341963850000.0,0.06410872419929056
10,346849047000.0,0.0540401659021911
11,351734245000.0,0.04537303196788568
12,356619443000.0,0.03792517719015068
13,361504641000.0,0.03160348250877629
14,366389839000.0,0.026388050774695297
15,371275037000.0,0.022278743854527865
16,376160234000.0,0.01924080073742725
17,381045432000.0,0.01717706511253208
18,385930630000.0,0.015932655667764452
19,390815828000.0,0.015320963156727862
20,395701026000.0,0.015155377958026097
21,400586224000.0,0.01527561725891975
22,405471422000.0,0.015563672074890874
23,410356619000.0,0.01594792749545778
24,415241817000.0,0.016394093939490734
25,420127015000.0,0.016882064049347972
26,425012213000.0,0.017372183329406647
27,429897411000.0,0.017771971954698436
28,434782609000.0,0.017918946012380893
29,439667807000.0,0.017591931935433854
30,444553004000.0,0.016554056694560306
31,449438202000.0,0.01461979364944703
32,454323400000.0,0.01172845796554684
33,459208598000.0,0.007997427602100161
34,464093796000.0,0.0037252674982595087
35,468978994000.0,0.0006708033819957981
36,473864191000.0,0.00476504085454418
37,478749389000.0,0.008232470450936202
38,483634587000.0,0.010911062306390046
39,488519785000.0,0.012803116556513682
40,493404983000.0,0.01403383772934206
41,498290181000.0,0.014793928919012078
42,503175379000.0,0.015284754661004344
43,508060576000.0,0.015674847794803708
44,512945774000.0,0.016072539251505372
45,517830972000.0,0.01651844923072998
46,522716170000.0,0.01699821856481568
47,527601368000.0,0.017469606245646387
48,532486566000.0,0.017893676529807744
49,537371764000.0,0.01826080112349185
50,542256961000.0,0.018606552546670995
51,547142159000.0,0.019015623177620525
52,552027357000.0,0.019611988686453828
53,556912555000.0,0.020533419743112
54,561797753000.0,0.02189221619358654
55,566682951000.0,0.023732760957822552
56,571568149000.0,0.02600442594951458
57,576453346000.0,0.028565736046753
58,581338544000.0,0.031219820034233865
59,586223742000.0,0.03376385241599003
60,591108940000.0,0.036030943832986766
61,595994138000.0,0.03791195696416591
62,600879336000.0,0.039355879070364475
63,605764533000.0,0.04035403600628282
64,610649731000.0,0.04091696801358018
65,615534929000.0,0.04105496720645118
66,620420127000.0,0.040771419900924075
67,625305325000.0,0.04006978871380726
68,630190523000.0,0.038965224591558795
69,635075721000.0,0.03749009850819992
70,639960918000.0,0.03569147675379007
71,644846116000.0,0.03362750749769555
72,649731314000.0,0.0313690921142314
73,654616512000.0,0.029005507351795204
74,659501710000.0,0.0266466699975466
75,664386908000.0,0.024415278951984302
76,669272106000.0,0.022428019138077016
77,674157303000.0,0.02077200681851858
78,679042501000.0,0.019486330663897673
79,683927699000.0,0.01855643804689721
80,688812897000.0,0.01792307996876447
81,693698095000.0,0.017502052533857747
82,698583293000.0,0.017208352479089552
83,703468490000.0,0.016977213643140917
84,708353688000.0,0.01677430114145389
85,713238886000.0,0.016590447228001282
86,718124084000.0,0.016424108715859767
87,723009282000.0,0.01626288594938894
88,727894480000.0,0.016076607597567023
89,732779678000.0,0.015825776486552628
90,737664875000.0,0.015478054784796306
91,742550073000.0,0.015022029563164726
92,747435271000.0,0.014472628370796251
93,752320469000.0,0.013868272069713902
94,757205667000.0,0.013261332804995042
95,762090865000.0,0.012703280866198076
96,766976063000.0,0.012227639853311293
97,771861260000.0,0.011837199704551379
98,776746458000.0,0.011503138619027574
99,781631656000.0,0.011179461246483564
100,786516854000.0,0.01082729672625479
101,791402052000.0,0.010436593373624717
102,796287250000.0,0.010034097370260049
103,801172447000.0,0.0096749593746994
104,806057645000.0,0.009423089897891961
105,810942843000.0,0.009327433572475808
106,815828041000.0,0.009400117595298324
107,820713239000.0,0.00960224860119415
108,825598437000.0,0.009844240589436174
109,830483635000.0,0.010005738542008492
110,835368832000.0,0.009971944114700764
111,840254030000.0,0.00967174026936553
112,845139228000.0,0.009098323298845514
113,850024426000.0,0.008301706645381764
114,854909624000.0,0.007358549213914585
115,859794822000.0,0.006335932791770105
116,864680020000.0,0.005265927679651425
117,869565217000.0,0.004140314379255598
118,874450415000.0,0.0029257372089064792
119,879335613000.0,0.0015920765324527306
120,884220811000.0,0.00014196348586644695
121,889106009000.0,0.0013717256963128226
122,893991207000.0,0.002849316381906065
123,898876404000.0,0.00416873894614173
124,903761602000.0,0.0052216861500353675
125,908646800000.0,0.005947949094194581
126,913531998000.0,0.006356159534403009
127,918417196000.0,0.006524549149106607
128,923302394000.0,0.006581297147475506
129,928187592000.0,0.006669303931898193
130,933072789000.0,0.006904883589917554
131,937957987000.0,0.007343089195863942
132,942843185000.0,0.007962374478844037
133,947728383000.0,0.008676132249483432
134,952613581000.0,0.009368953159416282
135,957498779000.0,0.00994511541656623
136,962383977000.0,0.01037100698735395
137,967269174000.0,0.01069461982028864
138,972154372000.0,0.0110333529205415
139,977039570000.0,0.011533095200837555
140,981924768000.0,0.012313170065484866
141,986809966000.0,0.013418614334076264
142,991695164000.0,0.014799586013226586
143,996580362000.0,0.016326927120218892
144,1001465560000.0,0.01783729976419198
145,1006350760000.0,0.01918874927882779
146,1011235960000.0,0.020304429314012284
147,1016121150000.0,0.021189450115442206
148,1021006350000.0,0.0219181093006465
149,1025891550000.0,0.022599462956315333
150,1030776750000.0,0.023334755031327304
151,1035661940000.0,0.02418070539526005
152,1040547140000.0,0.025129626821132994
153,1045432340000.0,0.026112164902750052
154,1050317540000.0,0.027022088177386248
155,1055202740000.0,0.027755911258245027
156,1060087930000.0,0.028254256136785293
157,1064973130000.0,0.028529269446520535
158,1069858330000.0,0.028665989314393042
159,1074743530000.0,0.028795438470032266
160,1079628720000.0,0.02904914198137708
161,1084513920000.0,0.02951276086170631
162,1089399120000.0,0.030196876007060718
163,1094284320000.0,0.03103584626981205
164,1099169520000.0,0.03191490537828455
165,1104054710000.0,0.0327158635942026
166,1108939910000.0,0.033365394789851746
167,1113825110000.0,0.03386723455856621
168,1118710310000.0,0.034303400910430784
169,1123595510000.0,0.03480235950049602
170,1128480700000.0,0.03548811922307862
