,freq,E1 azimuth,E2 azimuth
111,77775000000.0,162.77899820066364,73.6608826583464
112,77800000000.0,162.76728321858897,73.66644607058932
113,77825000000.0,162.7556063727938,73.67144797262485
114,77850000000.0,162.74400284113483,73.67591652492335
115,77875000000.0,162.73250675351534,73.67988042146047
116,77900000000.0,162.7211510945897,73.68336880947253
117,77925000000.0,162.70996761145096,73.68641120600594
118,77950000000.0,162.69898672557866,73.68903741832986
119,77975000000.0,162.68823745387354,73.69127746314994
120,78000000000.0,162.67774733419975,73.69316148680743
121,78025000000.0,162.66754235840085,73.69471968775686
122,78050000000.0,162.65764691331427,73.69598223902953
123,78075000000.0,162.64808372669037,73.6969792136064
124,78100000000.0,162.63887382243666,73.69774050814884
125,78125000000.0,162.630036480416,73.69829577200181
126,78150000000.0,162.6215892059296,73.69867433530212
