,freq,diattenuation
172,79300000000.0,0.06713688083128079
173,79325000000.0,0.0674730060620503
174,79350000000.0,0.06782506645234351
175,79375000000.0,0.06819286073002567
176,79400000000.0,0.06857611247960242
177,79425000000.0,0.06897447109522516
178,79450000000.0,0.06938751291656169
179,79475000000.0,0.06981474249972364
180,79500000000.0,0.07025559425625566
181,79525000000.0,0.07070943407845748
182,79550000000.0,0.07117556134041331
183,79575000000.0,0.07165321095953607
184,79600000000.0,0.07214155567641074
185,79625000000.0,0.07263970846370651
186,79650000000.0,0.07314672520500225
187,79675000000.0,0.07366160739865536
188,79700000000.0,0.0741833051188978
189,79725000000.0,0.07471071997113492
190,79750000000.0,0.07524270837595119
191,79775000000.0,0.07577808482252991
192,79800000000.0,0.07631562529041491
193,79825000000.0,0.07685407074737237
194,79850000000.0,0.07739213084460708
195,79875000000.0,0.07792848749534102
196,79900000000.0,0.07846179879273675
197,79925000000.0,0.07899070270673576
198,79950000000.0,0.07951382112179167
199,79975000000.0,0.08002976367874166
200,80000000000.0,0.08053713181084704
201,80025000000.0,0.08103452269913311
202,80050000000.0,0.0815205333035907
203,80075000000.0,0.08199376439440895
204,80100000000.0,0.08245282451330317
205,80125000000.0,0.08289633399671731
206,80150000000.0,0.08332292889057637
207,80175000000.0,0.08373126484859905
208,80200000000.0,0.08412002104267237
209,80225000000.0,0.084487903832748
210,80250000000.0,0.08483365059429068
211,80275000000.0,0.0851560332717297
212,80300000000.0,0.0854538619107236
213,80325000000.0,0.0857259880522297
214,80350000000.0,0.08597130803505997
215,80375000000.0,0.08618876621465335
216,80400000000.0,0.08637735790549982
217,80425000000.0,0.08653613230078196
218,80450000000.0,0.08666419522786444
219,80475000000.0,0.08676071166376383
220,80500000000.0,0.08682490815136754
221,80525000000.0,0.08685607502703402
222,80550000000.0,0.08685356842319236
223,80575000000.0,0.08681681214855204
224,80600000000.0,0.08674529929171772
225,80625000000.0,0.08663859374069949
226,80650000000.0,0.08649633133709252
227,80675000000.0,0.08631822099331883
228,80700000000.0,0.08610404546751527
229,80725000000.0,0.08585366204078662
230,80750000000.0,0.08556700288767596
231,80775000000.0,0.08524407527165705
232,80800000000.0,0.08488496156006232
233,80825000000.0,0.08448981896563221
234,80850000000.0,0.08405887915712344
235,80875000000.0,0.0835924475593073
236,80900000000.0,0.0830909025942398
237,80925000000.0,0.08255469458568897
238,80950000000.0,0.08198434452956865
239,80975000000.0,0.08138044271065799
240,81000000000.0,0.08074364704554517
241,81025000000.0,0.0800746813693739
242,81050000000.0,0.07937433342857819
243,81075000000.0,0.07864345279470267
244,81100000000.0,0.07788294864024224
245,81125000000.0,0.07709378724551155
246,81150000000.0,0.07627698952412203
247,81175000000.0,0.07543362834841637
248,81200000000.0,0.07456482572254247
249,81225000000.0,0.07367174987736498
250,81250000000.0,0.07275561235801174
251,81275000000.0,0.07181766482863576
252,81300000000.0,0.07085919601776983
253,81325000000.0,0.06988152839426051
254,81350000000.0,0.06888601492473073
255,81375000000.0,0.06787403577194315
256,81400000000.0,0.06684699486457435
257,81425000000.0,0.06580631657557973
258,81450000000.0,0.06475344219849286
259,81475000000.0,0.06368982667697562
260,81500000000.0,0.06261693508184103
261,81525000000.0,0.061536239243140695
262,81550000000.0,0.06044921439139514
263,81575000000.0,0.05935733582188735
264,81600000000.0,0.05826207554237919
265,81625000000.0,0.05716489909612085
266,81650000000.0,0.056067262293259375
267,81675000000.0,0.054970608165292194
268,81700000000.0,0.05387636380553752
269,81725000000.0,0.05278593751855526
270,81750000000.0,0.051700715818254764
271,81775000000.0,0.05062206071640558
272,81800000000.0,0.049551306976183075
273,81825000000.0,0.04848975954012516
274,81850000000.0,0.047438691076319574
275,81875000000.0,0.04639933955923788
276,81900000000.0,0.04537290605984185
277,81925000000.0,0.044360552585780554
278,81950000000.0,0.04336340012661288
279,81975000000.0,0.04238252673912614
280,82000000000.0,0.041418965790290564
281,82025000000.0,0.04047370440260928
282,82050000000.0,0.03954768192412131
283,82075000000.0,0.038641788611634934
284,82100000000.0,0.03775686441646647
285,82125000000.0,0.03689369790380256
286,82150000000.0,0.03605302533027751
287,82175000000.0,0.03523552985387269
288,82200000000.0,0.03444184088462267
289,82225000000.0,0.03367253350141098
290,82250000000.0,0.03292812814534949
291,82275000000.0,0.032209090280430855
292,82300000000.0,0.03151583031577437
293,82325000000.0,0.030848703629707208
294,82350000000.0,0.030208010587804566
295,82375000000.0,0.029593996947485348
296,82400000000.0,0.029006854127405585
297,82425000000.0,0.028446719737812286
298,82450000000.0,0.02791367821401202
299,82475000000.0,0.02740776146328504
300,82500000000.0,0.026928949783385527
301,82525000000.0,0.02647717276031426
302,82550000000.0,0.02605231031811952
303,82575000000.0,0.02565419383887697
304,82600000000.0,0.025282607413431496
305,82625000000.0,0.02493728915375657
306,82650000000.0,0.024617932646446215
307,82675000000.0,0.024324188342348122
308,82700000000.0,0.02405566518817398
309,82725000000.0,0.023811932280829968
310,82750000000.0,0.023592520567821795
311,82775000000.0,0.023396924504030633
312,82800000000.0,0.02322460407481103
313,82825000000.0,0.023074986508181794
314,82850000000.0,0.02294746824452798
315,82875000000.0,0.02284141696121542
316,82900000000.0,0.02275617354546424
317,82925000000.0,0.02269105411567483
318,82950000000.0,0.022645352099768336
319,82975000000.0,0.022618340384394527
320,83000000000.0,0.022609273316155927
321,83025000000.0,0.022617388984403325
322,83050000000.0,0.022641911188625
323,83075000000.0,0.022682051694750675
324,83100000000.0,0.02273701231346871
325,83125000000.0,0.022805987060222285
326,83150000000.0,0.022888164241013937
327,83175000000.0,0.02298272860559328
328,83200000000.0,0.02308886338159849
329,83225000000.0,0.023205752342629952
330,83250000000.0,0.023332581871592425
331,83275000000.0,0.023468542871937084
332,83300000000.0,0.023612832792420105
333,83325000000.0,0.02376465754585096
334,83350000000.0,0.023923233291573285
335,83375000000.0,0.02408778830919151
336,83400000000.0,0.024257564729975627
337,83425000000.0,0.024431820253222686
338,83450000000.0,0.024609829716925952
339,83475000000.0,0.024790886755063298
340,83500000000.0,0.02497430523861012
341,83525000000.0,0.025159420650394705
342,83550000000.0,0.025345591536439404
343,83575000000.0,0.0255322006822023
344,83600000000.0,0.025718656345781285
345,83625000000.0,0.025904393338058142
346,83650000000.0,0.02608887403360779
347,83675000000.0,0.026271589327770614
348,83700000000.0,0.02645205942483494
349,83725000000.0,0.026629834606522258
350,83750000000.0,0.026804495929426585
351,83775000000.0,0.026975655692052396
352,83800000000.0,0.027142957975069017
353,83825000000.0,0.027306078991485624
354,83850000000.0,0.027464727377694526
355,83875000000.0,0.02761864430257484
356,83900000000.0,0.02776760370064243
357,83925000000.0,0.027911412079016824
358,83950000000.0,0.028049908601163406
359,83975000000.0,0.028182964788576296
360,84000000000.0,0.02831048429316962
361,84025000000.0,0.028432402457626516
362,84050000000.0,0.028548685981266215
363,84075000000.0,0.028659332274189982
364,84100000000.0,0.028764368910913943
365,84125000000.0,0.02886385286847029
366,84150000000.0,0.02895786984736652
367,84175000000.0,0.029046533290087405
368,84200000000.0,0.029129983619875555
369,84225000000.0,0.02920838713355451
370,84250000000.0,0.029281934983207105
371,84275000000.0,0.02935084217548028
372,84300000000.0,0.029415346247154535
373,84325000000.0,0.02947570616317105
374,84350000000.0,0.029532201030001967
375,84375000000.0,0.029585128825407005
376,84400000000.0,0.029634804997964215
377,84425000000.0,0.029681561139231705
378,84450000000.0,0.029725743618281612
379,84475000000.0,0.029767712042399072
380,84500000000.0,0.029807837942339297
381,84525000000.0,0.029846503243236733
382,84550000000.0,0.029884098780642947
383,84575000000.0,0.029921022847478412
384,84600000000.0,0.02995767974710342
385,84625000000.0,0.029994478240765295
386,84650000000.0,0.030031830118733366
387,84675000000.0,0.03007014875136659
388,84700000000.0,0.030109847618211283
389,84725000000.0,0.03015133888556547
390,84750000000.0,0.03019503203380181
391,84775000000.0,0.030241332437635153
392,84800000000.0,0.030290640082064963
393,84825000000.0,0.030343348150631028
394,84850000000.0,0.03039984187645533
395,84875000000.0,0.030460497235968713
396,84900000000.0,0.030525679778499324
397,84925000000.0,0.030595743514059668
398,84950000000.0,0.03067102974060851
399,84975000000.0,0.030751866120017797
400,85000000000.0,0.030838565649478216
401,85025000000.0,0.030931425667989274
402,85050000000.0,0.031030727116620693
403,85075000000.0,0.031136733620931438
404,85100000000.0,0.03124969078715054
405,85125000000.0,0.03136982555927052
406,85150000000.0,0.03149734554240133
407,85175000000.0,0.03163243848811184
408,85200000000.0,0.03177527177578298
409,85225000000.0,0.03192599201354565
410,85250000000.0,0.03208472472134512
411,85275000000.0,0.03225157396799941
412,85300000000.0,0.03242662221508341
413,85325000000.0,0.03260993011989105
414,85350000000.0,0.03280153649323304
415,85375000000.0,0.03300145827774365
416,85400000000.0,0.03320969051582846
417,85425000000.0,0.03342620654467877
418,85450000000.0,0.033650958116322044
419,85475000000.0,0.03388387570966819
420,85500000000.0,0.03412486864844254
421,85525000000.0,0.0343738256465975
422,85550000000.0,0.03463061511384604
423,85575000000.0,0.03489508557091113
424,85600000000.0,0.03516706631199468
425,85625000000.0,0.03544636779238037
426,85650000000.0,0.035732782360695756
427,85675000000.0,0.036026084860963224
428,85700000000.0,0.03632603336857326
429,85725000000.0,0.03663236990024495
430,85750000000.0,0.036944821194079776
431,85775000000.0,0.03726309955152527
432,85800000000.0,0.037586903632023376
433,85825000000.0,0.0379159194223121
434,85850000000.0,0.03824982100928369
435,85875000000.0,0.038588271642551714
436,85900000000.0,0.03893092457056489
437,85925000000.0,0.039277424104815675
438,85950000000.0,0.039627406520820224
439,85975000000.0,0.03998050108863709
440,86000000000.0,0.040336331066317316
441,86025000000.0,0.04069451473627085
442,86050000000.0,0.041054666356877406
443,86075000000.0,0.04141639725239042
444,86100000000.0,0.04177931673452924
445,86125000000.0,0.04214303314960231
446,86150000000.0,0.042507154866856446
447,86175000000.0,0.0428712912741762
448,86200000000.0,0.04323505369130449
449,86225000000.0,0.043598056365171126
450,86250000000.0,0.043959917343988984
451,86275000000.0,0.04432025945281187
452,86300000000.0,0.04467871110549801
453,86325000000.0,0.04503490714300138
454,86350000000.0,0.04538848974720626
455,86375000000.0,0.045739109089205456
456,86400000000.0,0.04608642420722603
457,86425000000.0,0.04643010360405144
458,86450000000.0,0.046769826036021436
459,86475000000.0,0.04710528103423736
460,86500000000.0,0.047436169575420906
461,86525000000.0,0.04776220459856241
462,86550000000.0,0.04808311148874293
463,86575000000.0,0.0483986285998254
464,86600000000.0,0.048708507557978176
465,86625000000.0,0.04901251372474436
466,86650000000.0,0.049310426461188786
467,86675000000.0,0.04960203940109541
468,86700000000.0,0.04988716064314756
469,86725000000.0,0.05016561293987109
470,86750000000.0,0.05043723384636054
471,86775000000.0,0.05070187570829016
472,86800000000.0,0.05095940573352429
473,86825000000.0,0.051209705958021864
474,86850000000.0,0.05145267314515215
475,86875000000.0,0.05168821870184205
476,86900000000.0,0.051916268461598365
477,86925000000.0,0.05213676246559566
478,86950000000.0,0.05234965478825021
479,86975000000.0,0.05255491315141158
480,87000000000.0,0.05275251859867985
481,87025000000.0,0.052942465152886455
482,87050000000.0,0.05312475937871122
483,87075000000.0,0.053299419940217446
484,87100000000.0,0.05346647712043958
485,87125000000.0,0.05362597230851479
486,87150000000.0,0.05377795745104276
487,87175000000.0,0.05392249453578448
488,87200000000.0,0.05405965494052324
489,87225000000.0,0.054189518860083545
490,87250000000.0,0.05431217473367912
491,87275000000.0,0.05442771850296343
492,87300000000.0,0.054536253028055925
493,87325000000.0,0.054637887422278895
494,87350000000.0,0.054732736388901686
495,87375000000.0,0.05482091951263773
496,87400000000.0,0.05490256060799611
497,87425000000.0,0.054977787074938986
498,87450000000.0,0.05504672923021708
499,87475000000.0,0.05510951955190374
500,87500000000.0,0.05516629216471457
501,87525000000.0,0.0552171820929372
502,87550000000.0,0.05526232465403969
503,87575000000.0,0.05530185493163366
504,87600000000.0,0.05533590703862153
505,87625000000.0,0.055364613675509274
506,87650000000.0,0.05538810546269487
507,87675000000.0,0.05540651052103527
508,87700000000.0,0.05541995392479873
509,87725000000.0,0.05542855718827278
510,87750000000.0,0.05543243790452861
511,87775000000.0,0.05543170927235573
512,87800000000.0,0.05542647975248874
513,87825000000.0,0.055416852685449915
514,87850000000.0,0.0554029260390993
515,87875000000.0,0.055384792042014616
516,87900000000.0,0.05536253705084835
517,87925000000.0,0.055336241263189166
518,87950000000.0,0.0553059786051389
519,87975000000.0,0.05527181655435867
520,88000000000.0,0.05523381609325388
521,88025000000.0,0.05519203162686291
522,88050000000.0,0.0551465110002816
523,88075000000.0,0.055097295467771354
524,88100000000.0,0.05504441981269846
525,88125000000.0,0.05498791239685458
526,88150000000.0,0.05492779527770258
527,88175000000.0,0.05486408445820592
528,88200000000.0,0.054796789970419875
529,88225000000.0,0.054725916169917885
530,88250000000.0,0.0546514620099953
531,88275000000.0,0.05457342125460618
532,88300000000.0,0.05449178292680672
533,88325000000.0,0.05440653149967341
534,88350000000.0,0.0543176473943346
535,88375000000.0,0.05422510730656471
536,88400000000.0,0.05412888460881178
537,88425000000.0,0.05402894984839313
538,88450000000.0,0.053925271141102335
539,88475000000.0,0.05381781466510459
540,88500000000.0,0.053706545117127275
541,88525000000.0,0.05359142622300197
542,88550000000.0,0.0534724211984878
543,88575000000.0,0.05334949334369068
544,88600000000.0,0.05322260642117963
545,88625000000.0,0.05309172527190506
546,88650000000.0,0.05295681627581103
547,88675000000.0,0.05281784783869777
548,88700000000.0,0.052674790962140484
549,88725000000.0,0.05252761964509806
550,88750000000.0,0.052376311461328824
551,88775000000.0,0.05222084791457458
552,88800000000.0,0.05206121502948902
553,88825000000.0,0.05189740368459146
554,88850000000.0,0.051729410066650626
555,88875000000.0,0.05155723607984237
556,88900000000.0,0.0513808897020838
557,88925000000.0,0.05120038538008943
558,88950000000.0,0.0510157443059152
559,88975000000.0,0.05082699475545721
560,89000000000.0,0.05063417233565804
561,89025000000.0,0.050437320200601245
562,89050000000.0,0.0502364893383963
563,89075000000.0,0.050031738682543986
564,89100000000.0,0.049823135248081955
565,89125000000.0,0.049610754291429957
566,89150000000.0,0.04939467931442345
567,89175000000.0,0.049175002186547676
568,89200000000.0,0.04895182305202075
569,89225000000.0,0.04872525031215474
570,89250000000.0,0.048495400627520516
571,89275000000.0,0.04826239870250845
572,89300000000.0,0.048026377204946125
573,89325000000.0,0.04778747655302154
574,89350000000.0,0.047545844699566873
575,89375000000.0,0.04730163683973122
576,89400000000.0,0.04705501523318986
577,89425000000.0,0.04680614873793512
578,89450000000.0,0.04655521253330446
579,89475000000.0,0.04630238771650583
580,89500000000.0,0.0460478608991858
581,89525000000.0,0.04579182370274951
582,89550000000.0,0.04553447238395222
583,89575000000.0,0.04527600721318322
584,89600000000.0,0.04501663207994692
585,89625000000.0,0.04475655380813047
586,89650000000.0,0.04449598173845137
587,89675000000.0,0.04423512701834389
588,89700000000.0,0.04397420211764756
589,89725000000.0,0.04371342007918646
590,89750000000.0,0.043452994047747114
591,89775000000.0,0.04319313654864356
592,89800000000.0,0.04293405886464932
593,89825000000.0,0.042675970420341644
594,89850000000.0,0.04241907811283296
595,89875000000.0,0.04216358568051614
596,89900000000.0,0.041909693059371804
597,89925000000.0,0.041657595813506997
598,89950000000.0,0.041407484371373496
599,89975000000.0,0.04115954360101443
600,90000000000.0,0.04091395202560134
601,90025000000.0,0.04067088137413094
602,90050000000.0,0.040430495990366834
603,90075000000.0,0.040192952212133905
604,90100000000.0,0.03995839794050163
605,90125000000.0,0.039726972117877485
606,90150000000.0,0.039498804201672795
607,90175000000.0,0.03927401381450371
608,90200000000.0,0.039052710236698596
609,90225000000.0,0.038834992085472336
610,90250000000.0,0.03862094697343615
611,90275000000.0,0.03841065113572306
612,90300000000.0,0.03820416919784287
613,90325000000.0,0.03800155394460154
614,90350000000.0,0.0378028461077977
615,90375000000.0,0.03760807419460852
616,90400000000.0,0.037417254359472525
617,90425000000.0,0.03723039039917703
618,90450000000.0,0.03704747361546341
619,90475000000.0,0.03686848288528432
620,90500000000.0,0.03669338471238406
621,90525000000.0,0.03652213328218406
622,90550000000.0,0.0363546706467808
623,90575000000.0,0.03619092686350728
624,90600000000.0,0.03603082025351435
625,90625000000.0,0.03587425761490707
626,90650000000.0,0.035721134602641876
627,90675000000.0,0.03557133599992397
628,90700000000.0,0.03542473616514683
629,90725000000.0,0.03528119942965668
630,90750000000.0,0.03514058055470348
631,90775000000.0,0.03500272527594405
632,90800000000.0,0.03486747080697638
633,90825000000.0,0.03473464639765811
634,90850000000.0,0.03460407397239182
635,90875000000.0,0.03447556877449903
636,90900000000.0,0.03434893996778882
637,90925000000.0,0.034223991384230615
638,90950000000.0,0.03410052222254253
639,90975000000.0,0.033978327766588066
640,91000000000.0,0.033857200160888425
641,91025000000.0,0.03373692919852174
642,91050000000.0,0.033617303083595326
643,91075000000.0,0.03349810922191666
644,91100000000.0,0.03337913509784651
645,91125000000.0,0.03326016899395267
646,91150000000.0,0.03314100092352266
647,91175000000.0,0.03302142339758488
648,91200000000.0,0.0329012322269858
649,91225000000.0,0.03278022739766346
650,91250000000.0,0.0326582138593133
651,91275000000.0,0.03253500233915845
652,91300000000.0,0.03241041011524139
653,91325000000.0,0.03228426184741126
654,91350000000.0,0.03215639024594654
655,91375000000.0,0.03202663692016182
656,91400000000.0,0.0318948530285485
657,91425000000.0,0.03176089997274533
658,91450000000.0,0.031624650111815054
659,91475000000.0,0.03148598731100066
660,91500000000.0,0.03134480762275624
661,91525000000.0,0.031201019810495525
662,91550000000.0,0.03105454585697759
663,91575000000.0,0.03090532151770496
664,91600000000.0,0.03075329670018951
665,91625000000.0,0.03059843587882326
666,91650000000.0,0.03044071846979512
667,91675000000.0,0.030280139145128882
668,91700000000.0,0.030116708060158568
669,91725000000.0,0.02995045107896546
670,91750000000.0,0.029781409949911877
671,91775000000.0,0.029609642408246564
672,91800000000.0,0.029435222212769615
673,91825000000.0,0.02925823916634669
674,91850000000.0,0.02907879906324428
675,91875000000.0,0.028897023604118235
676,91900000000.0,0.028713050188188316
677,91925000000.0,0.028527031780625867
678,91950000000.0,0.028339136533500273
679,91975000000.0,0.028149547629050493
680,92000000000.0,0.027958462759747355
681,92025000000.0,0.027766093780073425
682,92050000000.0,0.027572666276784168
683,92075000000.0,0.027378418951526547
684,92100000000.0,0.027183603149896044
685,92125000000.0,0.026988482175343418
686,92150000000.0,0.026793330737283343
687,92175000000.0,0.02659843413465827
688,92200000000.0,0.026404087588142625
689,92225000000.0,0.026210595456770312
690,92250000000.0,0.026018270453651317
691,92275000000.0,0.025827432738290707
692,92300000000.0,0.02563840912444997
693,92325000000.0,0.02545153208882943
694,92350000000.0,0.02526713892777284
695,92375000000.0,0.02508557077454011
696,92400000000.0,0.024907171596608817
697,92425000000.0,0.024732287286053267
698,92450000000.0,0.024561264576869656
699,92475000000.0,0.024394450110916264
700,92500000000.0,0.02423218936656265
701,92525000000.0,0.024074825656032865
702,92550000000.0,0.02392269912692656
703,92575000000.0,0.023776145693606924
704,92600000000.0,0.023635496024898988
705,92625000000.0,0.02350107459994824
706,92650000000.0,0.023373198622593943
707,92675000000.0,0.023252177092846146
708,92700000000.0,0.02313830982961673
709,92725000000.0,0.023031886464224563
710,92750000000.0,0.02293318562784295
711,92775000000.0,0.02284247393881642
712,92800000000.0,0.022760005200885218
713,92825000000.0,0.022686019504788105
714,92850000000.0,0.022620742480060744
715,92875000000.0,0.022564384462344187
716,92900000000.0,0.02251713976355655
717,92925000000.0,0.02247918600320805
718,92950000000.0,0.02245068345239657
719,92975000000.0,0.022431774354452906
720,93000000000.0,0.022422582438639715
721,93025000000.0,0.022423212348969556
722,93050000000.0,0.022433749171794987
723,93075000000.0,0.02245425802895437
724,93100000000.0,0.022484783713312712
725,93125000000.0,0.02252535034078419
726,93150000000.0,0.02257596110244582
727,93175000000.0,0.022636598031514143
728,93200000000.0,0.02270722185848782
729,93225000000.0,0.022787771938068274
730,93250000000.0,0.022878166129432394
731,93275000000.0,0.02297830088237138
732,93300000000.0,0.023088051260386575
733,93325000000.0,0.023207271051533574
734,93350000000.0,0.02333579297413883
735,93375000000.0,0.023473428896620102
736,93400000000.0,0.023619970143492413
737,93425000000.0,0.023775187805934902
738,93450000000.0,0.023938833158425488
739,93475000000.0,0.02411063814566372
740,93500000000.0,0.024290315788549992
741,93525000000.0,0.024477560843918573
742,93550000000.0,0.02467205037206366
743,93575000000.0,0.02487344433196408
744,93600000000.0,0.025081386383638833
745,93625000000.0,0.025295504566062763
746,93650000000.0,0.025515412106256654
747,93675000000.0,0.02574070824930441
748,93700000000.0,0.02597097912643863
749,93725000000.0,0.026205798692567252
750,93750000000.0,0.02644472962330299
751,93775000000.0,0.026687324357393582
752,93800000000.0,0.026933126020208496
753,93825000000.0,0.027181669573157558
754,93850000000.0,0.027432482777370294
755,93875000000.0,0.027685087359920636
756,93900000000.0,0.027939000039574134
757,93925000000.0,0.028193733782332586
758,93950000000.0,0.028448798789332163
759,93975000000.0,0.02870370377494275
760,94000000000.0,0.02895795704215229
761,94025000000.0,0.02921106772534707
762,94050000000.0,0.02946254690792985
763,94075000000.0,0.029711908815165968
764,94100000000.0,0.029958671955271323
765,94125000000.0,0.030202360340363298
766,94150000000.0,0.030442504535401874
767,94175000000.0,0.03067864289279554
768,94200000000.0,0.030910322624672346
769,94225000000.0,0.031137100881865543
770,94250000000.0,0.031358545855422824
