,freq,alpha,delay,azimuth,ellipticity_angle
67,76675000000.0,44.42235828696799,89.42607751057741,13.206911412118602,44.355015082031464
68,76700000000.0,44.43436047090335,89.43609736794022,13.245645527781434,44.36799185871134
69,76725000000.0,44.446000514757564,89.44584697032099,13.284093960277797,44.38058313355785
70,76750000000.0,44.45727137645768,89.45531769142397,13.322199033555579,44.392780773065496
71,76775000000.0,44.468167013765,89.46450172559342,13.359901521576509,44.40457772145299
72,76800000000.0,44.47868235184451,89.47339208025299,13.397140731653728,44.41596796947481
73,76825000000.0,44.48881324937083,89.48198256589596,13.433854625869083,44.42694652141845
74,76850000000.0,44.49855646516024,89.4902677852438,13.469979989826417,44.43750936242258
75,76875000000.0,44.505236035356006,89.514056638126,13.076242475700816,44.448800626991265
76,76900000000.0,44.511133464811635,89.53993811322707,12.59822542469299,44.4597226751332
