freq,alpha,delay,azimuth,ellipticity_angle
698583293000.0,45.143690313832295,270.3686995727762,63.96741993167427,-44.7662662518235
703468490000.0,45.16816120854999,270.3690916013064,66.1704142324707,-44.75033031133391
708353688000.0,45.190989329625374,270.3666578056443,68.08650727901528,-44.73526255893451
713238886000.0,45.212137728158396,270.3614260799393,69.78706848044766,-44.72132631697606
718124084000.0,45.23157890416999,270.3534378827077,71.32667778764032,-44.70869656223789
723009282000.0,45.24929449734123,270.34274781391133,72.74740909223732,-44.697483849918804
727894480000.0,45.26527495064716,270.3294231414344,74.08218127233977,-44.68775021929923
732779678000.0,45.279519145130834,270.3135432760171,75.35724577199734,-44.679519861692974
737664875000.0,45.29203400798533,270.2951992055718,76.59399479664937,-44.67278638486178
742550073000.0,45.3028341121758,270.2744928648258,77.81026760059822,-44.6675178484852
747435271000.0,45.3119412336705,270.25153650129965,79.0212883810573,-44.66366034877785
752320469000.0,45.31938392140134,270.2264519663464,80.24033967803753,-44.661140617118484
757205667000.0,45.32519704393888,270.19936998916023,81.47923549342467,-44.65986798341574
762090865000.0,45.32942133094587,270.1704294156079,82.748640601192,-44.659735926596326
766976063000.0,45.332102912625516,270.1397764219308,84.058264022482,-44.66062338353317
771861260000.0,45.3332928566858,270.1075637112031,85.4169428123524,-44.662395962988306
776746458000.0,45.33304670708108,270.07394965899886,86.83262622864775,-44.66490719864082
781631656000.0,45.331424026410524,270.03909751224853,88.3122601137628,-44.667999966718405
786516854000.0,45.32848794445151,270.0031745138669,89.86158026287009,-44.6715082209186
791402052000.0,45.3243047151941,269.9663510561484,91.484817600028,-44.67525918171421
796287250000.0,45.318943282274674,269.92879982912444,93.18433230110246,-44.67907612892115
801172447000.0,45.31247485744995,269.89069498271255,94.96020564964186,-44.68278191289589
806057645000.0,45.304972504628175,269.8522112601276,96.8098391518645,-44.686203250152246
810942843000.0,45.29651075069382,269.8135232246939,98.72762133123095,-44.689175754201095
815828041000.0,45.28716519714681,269.77480442863026,100.70474864656013,-44.69154953857367
820713239000.0,45.27701215484248,269.73622664280276,102.72927425382467,-44.69319503295872
825598437000.0,45.2661282918283,269.69795910730346,104.78644533187577,-44.69400851832729
830483635000.0,45.254590297971745,269.6601678125762,106.85934423402998,-44.69391677821085
835368832000.0,45.242474569190286,269.6230148216167,108.92978979525272,-44.692880276682025
840254030000.0,45.22985689622925,269.58665759087825,110.97939928031525,-44.69089441455121
845139228000.0,45.21681219432608,269.55124840798584,112.9906635011938,-44.68798867931335
850024426000.0,45.20341422684983,269.51693379259274,114.94789761544817,-44.684223801644535
854909624000.0,45.18973535769167,269.4838539793218,116.83794655515699,-44.67968732337953
859794822000.0,45.17584631775633,269.45214243832163,118.6505884656141,-44.67448815377565
864680020000.0,45.16181598886944,269.42192544047566,120.37863692988881,-44.668750736052516
869565217000.0,45.1477112072779,269.39332167406013,122.01779070104367,-44.6626093760539
874450415000.0,45.13359656876776,269.36644187927936,123.56630797721576,-44.656203128544654
879335613000.0,45.11953427849948,269.3413885876152,125.02457958232615,-44.64967149340467
884220811000.0,45.10558398785586,269.3182558473389,126.39467594924889,-44.64315097757887
889106009000.0,45.09180266033955,269.2971290251257,127.6799125034543,-44.63677251272825
893991207000.0,45.07824445014396,269.27808464368036,128.8844656994712,-44.630659621187704
898876404000.0,45.0649605967023,269.2611902675867,130.0130532454728,-44.6249272065113
903761602000.0,45.05199931997004,269.2465044125882,131.07068219508415,-44.61968082686022
908646800000.0,45.0394057557684,269.2340765294485,132.06245675951163,-44.615016348690006
913531998000.0,45.027221876778036,269.2239469894793,132.993442066666,-44.61101985392155
918417196000.0,45.01548643891911,269.216147125358,133.86857090085348,-44.60776773832489
923302394000.0,45.00423493688299,269.2106993002524,134.69258563596583,-44.605326929964235
928187592000.0,44.99349957031808,269.20761701005625,135.4700071189624,-44.60375518479086
933072789000.0,44.98330922270904,269.20690501356,136.2051236929668,-44.60310142525703
937957987000.0,44.97368943978008,269.2085594892132,136.90199607063184,-44.60340609929181
942843185000.0,44.964662437956456,269.21256821862335,137.56447194952793,-44.60470154661239
947728383000.0,44.95624710072602,269.2189107890201,138.19621064505597,-44.60701235836139
952613581000.0,44.948458993891236,269.22755881760526,138.800713742085,-44.61035572706454
957498779000.0,44.941310386555124,269.23847619312386,139.3813618018075,-44.61474178138813
962383977000.0,44.934810279458375,269.2516193327368,139.94145686354045,-44.620173903257026
967269174000.0,44.9289644413596,269.266937448951,140.48427126269473,-44.6266490241245
972154372000.0,44.92377544653759,269.2843728448296,141.01310480908313,-44.63415790739791
977039570000.0,44.919242729851376,269.3038611862131,141.53135103732637,-44.64268539383372
981924768000.0,44.915362636390434,269.32533181370513,142.0425781275007,-44.65221063467814
986809966000.0,44.912128481903395,269.3487080450753,142.55062796499817,-44.66270728771836
991695164000.0,44.909530618643636,269.3739074865676,143.05974106074794,-44.674143678851934
996580362000.0,44.907556505682635,269.40084234734906,143.57471778681057,-44.686482917029494
1001465560000.0,44.906190784572615,269.42941975688075,144.1011311061423,-44.69968294845799
1006350760000.0,44.90541536007793,269.45954209678456,144.64561368322936,-44.71369653327813
1011235960000.0,44.90520948696247,269.49110728436926,145.21625260596863,-44.728471080560496
1016121150000.0,44.90554985833612,269.5240090602424,145.8231455666106,-44.74394831046375
1021006350000.0,44.90641070589711,269.55813757008764,146.479207749799,-44.760063791669914
1025891550000.0,44.90776389699832,269.59337928098927,147.20134698539715,-44.77674575446318
1030776750000.0,44.90957904290845,269.6296175689067,148.0122561499264,-44.793913557190145
1035661940000.0,44.9118236058345,269.6667328961037,148.94318395541595,-44.81147485727862
1040547140000.0,44.91446303494641,269.7046034373431,150.03836836505005,-44.82932109131068
1045432340000.0,44.91746086258519,269.74310494409036,151.36228338976758,-44.84731918591293
1050317540000.0,44.920778851157486,269.78211136805584,153.01184837208845,-44.86529727488852
1055202740000.0,44.92437712418279,269.82149510845653,155.1372240319109,-44.88301795043662
1060087930000.0,44.92821430009819,269.8611272547299,157.97657756860406,-44.90012714851417
1064973130000.0,44.93224767236971,269.90087823801844,161.90728248783125,-44.91605564793051
1069858330000.0,44.936433317734,269.9406176732185,167.48168940632002,-44.9298409889528
1074743530000.0,44.94072628870203,269.9802150165654,175.26247871859053,-44.939906455390435
1074743530000.0,44.94072628870203,269.9802150165654,nan,-44.939906455390435
1079628720000.0,44.94508076561056,270.01953974223477,5.043555103099746,-44.944218528429154
1084513920000.0,44.94945026845151,270.0584620064927,15.019572708435621,-44.94160714064475
1089399120000.0,44.95378778570119,270.0968525130369,23.170068415745842,-44.933062200240926
1094284320000.0,44.95804599952088,270.1345831910741,29.028917250870645,-44.92070123740689
1099169520000.0,44.96217747254684,270.171527477092,33.10103741437167,-44.906266557949195
1104054710000.0,44.96613484310584,270.2075606119406,35.963815408449186,-44.890834090752456
1108939910000.0,44.969871066363524,270.2425603120183,38.0243575954096,-44.87503351064894
1113825110000.0,44.97333957937519,270.2764067130862,39.540654368011616,-44.859248658004454
1118710310000.0,44.976494554446035,270.3089830620896,40.67445696241788,-44.84373057311368
1123595510000.0,44.97929111543935,270.34017604574234,41.52906982144613,-44.828655935659036
1128480700000.0,44.981685562123864,270.369876142794,42.17219631869278,-44.81415731322629
1133365900000.0,44.983635621459214,270.397978283319,42.649338417457294,-44.80033911981403
1138251100000.0,44.9851006523272,270.42438191009984,42.99171754194706,-44.787286606189355
1143136300000.0,44.9860419029657,270.44899165755214,43.22108027968933,-44.77507067416089
1148021490000.0,44.9864227420298,270.4717176825912,43.35267819641283,-44.76375070204106
1152906690000.0,44.98620889728457,270.4924762882065,43.397167323192555,-44.753375967429015
1157791890000.0,44.985368685624444,270.5111900874897,43.36184258778251,-44.74398653147336
1162677090000.0,44.98387324930457,270.5277886373134,43.25145872620124,-44.73561339642262
1167562290000.0,44.98169678240074,270.5422088312958,43.068781290249106,-44.728278447748785
1172447480000.0,44.97881675936195,270.55439531388043,42.81496181942419,-44.721994142700495
1177332680000.0,44.97521412524834,270.5643010049559,42.48979191013572,-44.71676295127263
1182217880000.0,44.970873537645666,270.5718873689314,42.09188308870671,-44.71257676968935
1187103080000.0,44.965783541270305,270.577124924233,41.61878941353741,-44.709416068931795
1191988280000.0,44.95993675844734,270.5799936039952,41.06710111247854,-44.70724899032109
1196873470000.0,44.95333007557529,270.5804831240275,40.43252569088374,-44.70603032189837
1201758670000.0,44.94596474524769,270.5785933232558,39.70996630513945,-44.705700377279086
1206643870000.0,44.93784660912169,270.5743344697852,38.89363626121378,-44.70618384080354
1211529070000.0,44.92898616945847,270.56772754872316,37.977205733488596,-44.707388582796185
1216414260000.0,44.91939872735949,270.55880451922786,36.954027914713244,-44.70920457045947
1221299460000.0,44.90910438728995,270.5476084347621,35.817453842068524,-44.71150301510483
1226184660000.0,44.89812823760398,270.53419370315424,34.56130023067181,-44.71413590048711
1231069860000.0,44.88650031265013,270.51862611764443,33.180455551922584,-44.71693624450835
1235955060000.0,44.874255626331724,270.5009829154213,31.671667913876274,-44.71971939964062
1240840250000.0,44.8614341874666,270.48135280247175,30.034488861999726,-44.72228582537317
1245725450000.0,44.84808085511727,270.45983570632876,28.27228800450183,-44.72442578085137
1250610650000.0,44.83424542889108,270.4365428676366,26.393257092452938,-44.72592616866882
1255495850000.0,44.81998244868659,270.41159645997146,24.411136257615187,-44.72657967743433
1260381050000.0,44.80535109298983,270.3851293303578,22.345471157181727,-44.726195732963184
1265266240000.0,44.7904150511647,270.3572846805254,20.22116977398146,-44.72461233296463
1270151440000.0,44.77524220864592,270.32821537979834,18.067236178738096,-44.72170726546827
1275036640000.0,44.75990460653864,270.29808376597816,15.914842508050102,-44.717407075895785
1279921840000.0,44.74447806019066,270.267060796782,13.794957057409242,-44.71169225438858
1284807030000.0,44.729041927769444,270.2353254603483,11.73603416957236,-44.70459793138515
1289692230000.0,44.71367865458876,270.2030637187481,9.7621392079204,-44.696210125156504
1294577430000.0,44.69847359749,270.170468018541,7.891850583535852,-44.686658749163016
1299462630000.0,44.68351449729606,270.1377360664382,6.13791572522793,-44.67610852670468
1304347830000.0,44.66889107243439,270.1050698463511,4.5076004252212805,-44.66474947103499
1309233020000.0,44.65469457293561,270.07267455754527,3.003482999017216,-44.65278800158499
1314118220000.0,44.64101715389099,270.04075714466336,1.624441639546785,-44.64043922867728
1319003420000.0,44.627951503066754,270.0095254163738,0.3666898741776761,-44.62792102157721
1319003420000.0,44.627951503066754,270.0095254163738,nan,-44.62792102157721
1323888620000.0,44.61559014050675,269.97918642981284,179.22467716147102,-44.61544930795608
1328773820000.0,44.60402482957313,269.9499451432398,178.19184374018218,-44.60323474462153
1333659010000.0,44.593345946550585,269.92200299576734,177.2612007074468,-44.591480355181524
1338544210000.0,44.583641709327615,269.8955561531806,176.42574293087145,-44.58037973895544
1343429410000.0,44.57499759356937,269.87079427286534,175.6787500119843,-44.570115981611195
1348314610000.0,44.56749549790771,269.84789865224644,175.01396737537866,-44.560860603111884
1353199800000.0,44.56121300689754,269.8270406714199,174.42572502389518,-44.552772795088515
1358085000000.0,44.556222546603,269.8083799411175,173.90899818071279,-44.54599861716113
1362970200000.0,44.55259064606379,269.79206285112895,173.4594475079008,-44.540670362801414
1367855400000.0,44.55037705086315,269.77822067020367,173.07342857771948,-44.53690572827975
1372740600000.0,44.54963389221262,269.7669678564089,172.747999290362,-44.53480702110608
1377625790000.0,44.55040483186134,269.7584003329677,172.48092586529268,-44.53446029499585
1382510990000.0,44.5527242174417,269.7525936864117,172.27069160659883,-44.53593443000304
1387396190000.0,44.556616223278354,269.74960154160783,172.1165212034989,-44.539280162293736
1392281390000.0,44.562094014516525,269.7494537663261,172.0184140000503,-44.54452905293219
1397166590000.0,44.56915892631043,269.7521547879159,171.9771990957652,-44.55169242114345
1402051780000.0,44.5777996496261,269.7576818933413,171.9946133617053,-44.560760214387294
1406936980000.0,44.58799154468114,269.76598361670835,172.07340896601647,-44.57169994136611
1411822180000.0,44.59969581754881,269.77697803043066,172.21749607119037,-44.58445538277426
1416707380000.0,44.61285892299474,269.79055117006953,172.43212923162616,-44.598945453874215
1421592570000.0,44.6274119154094,269.8065554008279,172.72414548801927,-44.615062918736676
1426477770000.0,44.643270041370506,269.82480799212465,173.1022677744827,-44.63267326983195
1431362970000.0,44.66033211461004,269.8450893852929,173.57747287170974,-44.651613266798016
1436248170000.0,44.67848028032547,269.8671418127941,174.1634395921035,-44.67168982754675
1441133370000.0,44.697579739378334,269.89066778856574,174.87705932723824,-44.692678855038395
1446018560000.0,44.71747857480744,269.9153286066055,175.73897132622264,-44.71432429434296
1450903760000.0,44.73800791018021,269.9407431268011,176.77403333738053,-44.73633795322362
1455788960000.0,44.75898179522253,269.9664860835064,178.0114824308249,-44.75839999159992
1460674160000.0,44.780197643463296,269.99208693748056,179.48439220689139,-44.78016203746489
1460674160000.0,44.780197643463296,269.99208693748056,nan,-44.78016203746489
1465559360000.0,44.80143662362798,270.0170285193362,1.2276299310912764,-44.80125416760829
1470444550000.0,44.82246421179828,270.0407457249521,3.273088159216422,-44.821299120582665
1475329750000.0,44.84303112899395,270.06262450774096,5.640602929220909,-44.83993853088392
1480214950000.0,44.86287402412444,270.08200045801686,8.32318573414054,-44.85687579100578
1485100150000.0,44.88171677140551,270.09815795526833,11.26739331675223,-44.87193886411365
1489985340000.0,44.899271700485755,270.1103291565129,14.353759846351519,-44.885155285377486
1494870540000.0,44.9152412317321,270.11769326592366,17.38576049484111,-44.8968158689293
1499755740000.0,44.92931933813039,270.119375705643,20.09004195402491,-44.907488441219236
1504640940000.0,44.9411935524571,270.11444771812154,22.109253401931674,-44.91794658008824
1509526140000.0,44.95054696602907,270.1019260251655,22.93073050484173,-44.92898712341713
1514411330000.0,44.9570604224569,270.08077279824454,21.622463533487256,-44.94105199467172
1519296530000.0,44.96041492573609,270.0498956433996,16.110232734555712,-44.95320927959729
1524181730000.0,44.960294063814736,270.00814832637445,2.929261164002708,-44.96008558952695
1524181730000.0,44.960294063814736,270.00814832637445,nan,-44.96008558952695
1529066930000.0,44.95638669764219,269.9543314136674,166.18257446993212,-44.950770692833196
1533952130000.0,44.94838968310343,269.8871934606152,156.2296477185923,-44.92354772599695
1538837320000.0,44.93601072204547,269.8054327401445,151.66770622657185,-44.883558097723615
1543722520000.0,44.91897113109791,269.70769851284916,149.50251240956143,-44.832890274123805
1548607720000.0,44.897008904732616,269.5925944448778,148.4106120805281,-44.77174179418283
1553492920000.0,44.86988153430906,269.4586808636179,147.83810726481258,-44.69968863955888
1558378110000.0,44.83736897755772,269.3044786331756,147.53200869682794,-44.61609240276266
1563263310000.0,44.79927619378588,269.1284717401848,147.36658498429753,-44.520232018723256
1568148510000.0,44.75543624744577,268.9291135881815,147.2751715588165,-44.4113541889314
1573033710000.0,44.70571262000556,268.70483069525613,147.22073584412834,-44.288694023559025
1577918910000.0,44.65000165608383,268.4540284100837,147.18205472785104,-44.15148591642691
1582804100000.0,44.5882348698372,268.17509741807015,147.14675461820428,-43.998970259098996
1587689300000.0,44.520380336932114,267.8664177781792,147.1076046309552,-43.83039666721854
1592574500000.0,44.44644508716022,267.52636914113174,147.06045073549518,-43.64502950654074
1597459700000.0,44.36647590904771,267.15333572630976,147.00302079536598,-43.44214993066933
1602344890000.0,44.280560604932525,266.7457152678992,146.93421249259646,-43.221059699566446
1607230090000.0,44.18882783497848,266.3019234368909,146.85365778259143,-42.98108226293696
1612115290000.0,44.09144833602686,265.82040688989065,146.76145246847764,-42.72156831380006
1617000490000.0,43.98863395376895,265.2996482225259,146.65798400602424,-42.44189676792275
1621885690000.0,43.88063709778746,264.7381750684809,146.54382143752002,-42.14147784811101
1626770880000.0,43.76774980414768,264.1345696965032,146.41964431859898,-41.8197562974261
1631656080000.0,43.650301169568905,263.487472234229,146.28619513327502,-41.47621109585113
1636541280000.0,43.52865664575869,262.7955961882794,146.14425035598882,-41.11036164565647
1641426480000.0,43.40321457079543,262.057731483622,145.99459952007354,-40.721767238371804
1646311680000.0,43.27440341193985,261.27275323629596,145.83803232261997,-40.310029551177074
1651196870000.0,43.14267861757241,260.4396307158515,145.67533048373508,-39.8747952072803
1656082070000.0,43.00851772437258,259.5574271642194,145.5072608525192,-39.41575358230602
1660967270000.0,42.872417797518274,258.6253162293876,145.33457388281397,-38.93264332770348
1665852470000.0,42.734889844531956,257.6425808399523,145.15800011687475,-38.42524978682925
1670737660000.0,42.5964545757169,256.6086219404109,144.9782495097767,-37.89340765409705
1675622860000.0,42.457636237800806,255.52295408741375,144.7960091675164,-37.336996993047414
1680508060000.0,42.318959093790234,254.38522151444135,144.6119451764313,-36.75594993534874
1685393260000.0,42.18094097128003,253.1951922696902,144.42670089890922,-36.15024629509469
1690278460000.0,42.04408814898925,251.952761887086,144.24089734761117,-35.519914304783164
1695163650000.0,41.90889024773063,250.6579567605802,144.05513367236145,-34.865031418257445
1700048850000.0,41.775813844455314,249.31092313805345,143.86998576951436,-34.18571811413389
1704934050000.0,41.64529899152406,247.9119417653519,143.68600881842787,-33.48214494469478
1709819250000.0,41.517753204354285,246.46141516004505,143.5037360375271,-32.754526036824736
1714704450000.0,41.39354715457217,244.95986702460053,143.3236793810225,-32.00311904629263
1719589640000.0,41.27301068550705,243.40794138141547,143.14633032613116,-31.228225247920193
1724474840000.0,41.156428096005136,241.80638478982192,142.9721588197073,-30.430181490782715
1729360040000.0,41.044036371250655,240.15605964643083,142.80161598964074,-29.60936794583489
1734245240000.0,40.93602154253908,238.4579250895813,142.6351332240048,-28.7661999462473
1739130430000.0,40.8325171340997,236.71303663128694,142.4731234723344,-27.901129407203445
1744015630000.0,40.73360197682018,234.9225241503131,142.31598063451412,-27.01463570793266
1748900830000.0,40.63930089575651,233.08760529628864,142.16408224022845,-26.10723430153603
1753786030000.0,40.54958397012458,231.20956300467444,142.01778894387394,-25.179467641911902
1758671230000.0,40.464367662758,229.28974058141327,141.8774456911477,-24.231904909037265
1763556420000.0,40.3835166497804,227.32953730729815,141.74338289197203,-23.265142007010645
1768441620000.0,40.30684558918543,225.33038397169028,141.61591629916919,-22.279791648548294
1773326820000.0,40.23412329298807,223.29375885109388,141.49534963832033,-21.276493328207938
1778212020000.0,40.16507591244902,221.22116398547104,141.3819745658295,-20.25590360799471
1783097220000.0,40.09939165241644,219.11412183417588,141.2760720225245,-19.218696324263846
1787982410000.0,40.036726032698745,216.97417289772042,141.17791356030133,-18.16556309668991
1792867610000.0,39.97670707475772,214.8028519223834,141.08776170635682,-17.097203111416498
1797752810000.0,39.91894221563837,212.60170862016915,141.00587238071097,-16.01433460347194
1802638010000.0,39.863024354538474,210.37228530743826,140.9324952867297,-14.91768492656856
1807523200000.0,39.80853895943914,208.11612167840548,140.86787549733447,-13.807993757175955
1812408400000.0,39.75507069487527,205.8347327447162,140.8122542453084,-12.686002882814545
1817293600000.0,39.70221130083953,203.52963369484317,140.7658710374464,-11.552468860622108
1822178800000.0,39.64956640485319,201.20231927441958,140.7289644466899,-10.408153108992558
1827064000000.0,39.59676281043128,198.85426681990103,140.7017736606186,-9.253823443253651
1831949190000.0,39.543455654428584,196.48694017489615,140.68453993192225,-8.090255868826405
1836834390000.0,39.48933476207227,194.10176990671943,140.6775079479382,-6.918224559065984
1841719590000.0,39.43413176548451,191.700182592146,140.68092759024057,-5.738515792676801
1846604790000.0,39.37762573796106,189.2835822235564,140.6950553714953,-4.551918203484922
1851489990000.0,39.31964884989375,186.85335633165056,140.72015619228972,-3.359225024583541
1856375180000.0,39.26009150566473,184.41088282787854,140.75650503135796,-2.161236523993944
1861260380000.0,39.19890620793106,181.95751235430856,140.8043891831967,-0.9587502641253075
1866145580000.0,39.1361119448383,179.4946012132049,140.86410987131813,0.24742400618999677
1871030780000.0,39.071796657858,177.02349487877854,140.93598469863608,1.4564738888793438
1875915970000.0,39.006119570126344,174.54554214058462,141.02034985196272,2.667579060503394
1880801170000.0,38.939311934242575,172.0620794662237,141.11756344813477,3.8799207716685165
1885686370000.0,38.87167821918889,169.57446671053935,141.2280074419157,5.092666478484559
1890571570000.0,38.80359505308076,167.08407270496434,141.35209156621767,6.304979204763798
1895456770000.0,38.73550991146259,164.59228676919452,141.49025684845253,7.5160144596628875
1900341960000.0,38.66793885808582,162.10053079757188,141.64297945554202,8.724917113500066
1905227160000.0,38.601462636831954,159.6102463207079,141.8107767438618,9.93083059884342
1910112360000.0,38.53672324342484,157.1229329601781,141.99421081695718,11.132881338740845
1914997560000.0,38.474418104217676,154.64013614088879,142.1938961026905,12.330187893844897
1919882760000.0,38.41529412860326,152.16346041307332,142.41050634484608,13.521857716555012
1924767950000.0,38.36014079339318,149.6945826477289,142.64478269987214,14.706983937318133
1929653150000.0,38.309781846524295,147.23523969341315,142.89754579374772,15.884654242311987
1934538350000.0,38.26506738761154,144.78726601951522,143.16970476085683,17.053935487223846
1939423550000.0,38.22686409340673,142.35257998901858,143.462273302194,18.21388256374701
1944308740000.0,38.196045447566924,139.9331992726165,143.77638551968187,19.363532734998486
1949193940000.0,38.17348107704292,137.53122510133448,144.11331886881328,20.501914094439957
1954079140000.0,38.16002627113811,135.14887435357224,144.4745149172232,21.62803042590297
