,freq,retardance
179,1172447480000.0,2.6963202450124752
180,1177332680000.0,2.6999280748728096
181,1182217880000.0,2.703529736969684
182,1187103080000.0,2.7071234130243322
183,1191988280000.0,2.7107073970438287
184,1196873470000.0,2.7142801022015473
185,1201758670000.0,2.717840104431879
186,1206643870000.0,2.721386113033601
187,1211529070000.0,2.724917014494623
188,1216414260000.0,2.7284318725191783
189,1221299460000.0,2.7319299712143503
190,1226184660000.0,2.7354107861858052
191,1231069860000.0,2.738874027361543
192,1235955060000.0,2.7423196454394247
193,1240840250000.0,2.745747838102747
194,1245725450000.0,2.74915909072654
195,1250610650000.0,2.752554146303473
196,1255495850000.0,2.7559340448281158
197,1260381050000.0,2.759300126689184
198,1265266240000.0,2.762654035279265
199,1270151440000.0,2.765997752825496
200,1275036640000.0,2.769333566419409
201,1279921840000.0,2.772664101430086
202,1284807030000.0,2.775992312353032
203,1289692230000.0,2.7793215130984468
204,1294577430000.0,2.7826553375709624
205,1299462630000.0,2.78599776667134
206,1304347830000.0,2.789353119450455
207,1309233020000.0,2.792726042279442
208,1314118220000.0,2.796121530645282
209,1319003420000.0,2.7995448798593365
210,1323888620000.0,2.803001702659864
211,1328773820000.0,2.806497910213026
212,1333659010000.0,2.810039690513475
213,1338544210000.0,2.8136335209481245
214,1343429410000.0,2.8172861060477166
215,1348314610000.0,2.8210043853502476
216,1353199800000.0,2.824795495078815
217,1358085000000.0,2.8286667738102627
218,1362970200000.0,2.83262568820516
219,1367855400000.0,2.836679833993704
220,1372740600000.0,2.840836896290265
221,1377625790000.0,2.845104606712807
222,1382510990000.0,2.849490742580691
223,1387396190000.0,2.8540030367174323
224,1392281390000.0,2.858649172622178
225,1397166590000.0,2.8634367347510867
226,1402051780000.0,2.8683731557107746
227,1406936980000.0,2.8734657131764445
228,1411822180000.0,2.878721424379287
229,1416707380000.0,2.884147040400196
230,1421592570000.0,2.8897489780476535
231,1426477770000.0,2.8955333190819568
232,1431362970000.0,2.9015056941425366
233,1436248170000.0,2.907671280904639
234,1441133370000.0,2.914034745639335
235,1446018560000.0,2.920600182831189
236,1450903760000.0,2.927371123281181
237,1455788960000.0,2.934350408303397
238,1460674160000.0,2.9415401990392223
239,1465559360000.0,2.9489419205863507
240,1470444550000.0,2.9565562051763044
241,1475329750000.0,2.964382915789157
242,1480214950000.0,2.9724210155600885
243,1485100150000.0,2.9806685948955844
244,1489985340000.0,2.9891228063263657
245,1494870540000.0,2.997779904588535
246,1499755740000.0,3.006635116120797
247,1504640940000.0,3.015682684304455
248,1509526140000.0,3.0249158320404965
249,1514411330000.0,3.0343267254144815
250,1519296530000.0,3.0439065377722905
251,1524181730000.0,3.0536453244805295
252,1529066930000.0,3.0635320938170785
253,1533952130000.0,3.0735547860420573
254,1538837320000.0,3.0837002547095422
255,1543722520000.0,3.093954356358114
256,1548607720000.0,3.104301836488008
257,1553492920000.0,3.114726427380987
258,1558378110000.0,3.1252108253354316
259,1563263310000.0,3.1357368005469297
260,1568148510000.0,3.1462850967580565
261,1573033710000.0,3.1568355501414898
262,1577918910000.0,3.167367105713127
263,1582804100000.0,3.1778578384851106
264,1587689300000.0,3.1882850866628996
265,1592574500000.0,3.198625374930878
266,1597459700000.0,3.2088545575555103
267,1602344890000.0,3.218947838287769
268,1607230090000.0,3.228879919544333
269,1612115290000.0,3.238624949992372
270,1617000490000.0,3.2481566839629146
271,1621885690000.0,3.2574485417754424
272,1626770880000.0,3.2664736772933205
273,1631656080000.0,3.2752051414730454
274,1636541280000.0,3.2836158658915697
275,1641426480000.0,3.291678835755749
276,1646311680000.0,3.2993671733825516
277,1651196870000.0,3.306654229389584
278,1656082070000.0,3.3135137502421164
279,1660967270000.0,3.3199198999592943
280,1665852470000.0,3.3258474340415605
281,1670737660000.0,3.3312717884481633
282,1675622860000.0,3.336169238790674
283,1680508060000.0,3.340516949693933
284,1685393260000.0,3.344293135844746
285,1690278460000.0,3.3474771647157624
286,1695163650000.0,3.3500496642754842
287,1700048850000.0,3.35199265229479
288,1704934050000.0,3.353289610576751
289,1709819250000.0,3.353925608729526
290,1714704450000.0,3.353887394414589
291,1719589640000.0,3.353163485691683
292,1724474840000.0,3.3517442470277667
293,1729360040000.0,3.349621974116461
294,1734245240000.0,3.34679095726304
295,1739130430000.0,3.3432475494703024
296,1744015630000.0,3.3389901863151183
297,1748900830000.0,3.334019470415788
298,1753786030000.0,3.3283381753270267
299,1758671230000.0,3.321951273756273
300,1763556420000.0,3.3148659647616037
301,1768441620000.0,3.3070916166506032
302,1773326820000.0,3.2986398468954174
303,1778212020000.0,3.2895244492423674
304,1783097220000.0,3.279761382355776
305,1787982410000.0,3.2693687581917232
306,1792867610000.0,3.2583667141399357
307,1797752810000.0,3.2467774918935484
308,1802638010000.0,3.2346252979006405
309,1807523200000.0,3.2219362885523988
310,1812408400000.0,3.2087383975334838
311,1817293600000.0,3.1950614189530944
312,1822178800000.0,3.180936827042064
313,1827064000000.0,3.1663977200247984
314,1831949190000.0,3.1514787657222287
315,1836834390000.0,3.136215989972104
316,1841719590000.0,3.1206468682974173
317,1846604790000.0,3.1048101099553516
318,1851489990000.0,3.0887455909820694
319,1856375180000.0,3.0724942879470722
320,1861260380000.0,3.056098042295692
321,1866145580000.0,3.039599655318607
322,1871030780000.0,3.0230426479429684
323,1875915970000.0,3.006471217505524
324,1880801170000.0,2.9899299887949113
325,1885686370000.0,2.973464101294236
326,1890571570000.0,2.9571189535633047
327,1895456770000.0,2.9409401136607887
328,1900341960000.0,2.924973224230888
329,1905227160000.0,2.9092637408147777
330,1910112360000.0,2.8938569926142015
331,1914997560000.0,2.8787979115320947
332,1919882760000.0,2.864130921336124
333,1924767950000.0,2.8498998185700466
334,1929653150000.0,2.8361475054768994
335,1934538350000.0,2.82291601023375
336,1939423550000.0,2.8102462120296337
337,1944308740000.0,2.798177735302755
338,1949193940000.0,2.7867486916287585
339,1954079140000.0,2.77599566740336
340,1958964340000.0,2.7659534641383505
341,1963849540000.0,2.756654966654804
342,1968734730000.0,2.748131006321185
343,1973619930000.0,2.7404101449153755
344,1978505130000.0,2.7335186383481713
345,1983390330000.0,2.727480232867314
346,1988275530000.0,2.7223160611549875
347,1993160720000.0,2.7180445399254083
348,1998045920000.0,2.714681239872676
349,2002931120000.0,2.712238856123314
350,2007816320000.0,2.7107271053556334
