,freq,E1 ellipticity angle,E2 ellipticity angle
99,781631656000.0,-0.3648378000792254,0.3655848454664071
100,786516854000.0,-0.3652366537703129,0.3659908647212999
101,791402052000.0,-0.36562280724652463,0.3663833805225694
102,796287250000.0,-0.3659961071554476,0.36676223583695494
103,801172447000.0,-0.3663564467762932,0.3671273245593677
104,806057645000.0,-0.3667037652411283,0.36747859066314414
105,810942843000.0,-0.36703804583648286,0.3678160264189079
106,815828041000.0,-0.36735931485880424,0.3681396712136509
107,820713239000.0,-0.3676676400315671,0.3684496097535471
108,825598437000.0,-0.36796312879546433,0.36874597027713135
109,830483635000.0,-0.36824592651095084,0.36902892262127074
110,835368832000.0,-0.3685162145293219,0.3692986761100848
111,840254030000.0,-0.3687742084666605,0.3695554776173022
112,845139228000.0,-0.3690201558064329,0.3697996090654339
113,850024426000.0,-0.36925433408428077,0.37003138534681074
114,854909624000.0,-0.3694770487288887,0.37025115195247327
115,859794822000.0,-0.36968863091223125,0.3704592826574933
116,864680020000.0,-0.369889435419495,0.37065617716372645
117,869565217000.0,-0.370079838489438,0.3708422586996692
118,874450415000.0,-0.37026023584920925,0.3710179718285325
119,879335613000.0,-0.37043104037398583,0.3711837799105727
120,884220811000.0,-0.37059268018995567,0.37134016295858496
121,889106009000.0,-0.37074559658272954,0.3714876153757684
122,893991207000.0,-0.37089024204852317,0.37162664372223336
123,898876404000.0,-0.3710270783084441,0.3717577645701451
124,903761602000.0,-0.3711565745506026,0.37188150251594865
125,908646800000.0,-0.37127920543199394,0.37199838801076185
126,913531998000.0,-0.3713954494536847,0.3721089554981912
127,918417196000.0,-0.37150578721314736,0.3722137415315925
128,923302394000.0,-0.37161069979872685,0.37231328294267774
129,928187592000.0,-0.3717106672009772,0.372408115133394
130,933072789000.0,-0.3718061668021957,0.37249877039245816
131,937957987000.0,-0.37189767203620877,0.3725857763691348
132,942843185000.0,-0.37198565087886565,0.37266965447515454
133,947728383000.0,-0.37207056463590066,0.37275091850732633
134,952613581000.0,-0.3721528666770994,0.37283007326311285
135,957498779000.0,-0.3722330012507231,0.3729076132432522
136,962383977000.0,-0.37231140236331145,0.37298402141335335
137,967269174000.0,-0.37238849270225105,0.37305976801136925
138,972154372000.0,-0.37246468266813465,0.37313530951635127
139,977039570000.0,-0.37254036934293,0.3732110874792956
140,981924768000.0,-0.37261593561711126,0.3732875276142383
141,986809966000.0,-0.3726917493499261,0.3733650388002992
142,991695164000.0,-0.37276816252565276,0.3734440122172755
143,996580362000.0,-0.37284551050139164,0.3735248204831278
144,1001465560000.0,-0.37292411128811376,0.3736078168492652
145,1006350760000.0,-0.3730042649022507,0.373693334482423
146,1011235960000.0,-0.3730862526387847,0.37378168564017256
147,1016121150000.0,-0.37317033639774994,0.3738731609153603
148,1021006350000.0,-0.3732567588107651,0.37396802931344525
149,1025891550000.0,-0.37334574170354273,0.37406653654351474
150,1030776750000.0,-0.37343748632141327,0.3741689052127823
151,1035661940000.0,-0.3735321725458288,0.37427533392157325
152,1040547140000.0,-0.37362995933843773,0.37438599765756625
153,1045432340000.0,-0.37373098325028253,0.3745010460912563
154,1050317540000.0,-0.37383535893229153,0.37462060407255476
155,1055202740000.0,-0.37394317874939814,0.3747447710953506
156,1060087930000.0,-0.37405451240392096,0.37487362077133796
157,1064973130000.0,-0.37416940777750946,0.37500720169010626
