,freq,intensity
163,1094284320000.0,-1.8565741852644324
164,1099169520000.0,-1.8777109544758184
165,1104054710000.0,-1.8989684333588717
166,1108939910000.0,-1.9203462011735355
167,1113825110000.0,-1.9418436973963176
168,1118710310000.0,-1.9634603847291943
169,1123595510000.0,-1.9851957119918084
170,1128480700000.0,-2.007049085146862
171,1133365900000.0,-2.0290200316693485
172,1138251100000.0,-2.0511079334219424
173,1143136300000.0,-2.073312230618682
174,1148021490000.0,-2.0956323042055804
175,1152906690000.0,-2.1180676861374983
176,1157791890000.0,-2.1406177788159253
177,1162677090000.0,-2.16328204388259
178,1167562290000.0,-2.1860599567322767
179,1172447480000.0,-2.2089509712464492
180,1177332680000.0,-2.2319547061172944
181,1182217880000.0,-2.2550706736267094
182,1187103080000.0,-2.278298467823357
183,1191988280000.0,-2.3016377240963295
184,1196873470000.0,-2.3250880807670216
185,1201758670000.0,-2.3486493706359224
186,1206643870000.0,-2.372321347203293
187,1211529070000.0,-2.3961038701646005
188,1216414260000.0,-2.4199968270125223
189,1221299460000.0,-2.4440003259531635
190,1226184660000.0,-2.468114415641283
191,1231069860000.0,-2.4923392810268226
192,1235955060000.0,-2.516675202988645
193,1240840250000.0,-2.541122519307797
194,1245725450000.0,-2.5656818101084933
195,1250610650000.0,-2.5903536335703388
196,1255495850000.0,-2.615138707137426
197,1260381050000.0,-2.640037870144888
198,1265266240000.0,-2.6650520326535627
199,1270151440000.0,-2.6901823947924894
200,1275036640000.0,-2.7154301331069726
201,1279921840000.0,-2.7407966073999797
202,1284807030000.0,-2.7662832695671096
203,1289692230000.0,-2.7918918603093976
204,1294577430000.0,-2.8176240994638926
205,1299462630000.0,-2.843481906957506
206,1304347830000.0,-2.86946733885408
207,1309233020000.0,-2.895582526723422
208,1314118220000.0,-2.9218298976588235
209,1319003420000.0,-2.9482118532797164
210,1323888620000.0,-2.9747309674937856
211,1328773820000.0,-3.00138993582967
212,1333659010000.0,-3.028191507591733
213,1338544210000.0,-3.0551387002550796
214,1343429410000.0,-3.0822344718784067
215,1348314610000.0,-3.1094819015165447
216,1353199800000.0,-3.136884105418712
217,1358085000000.0,-3.1644444204601707
218,1362970200000.0,-3.1921660628606405
219,1367855400000.0,-3.2200523452455387
220,1372740600000.0,-3.248106597570632
221,1377625790000.0,-3.2763320913063216
222,1382510990000.0,-3.3047322672574553
223,1387396190000.0,-3.3333103557112786
