,freq,intensity
0,297997069000.0,0.9993668675449459
1,302882267000.0,0.99932802115308
2,307767465000.0,0.9992910875166631
3,312652662000.0,0.9992563797735451
4,317537860000.0,0.9992239987366465
5,322423058000.0,0.9991940054760886
6,327308256000.0,0.9991664641057314
7,332193454000.0,0.9991414107432144
8,337078652000.0,0.9991188671128068
9,341963850000.0,0.9990988521673437
10,346849047000.0,0.999081367198566
11,351734245000.0,0.999066388931249
12,356619443000.0,0.9990538923139534
13,361504641000.0,0.9990438330455578
14,366389839000.0,0.9990361534116559
15,371275037000.0,0.9990307825411928
16,376160234000.0,0.9990276369254122
17,381045432000.0,0.999026622429242
18,385930630000.0,0.9990276311398624
19,390815828000.0,0.9990305463694634
20,395701026000.0,0.9990352412729249
21,400586224000.0,0.9990415795987316
22,405471422000.0,0.9990494172921005
23,410356619000.0,0.9990586032973031
24,415241817000.0,0.9990689808039932
25,420127015000.0,0.9990803867011916
26,425012213000.0,0.9990926551066402
27,429897411000.0,0.9991056165357474
28,434782609000.0,0.9991190997042698
29,439667807000.0,0.9991329323400961
30,444553004000.0,0.9991469426832367
31,449438202000.0,0.9991609596721791
32,454323400000.0,0.9991748151429651
33,459208598000.0,0.9991883438643316
34,464093796000.0,0.9992013847944596
35,468978994000.0,0.9992137823186535
36,473864191000.0,0.9992253867662795
37,478749389000.0,0.999236055400791
38,483634587000.0,0.9992456532855156
39,488519785000.0,0.9992540540024054
40,493404983000.0,0.9992611400538106
41,498290181000.0,0.9992668037883733
42,503175379000.0,0.9992709479005429
43,508060576000.0,0.9992734858591775
44,512945774000.0,0.999274342172672
45,517830972000.0,0.999273452943618
46,522716170000.0,0.9992707659345084
47,527601368000.0,0.99926624089384
48,532486566000.0,0.9992598494851588
49,537371764000.0,0.9992515754350065
50,542256961000.0,0.9992414146179068
51,547142159000.0,0.9992293744729499
52,552027357000.0,0.9992154743865141
53,556912555000.0,0.9991997449132636
54,561797753000.0,0.999182227838662
55,566682951000.0,0.9991629754999111
56,571568149000.0,0.9991420506033943
57,576453346000.0,0.9991195254342996
58,581338544000.0,0.9990954815596195
59,586223742000.0,0.99907000886163
60,591108940000.0,0.9990432053840175
61,595994138000.0,0.9990151761403311
62,600879336000.0,0.9989860327284692
63,605764533000.0,0.9989558924089126
64,610649731000.0,0.9989248772571916
65,615534929000.0,0.9988931137292261
66,620420127000.0,0.998860731339396
67,625305325000.0,0.9988278621703098
68,630190523000.0,0.9987946400106819
69,635075721000.0,0.9987611993496182
70,639960918000.0,0.9987276748960873
71,644846116000.0,0.9986942003009786
72,649731314000.0,0.9986609078904395
73,654616512000.0,0.9986279274499894
74,659501710000.0,0.9985953857603672
75,664386908000.0,0.9985634057671109
76,669272106000.0,0.9985321058837746
77,674157303000.0,0.9985015995047278
78,679042501000.0,0.9984719941101117
79,683927699000.0,0.9984433909978274
80,688812897000.0,0.998415884543578
81,693698095000.0,0.9983895620235346
82,698583293000.0,0.9983645027025702
83,703468490000.0,0.9983407780508198
84,708353688000.0,0.9983184508839752
85,713238886000.0,0.9982975756041704
86,718124084000.0,0.9982781975922123
87,723009282000.0,0.9982603531797108
88,727894480000.0,0.9982440697062414
89,732779678000.0,0.9982293652509457
90,737664875000.0,0.998216248736798
91,742550073000.0,0.9982047199848655
92,747435271000.0,0.9981947697841459
93,752320469000.0,0.9981863800980567
94,757205667000.0,0.9981795243329739
95,762090865000.0,0.9981741672592388
96,766976063000.0,0.9981702656883152
97,771861260000.0,0.998167768660635
98,776746458000.0,0.9981666175915409
99,781631656000.0,0.9981667470364197
100,786516854000.0,0.9981680847310683
101,791402052000.0,0.9981705523284459
102,796287250000.0,0.9981740657153095
103,801172447000.0,0.9981785355075976
104,806057645000.0,0.9981838675933468
105,810942843000.0,0.9981899636329882
106,815828041000.0,0.9981967214476263
107,820713239000.0,0.9982040357668743
108,825598437000.0,0.9982117986202377
109,830483635000.0,0.9982198998307478
110,835368832000.0,0.9982282275732947
111,840254030000.0,0.9982366689678641
112,845139228000.0,0.9982451103777669
113,850024426000.0,0.9982534380504678
114,854909624000.0,0.9982615385986068
115,859794822000.0,0.9982692993452041
116,864680020000.0,0.9982766087781872
117,869565217000.0,0.9982833570065306
118,874450415000.0,0.9982894361555896
119,879335613000.0,0.9982947406781629
120,884220811000.0,0.9982991677506707
121,889106009000.0,0.9983026174778663
122,893991207000.0,0.9983049933386594
123,898876404000.0,0.9983062023348545
124,903761602000.0,0.9983061552755934
125,908646800000.0,0.9983047669420888
126,913531998000.0,0.9983019563742784
127,918417196000.0,0.9982976469251377
128,923302394000.0,0.9982917665240006
129,928187592000.0,0.9982842476863089
130,933072789000.0,0.998275027655159
131,937957987000.0,0.9982640485597737
132,942843185000.0,0.998251257381584
133,947728383000.0,0.9982366060721992
134,952613581000.0,0.9982200515850291
135,957498779000.0,0.9982015558923905
136,962383977000.0,0.9981810860283175
137,967269174000.0,0.9981586141398947
138,972154372000.0,0.9981341173811077
139,977039570000.0,0.9981075780693806
140,981924768000.0,0.9980789835181799
141,986809966000.0,0.9980483262454599
142,991695164000.0,0.998015603796231
143,996580362000.0,0.9979808188218837
144,1001465560000.0,0.9979439790950729
145,1006350760000.0,0.9979050974686194
146,1011235960000.0,0.9978641919536344
147,1016121150000.0,0.997821285731374
148,1021006350000.0,0.9977764068934518
149,1025891550000.0,0.9977295889529764
150,1030776750000.0,0.9976808704967468
151,1035661940000.0,0.9976302953402922
152,1040547140000.0,0.9975779122694042
153,1045432340000.0,0.9975237755561143
154,1050317540000.0,0.997467944544824
155,1055202740000.0,0.9974104837929146
156,1060087930000.0,0.9973514631669116
157,1064973130000.0,0.9972909573579671
158,1069858330000.0,0.9972290464710751
159,1074743530000.0,0.9971658155516367
160,1079628720000.0,0.9971013547803792
161,1084513920000.0,0.9970357587563848
162,1089399120000.0,0.9969691271797136
163,1094284320000.0,0.9969015641231944
164,1099169520000.0,0.9968331780624007
165,1104054710000.0,0.9967640816692128
166,1108939910000.0,0.9966943908745072
167,1113825110000.0,0.9966242255791375
168,1118710310000.0,0.9965537085729422
169,1123595510000.0,0.9964829652651538
170,1128480700000.0,0.9964121233479291
171,1133365900000.0,0.9963413115832891
172,1138251100000.0,0.9962706602140691
173,1143136300000.0,0.9962002995485099
174,1148021490000.0,0.9961303596560602
175,1152906690000.0,0.9960609689281128
176,1157791890000.0,0.9959922540927597
177,1162677090000.0,0.9959243387427412
178,1167562290000.0,0.9958573424270865
179,1172447480000.0,0.9957913798664306
180,1177332680000.0,0.995726559232028
181,1182217880000.0,0.995662981842296
182,1187103080000.0,0.9956007404537447
183,1191988280000.0,0.9955399180554955
184,1196873470000.0,0.9954805867752078
185,1201758670000.0,0.995422806105996
186,1206643870000.0,0.9953666223041994
187,1211529070000.0,0.9953120663752468
188,1216414260000.0,0.9952591531017816
189,1221299460000.0,0.995207879130086
190,1226184660000.0,0.9951582223287723
191,1231069860000.0,0.9951101398719888
192,1235955060000.0,0.9950635670937172
193,1240840250000.0,0.9950184162299031
194,1245725450000.0,0.9949745748696462
195,1250610650000.0,0.994931905173929
196,1255495850000.0,0.9948902424974956
197,1260381050000.0,0.9948493943594728
198,1265266240000.0,0.9948091396815308
199,1270151440000.0,0.9947692274131509
200,1275036640000.0,0.9947293765741668
201,1279921840000.0,0.9946892750651745
202,1284807030000.0,0.9946485795765997
203,1289692230000.0,0.9946069149377882
204,1294577430000.0,0.9945638743845223
205,1299462630000.0,0.9945190194207174
206,1304347830000.0,0.9944718801279512
207,1309233020000.0,0.9944219557090159
208,1314118220000.0,0.9943687147082978
209,1319003420000.0,0.9943115965853471
210,1323888620000.0,0.9942500124373476
211,1328773820000.0,0.9941833462868784
212,1333659010000.0,0.9941109571282978
213,1338544210000.0,0.9940321798403966
214,1343429410000.0,0.9939463284024531
215,1348314610000.0,0.9938526974886014
216,1353199800000.0,0.9937505654944199
217,1358085000000.0,0.9936391964910535
218,1362970200000.0,0.993517844497181
219,1367855400000.0,0.9933857561172434
220,1372740600000.0,0.9932421740767665
221,1377625790000.0,0.9930863414448129
222,1382510990000.0,0.9929175042881833
223,1387396190000.0,0.9927349177964153
224,1392281390000.0,0.9925378492093059
225,1397166590000.0,0.9923255829199763
226,1402051780000.0,0.9920974253700707
227,1406936980000.0,0.991852708157947
228,1411822180000.0,0.991590795568017
229,1416707380000.0,0.9913110879401026
230,1421592570000.0,0.9910130275437867
231,1426477770000.0,0.9906961013811125
232,1431362970000.0,0.9903598498647392
233,1436248170000.0,0.9900038694757826
234,1441133370000.0,0.9896278183030792
235,1446018560000.0,0.9892314217695849
236,1450903760000.0,0.9888144742696614
237,1455788960000.0,0.9883768483927499
238,1460674160000.0,0.9879184962947907
239,1465559360000.0,0.987439454643971
240,1470444550000.0,0.9869398495792968
241,1475329750000.0,0.9864198960218938
242,1480214950000.0,0.985879907386535
243,1485100150000.0,0.9853202940201979
