,freq,L
0,503175379000.0,1.0
1,522716170000.0,0.9689285495521447
2,542256961000.0,0.9453182681075539
3,561797753000.0,0.9268042372204252
4,581338544000.0,0.9094412643650477
5,600879336000.0,0.8930465706463818
6,620420127000.0,0.8790976624441227
7,639960918000.0,0.8698142254668805
8,659501710000.0,0.8651177588207932
9,679042501000.0,0.8629492125218206
10,698583293000.0,0.862645887043498
11,718124084000.0,0.8635690594162605
12,737664875000.0,0.8659130647828857
13,757205667000.0,0.8691366933312654
14,776746458000.0,0.8727414486022715
15,796287250000.0,0.8768135071984821
16,815828041000.0,0.8808730251531203
17,835368832000.0,0.8851572564461673
18,854909624000.0,0.8901265774132285
19,874450415000.0,0.8947834270207404
20,893991207000.0,0.8989273091213135
21,913531998000.0,0.9020651381800143
22,933072789000.0,0.9042267454169575
23,952613581000.0,0.906197642506722
24,972154372000.0,0.90760760622956
25,991695164000.0,0.9084890800810559
26,1011235960000.0,0.908666102077441
27,1030776750000.0,0.9083104796994097
28,1050317540000.0,0.9074621075584861
29,1069858330000.0,0.9065564967253588
30,1089399120000.0,0.9054112602266952
31,1108939910000.0,0.9037226689496429
32,1128480700000.0,0.9020441861896218
33,1148021490000.0,0.8993223282033784
34,1167562290000.0,0.8971311308805282
35,1187103080000.0,0.8958942091009185
36,1206643870000.0,0.8934759548538048
37,1226184660000.0,0.8905767998064512
38,1245725450000.0,0.8869159182626795
