,x,delta
65,1.0694694694694695,2.0159024571143154
66,1.0843843843843846,2.0440164093896835
67,1.0992992992992994,2.0721303616650517
68,1.1142142142142144,2.10024431394042
69,1.1291291291291292,2.128358266215788
70,1.1440440440440443,2.1564722184911562
71,1.158958958958959,2.1845861707665244
72,1.173873873873874,2.2127001230418926
73,1.188788788788789,2.2408140753172603
74,1.203703703703704,2.268928027592629
75,1.2186186186186188,2.2970419798679966
76,1.2335335335335338,2.3251559321433652
77,1.2484484484484486,2.353269884418733
78,1.2633633633633636,2.381383836694101
79,1.2782782782782784,2.4094977889694693
80,1.2931931931931935,2.4376117412448375
81,1.3081081081081083,2.4657256935202057
82,1.323023023023023,2.4938396457955734
83,1.3379379379379381,2.521953598070942
84,1.352852852852853,2.5500675503463097
85,1.367767767767768,2.578181502621678
86,1.3826826826826828,2.606295454897046
87,1.3975975975975978,2.6344094071724142
88,1.4125125125125126,2.6625233594477824
89,1.4274274274274277,2.6906373117231506
90,1.4423423423423425,2.7187512639985187
91,1.4572572572572575,2.746865216273887
92,1.4721721721721723,2.7749791685492546
93,1.4870870870870874,2.8030931208246233
94,1.5020020020020022,2.831207073099991
95,1.5169169169169172,2.8593210253753596
96,1.531831831831832,2.8874349776507273
97,1.5467467467467468,2.915548929926095
98,1.5616616616616619,2.9436628822014637
99,1.5765765765765767,2.9717768344768314
100,1.5914914914914917,2.9998907867522
101,1.6064064064064065,3.0280047390275677
102,1.6213213213213216,3.0561186913029363
103,1.6362362362362364,3.084232643578304
104,1.6511511511511514,3.1123465958536722
105,1.6660660660660662,3.1404605481290404
106,1.6809809809809813,3.1685745004044086
107,1.695895895895896,3.1966884526797767
108,1.710810810810811,3.224802404955145
109,1.725725725725726,3.2529163572305126
110,1.740640640640641,3.2810303095058813
111,1.7555555555555558,3.309144261781249
112,1.7704704704704706,3.337258214056617
113,1.7853853853853856,3.3653721663319853
114,1.8003003003003004,3.3934861186073535
115,1.8152152152152154,3.4216000708827217
116,1.8301301301301303,3.4497140231580894
117,1.8450450450450453,3.477827975433458
118,1.85995995995996,3.5059419277088257
119,1.8748748748748751,3.5340558799841943
120,1.88978978978979,3.562169832259562
121,1.904704704704705,3.5902837845349307
122,1.9196196196196198,3.6183977368102984
123,1.9345345345345348,3.6465116890856666
124,1.9494494494494496,3.6746256413610348
125,1.9643643643643647,3.702739593636403
126,1.9792792792792795,3.730853545911771
127,1.9941941941941945,3.7589674981871393
128,2.0091091091091093,3.787081450462507
129,2.024024024024024,3.8151954027378747
130,2.038938938938939,3.843309355013243
131,2.053853853853854,3.8714233072886115
132,2.068768768768769,3.8995372595639797
133,2.0836836836836836,3.9276512118393474
134,2.0985985985985987,3.9557651641147156
135,2.1135135135135137,3.9838791163900837
136,2.1284284284284287,4.011993068665452
137,2.1433433433433438,4.0401070209408205
138,2.1582582582582583,4.068220973216188
139,2.1731731731731734,4.096334925491557
140,2.1880880880880884,4.124448877766925
141,2.2030030030030034,4.152562830042293
142,2.217917917917918,4.1806767823176605
143,2.232832832832833,4.208790734593029
144,2.247747747747748,4.236904686868398
145,2.2626626626626627,4.265018639143765
146,2.2775775775775777,4.293132591419133
147,2.2924924924924928,4.321246543694501
148,2.307407407407408,4.3493604959698695
149,2.3223223223223224,4.377474448245238
150,2.3372372372372374,4.405588400520606
151,2.3521521521521525,4.433702352795974
152,2.3670670670670675,4.461816305071342
153,2.381981981981982,4.4899302573467095
154,2.396896896896897,4.5180442096220785
155,2.411811811811812,4.546158161897447
156,2.426726726726727,4.574272114172815
157,2.4416416416416418,4.602386066448182
158,2.456556556556557,4.630500018723551
159,2.471471471471472,4.658613970998919
160,2.486386386386387,4.6867279232742876
161,2.5013013013013015,4.714841875549655
162,2.5162162162162165,4.742955827825023
163,2.5311311311311315,4.771069780100392
164,2.546046046046046,4.799183732375759
165,2.560960960960961,4.8272976846511275
166,2.575875875875876,4.855411636926496
167,2.590790790790791,4.883525589201864
168,2.605705705705706,4.911639541477232
169,2.620620620620621,4.9397534937526
170,2.635535535535536,4.967867446027968
171,2.650450450450451,4.9959813983033365
172,2.6653653653653655,5.024095350578704
173,2.6802802802802805,5.052209302854073
174,2.6951951951951956,5.080323255129441
175,2.7101101101101106,5.108437207404809
176,2.725025025025025,5.1365511596801765
177,2.7399399399399402,5.164665111955545
178,2.7548548548548553,5.192779064230914
179,2.76976976976977,5.220893016506281
180,2.784684684684685,5.249006968781649
181,2.7995995995996,5.277120921057017
182,2.814514514514515,5.305234873332386
183,2.8294294294294295,5.333348825607754
184,2.8443443443443446,5.361462777883122
185,2.8592592592592596,5.38957673015849
186,2.8741741741741746,5.417690682433858
187,2.8890890890890892,5.445804634709226
188,2.9040040040040043,5.4739185869845945
189,2.9189189189189193,5.502032539259963
190,2.9338338338338343,5.530146491535331
191,2.948748748748749,5.558260443810698
192,2.963663663663664,5.586374396086067
193,2.978578578578579,5.614488348361435
194,2.9934934934934936,5.642602300636803
195,3.0084084084084086,5.670716252912171
196,3.0233233233233237,5.698830205187539
197,3.0382382382382387,5.726944157462908
198,3.0531531531531533,5.755058109738275
199,3.0680680680680683,5.7831720620136435
200,3.0829829829829833,5.811286014289012
201,3.0978978978978984,5.839399966564381
202,3.112812812812813,5.867513918839748
203,3.127727727727728,5.895627871115116
204,3.142642642642643,5.923741823390484
205,3.157557557557558,5.9518557756658526
206,3.1724724724724727,5.979969727941221
207,3.1873873873873877,6.008083680216589
208,3.2023023023023027,6.036197632491957
209,3.2172172172172173,6.064311584767324
210,3.2321321321321324,6.0924255370426925
211,3.2470470470470474,6.120539489318062
212,3.2619619619619624,6.14865344159343
213,3.276876876876877,6.176767393868797
214,3.291791791791792,6.204881346144165
215,3.306706706706707,6.232995298419533
216,3.321621621621622,6.261109250694902
217,3.343993993993994,nan
218,3.3365365365365367,0.0060378957906834785
219,3.3514514514514517,0.03415184806605165
220,3.3663663663663668,0.06226580034141982
221,3.381281281281282,0.09037975261678799
222,3.3961961961961964,0.11849370489215616
223,3.4111111111111114,0.14660765716752433
224,3.4260260260260265,0.1747216094428925
225,3.440940940940941,0.20283556171825978
226,3.455855855855856,0.23094951399362884
227,3.470770770770771,0.259063466268997
228,3.485685685685686,0.2871774185443652
229,3.5006006006006007,0.31529137081973246
230,3.5155155155155158,0.34340532309510063
231,3.530430430430431,0.3715192753704697
232,3.545345345345346,0.39963322764583786
233,3.5602602602602604,0.42774717992120515
234,3.5751751751751755,0.4558611321965733
235,3.5900900900900905,0.4839750844719415
236,3.6050050050050055,0.5120890367473105
237,3.61991991991992,0.5402029890226778
238,3.634834834834835,0.568316941298046
239,3.64974974974975,0.5964308935734142
240,3.6646646646646652,0.6245448458487823
241,3.67957957957958,0.6526587981241505
242,3.694494494494495,0.6807727503995187
243,3.70940940940941,0.7088867026748868
244,3.7243243243243245,0.7370006549502541
245,3.7392392392392395,0.7651146072256232
246,3.7541541541541545,0.7932285595009914
247,3.7690690690690696,0.8213425117763595
248,3.783983983983984,0.8494564640517268
249,3.798898898898899,0.877570416327095
250,3.8138138138138142,0.905684368602464
251,3.8287287287287293,0.9337983208778322
252,3.843643643643644,0.9619122731531995
253,3.858558558558559,0.9900262254285677
254,3.873473473473474,1.0181401777039358
255,3.888388388388389,1.046254129979305
256,3.9033033033033036,1.0743680822546722
257,3.9182182182182186,1.1024820345300403
258,3.9331331331331336,1.1305959868054085
259,3.948048048048048,1.1587099390807767
260,3.9629629629629632,1.1868238913561449
261,3.9778778778778783,1.214937843631513
262,3.9927927927927933,1.2430517959068812
263,4.0077077077077075,1.2711657481822476
264,4.022622622622623,1.2992797004576175
265,4.0375375375375375,1.3273936527329848
266,4.052452452452453,1.3555076050083539
267,4.067367367367368,1.3836215572837212
268,4.082282282282282,1.4117355095590884
269,4.097197197197198,1.4398494618344584
270,4.112112112112112,1.4679634141098257
271,4.127027027027027,1.496077366385193
272,4.141941941941942,1.524191318660562
273,4.156856856856857,1.5523052709359293
274,4.1717717717717715,1.5804192232112975
275,4.186686686686687,1.6085331754866665
276,4.201601601601602,1.6366471277620338
277,4.216516516516516,1.664761080037401
278,4.231431431431432,1.6928750323127701
279,4.246346346346346,1.7209889845881374
280,4.261261261261261,1.7491029368635047
281,4.276176176176176,1.7772168891388755
282,4.291091091091091,1.8053308414142428
283,4.306006006006006,1.8334447936896119
284,4.320920920920921,1.8615587459649792
285,4.3358358358358355,1.8896726982403464
286,4.350750750750751,1.9177866505157155
287,4.365665665665666,1.9459006027910828
288,4.38058058058058,1.97401455506645
289,4.395495495495496,2.002128507341819
290,4.41041041041041,2.030242459617188
291,4.425325325325325,2.0583564118925555
292,4.44024024024024,2.0864703641679245
293,4.455155155155155,2.114584316443292
294,4.47007007007007,2.142698268718661
295,4.484984984984985,2.170812220994028
296,4.4998998998999,2.1989261732693954
297,4.514814814814815,2.2270401255447645
298,4.52972972972973,2.2551540778201318
299,4.544644644644644,2.283268030095499
300,4.55955955955956,2.31138198237087
301,4.574474474474474,2.339495934646237
302,4.58938938938939,2.3676098869216062
303,4.604304304304304,2.3957238391969735
304,4.619219219219219,2.423837791472341
305,4.634134134134134,2.45195174374771
306,4.649049049049049,2.480065696023077
307,4.663963963963964,2.5081796482984444
308,4.678878878878879,2.5362936005738135
309,4.693793793793794,2.5644075528491825
310,4.708708708708708,2.59252150512455
311,4.723623623623624,2.620635457399919
312,4.738538538538538,2.648749409675286
313,4.753453453453454,2.676863361950655
314,4.768368368368368,2.7049773142260225
315,4.783283283283283,2.73309126650139
316,4.7981981981981985,2.761205218776759
317,4.813113113113113,2.789319171052126
318,4.828028028028028,2.8174331233274934
319,4.842942942942943,2.8455470756028642
320,4.857857857857858,2.8736610278782315
321,4.872772772772773,2.9017749801536006
322,4.887687687687688,2.929888932428968
323,4.902602602602602,2.958002884704335
324,4.917517517517518,2.986116836979704
325,4.9324324324324325,3.0142307892550715
326,4.947347347347347,3.0423447415304388
327,4.9622622622622625,3.070458693805808
328,4.977177177177177,3.098572646081177
329,4.992092092092092,3.126686598356544
330,5.007007007007007,3.1548005506319132
331,5.021921921921922,3.1829145029072805
332,5.036836836836837,3.2110284551826496
333,5.051751751751752,3.239142407458017
334,5.066666666666666,3.267256359733384
335,5.081581581581582,3.295370312008753
336,5.0964964964964965,3.3234842642841205
337,5.111411411411411,3.3515982165594878
338,5.126326326326327,3.3797121688348586
339,5.141241241241241,3.407826121110226
340,5.156156156156156,3.435940073385593
341,5.171071071071071,3.464054025660962
342,5.185985985985986,3.4921679779363295
343,5.200900900900901,3.5202819302116986
344,5.215815815815816,3.548395882487066
345,5.2307307307307305,3.576509834762433
346,5.245645645645646,3.604623787037802
347,5.2605605605605605,3.6327377393131695
348,5.275475475475475,3.6608516915885385
349,5.290390390390391,3.6889656438639076
350,5.305305305305305,3.717079596139275
351,5.320220220220221,3.745193548414644
352,5.335135135135135,3.773307500690011
353,5.35005005005005,3.8014214529653785
354,5.364964964964965,3.8295354052407475
355,5.37987987987988,3.857649357516115
356,5.3947947947947945,3.885763309791482
357,5.40970970970971,3.913877262066853
358,5.424624624624625,3.94199121434222
359,5.439539539539539,3.9701051666175875
360,5.454454454454455,3.9982191188929566
361,5.469369369369369,4.026333071168324
362,5.484284284284285,4.054447023443693
363,5.499199199199199,4.08256097571906
364,5.514114114114114,4.1106749279944275
365,5.529029029029029,4.1387888802697965
366,5.543943943943944,4.166902832545164
367,5.5588588588588586,4.195016784820533
368,5.573773773773774,4.223130737095902
369,5.588688688688689,4.251244689371269
370,5.603603603603603,4.2793586416466365
371,5.618518518518519,4.3074725939220055
372,5.633433433433433,4.335586546197373
373,5.648348348348349,4.363700498472742
374,5.663263263263263,4.391814450748109
375,5.678178178178178,4.4199284030234764
376,5.693093093093093,4.448042355298847
377,5.708008008008008,4.476156307574215
378,5.722922922922923,4.504270259849582
379,5.737837837837838,4.532384212124951
380,5.752752752752753,4.560498164400318
381,5.767667667667668,4.588612116675687
382,5.782582582582583,4.6167260689510545
383,5.797497497497497,4.644840021226422
384,5.812412412412413,4.672953973501791
385,5.827327327327327,4.701067925777158
386,5.842242242242242,4.729181878052527
387,5.8571571571571575,4.757295830327896
388,5.872072072072072,4.7854097826032636
389,5.886986986986987,4.813523734878631
390,5.901901901901902,4.841637687154
391,5.916816816816817,4.869751639429367
392,5.931731731731732,4.897865591704736
393,5.946646646646647,4.9259795439801035
394,5.961561561561561,4.954093496255471
395,5.976476476476477,4.982207448530842
396,5.991391391391391,5.010321400806209
397,6.006306306306306,5.038435353081576
398,6.0212212212212215,5.066549305356945
399,6.036136136136136,5.0946632576323125
400,6.051051051051052,5.122777209907682
401,6.065965965965966,5.150891162183049
402,6.080880880880881,5.179005114458416
403,6.095795795795796,5.207119066733785
404,6.110710710710711,5.2352330190091525
405,6.125625625625625,5.263346971284522
406,6.140540540540541,5.291460923559891
407,6.1554554554554555,5.319574875835258
408,6.17037037037037,5.347688828110625
409,6.1852852852852855,5.375802780385994
410,6.2002002002002,5.4039167326613615
411,6.215115115115116,5.432030684936731
412,6.23003003003003,5.460144637212098
413,6.244944944944945,5.488258589487465
414,6.25985985985986,5.516372541762834
415,6.274774774774775,5.544486494038203
416,6.2896896896896894,5.5726004463135705
417,6.304604604604605,5.60071439858894
418,6.3195195195195195,5.628828350864307
419,6.334434434434434,5.656942303139674
420,6.34934934934935,5.685056255415043
421,6.364264264264264,5.7131702076904105
422,6.37917917917918,5.74128415996578
423,6.394094094094094,5.769398112241147
424,6.409009009009009,5.797512064516516
425,6.423923923923924,5.825626016791885
426,6.438838838838839,5.853739969067252
427,6.4537537537537535,5.8818539213426195
428,6.468668668668669,5.909967873617989
429,6.4835835835835836,5.938081825893356
430,6.498498498498499,5.966195778168725
431,6.513413413413414,5.994309730444092
432,6.528328328328328,6.0224236827194595
433,6.543243243243244,6.0505376349948286
434,6.558158158158158,6.078651587270198
435,6.573073073073073,6.106765539545565
436,6.587987987987988,6.134879491820934
437,6.602902902902903,6.162993444096301
438,6.6178178178178175,6.1911073963716685
439,6.632732732732733,6.219221348647038
440,6.647647647647648,6.247335300922405
441,6.662562562562563,6.275449253197774
442,6.684934934934935,nan
443,6.677477477477478,0.020377898293554964
444,6.692392392392392,0.04849185056892402
445,6.707307307307308,0.07660580284429308
446,6.722222222222222,0.10471975511966036
447,6.737137137137137,0.13283370739502764
448,6.752052052052052,0.1609476596703967
449,6.766966966966967,0.18906161194576399
450,6.781881881881882,0.21717556422113127
451,6.796796796796797,0.24528951649650033
452,6.811711711711712,0.2734034687718676
453,6.826626626626627,0.30151742104723667
454,6.841541541541542,0.3296313733226057
455,6.856456456456456,0.357745325597973
456,6.871371371371372,0.38585927787334207
457,6.886286286286286,0.41397323014870935
458,6.901201201201201,0.44208718242407663
459,6.916116116116116,0.4702011346994457
460,6.931031031031031,0.49831508697481297
461,6.9459459459459465,0.526429039250182
462,6.960860860860861,0.5545429915255493
463,6.975775775775776,0.5826569438009184
464,6.990690690690691,0.6107708960762874
465,7.005605605605606,0.6388848483516547
466,7.02052052052052,0.666998800627022
467,7.035435435435436,0.695112752902391
468,7.05035035035035,0.7232267051777583
469,7.065265265265265,0.7513406574531256
470,7.0801801801801805,0.7794546097284947
471,7.095095095095095,0.807568562003862
472,7.1100100100100105,0.835682514279231
473,7.124924924924925,0.8637964665546001
474,7.13983983983984,0.8919104188299674
475,7.154754754754755,0.9200243711053364
476,7.16966966966967,0.9481383233807037
477,7.184584584584584,0.976252275656071
478,7.1994994994995,1.00436622793144
479,7.2144144144144144,1.0324801802068073
480,7.22932932932933,1.0605941324821764
481,7.2442442442442445,1.0887080847575437
482,7.259159159159159,1.1168220370329127
483,7.274074074074075,1.1449359893082818
484,7.288988988988989,1.173049941583649
485,7.303903903903904,1.2011638938590163
486,7.318818818818819,1.2292778461343854
487,7.333733733733734,1.2573917984097527
488,7.348648648648648,1.28550575068512
489,7.363563563563564,1.313619702960489
490,7.3784784784784785,1.3417336552358563
491,7.393393393393394,1.3698476075112254
492,7.4083083083083086,1.3979615597865944
493,7.423223223223223,1.4260755120619617
494,7.438138138138139,1.4541894643373308
495,7.453053053053053,1.482303416612698
496,7.467967967967968,1.5104173688880653
497,7.482882882882883,1.5385313211634344
498,7.497797797797798,1.5666452734388017
499,7.5127127127127125,1.594759225714169
500,7.527627627627628,1.622873177989538
501,7.5425425425425425,1.650987130264907
502,7.557457457457458,1.6791010825402761
503,7.572372372372373,1.7072150348156434
504,7.587287287287287,1.7353289870910107
505,7.602202202202203,1.7634429393663797
506,7.617117117117117,1.791556891641747
507,7.632032032032032,1.8196708439171143
508,7.646946946946947,1.8477847961924834
509,7.661861861861862,1.8758987484678507
510,7.676776776776777,1.9040127007432197
511,7.691691691691692,1.9321266530185888
512,7.706606606606607,1.960240605293956
513,7.721521521521522,1.988354557569325
514,7.736436436436437,2.0164685098446924
515,7.751351351351351,2.0445824621200597
516,7.766266266266267,2.0726964143954287
517,7.781181181181181,2.100810366670796
518,7.796096096096096,2.1289243189461633
519,7.811011011011011,2.1570382712215324
520,7.825925925925926,2.1851522234969014
521,7.840840840840841,2.2132661757722705
522,7.855755755755756,2.2413801280476378
523,7.870670670670671,2.269494080323005
524,7.885585585585586,2.297608032598374
525,7.900500500500501,2.3257219848737414
526,7.915415415415415,2.3538359371491087
527,7.930330330330331,2.3819498894244777
528,7.945245245245245,2.410063841699845
529,7.960160160160161,2.438177793975214
530,7.975075075075075,2.466291746250583
531,7.98998998998999,2.4944056985259504
532,8.004904904904906,2.5225196508013212
533,8.019819819819821,2.5506336030766885
534,8.034734734734736,2.578747555352056
535,8.04964964964965,2.606861507627423
536,8.064564564564565,2.6349754599027904
537,8.07947947947948,2.6630894121781576
538,8.094394394394396,2.6912033644535285
539,8.10930930930931,2.7193173167288958
540,8.124224224224225,2.747431269004265
541,8.13913913913914,2.775545221279632
542,8.154054054054054,2.8036591735549994
543,8.168968968968969,2.8317731258303667
544,8.183883883883885,2.8598870781057375
545,8.1987987987988,2.888001030381105
546,8.213713713713714,2.916114982656472
547,8.228628628628629,2.9442289349318393
548,8.243543543543543,2.9723428872072066
549,8.258458458458458,3.0004568394825757
550,8.273373373373374,3.0285707917579465
551,8.288288288288289,3.056684744033314
552,8.303203203203203,3.084798696308681
553,8.318118118118118,3.1129126485840484
554,8.333033033033033,3.1410266008594157
555,8.347947947947949,3.1691405531347865
556,8.362862862862864,3.1972545054101538
557,8.377777777777778,3.225368457685521
558,8.392692692692693,3.25348240996089
559,8.407607607607607,3.2815963622362574
560,8.422522522522522,3.3097103145116247
561,8.437437437437438,3.3378242667869955
562,8.452352352352353,3.365938219062363
563,8.467267267267268,3.39405217133773
564,8.482182182182182,3.4221661236130974
565,8.497097097097097,3.4502800758884646
566,8.512012012012013,3.4783940281638372
567,8.526926926926928,3.5065079804392028
568,8.541841841841842,3.534621932714572
569,8.556756756756757,3.5627358849899373
570,8.571671671671671,3.5908498372653064
571,8.586586586586586,3.618963789540672
572,8.601501501501502,3.6470777418160445
573,8.616416416416417,3.6751916940914136
574,8.631331331331332,3.703305646366779
575,8.646246246246246,3.731419598642148
576,8.66116116116116,3.7595335509175136
577,8.676076076076077,3.7876475031928862
578,8.690990990990992,3.8157614554682517
579,8.705905905905906,3.843875407743621
580,8.72082082082082,3.8719893600189863
581,8.735735735735735,3.9001033122943554
582,8.75065065065065,3.9282172645697244
583,8.765565565565566,3.9563312168450935
584,8.780480480480481,3.9844451691204625
585,8.795395395395396,4.012559121395828
586,8.81031031031031,4.040673073671197
587,8.825225225225225,4.068787025946563
588,8.840140140140141,4.096900978221935
589,8.855055055055056,4.125014930497301
590,8.86996996996997,4.15312888277267
591,8.884884884884885,4.181242835048035
592,8.8997997997998,4.209356787323404
593,8.914714714714716,4.237470739598777
594,8.92962962962963,4.2655846918741425
595,8.944544544544545,4.2936986441495115
596,8.95945945945946,4.321812596424877
597,8.974374374374374,4.349926548700246
598,8.989289289289289,4.378040500975612
599,9.004204204204205,4.406154453250984
600,9.01911911911912,4.43426840552635
601,9.034034034034034,4.462382357801719
602,9.048948948948949,4.490496310077088
603,9.063863863863864,4.518610262352453
604,9.07877877877878,4.546724214627826
605,9.093693693693695,4.5748381669031914
606,9.108608608608609,4.6029521191785605
607,9.123523523523524,4.631066071453926
608,9.138438438438438,4.659180023729295
609,9.153353353353353,4.687293976004661
610,9.16826826826827,4.715407928280033
611,9.183183183183184,4.743521880555402
612,9.198098098098098,4.771635832830768
613,9.213013013013013,4.799749785106137
614,9.227927927927928,4.827863737381502
615,9.242842842842844,4.855977689656875
616,9.257757757757759,4.88409164193224
617,9.272672672672673,4.9122055942076095
618,9.287587587587588,4.940319546482975
619,9.302502502502502,4.968433498758344
620,9.317417417417417,4.996547451033713
621,9.332332332332333,5.024661403309082
622,9.347247247247248,5.052775355584451
623,9.362162162162162,5.080889307859817
624,9.377077077077077,5.109003260135186
625,9.391991991991992,5.137117212410551
626,9.406906906906908,5.165231164685924
627,9.421821821821823,5.193345116961289
628,9.436736736736737,5.2214590692366585
629,9.451651651651652,5.249573021512024
630,9.466566566566566,5.277686973787393
631,9.481481481481481,5.305800926062762
632,9.496396396396397,5.333914878338131
633,9.511311311311312,5.3620288306135
634,9.526226226226227,5.390142782888866
635,9.541141141141141,5.418256735164235
636,9.556056056056056,5.4463706874396
637,9.570970970970972,5.474484639714973
638,9.585885885885887,5.502598591990338
639,9.600800800800801,5.5307125442657075
640,9.615715715715716,5.5588264965410765
641,9.63063063063063,5.586940448816442
642,9.645545545545547,5.615054401091815
643,9.660460460460461,5.64316835336718
644,9.675375375375376,5.671282305642549
645,9.69029029029029,5.699396257917915
646,9.705205205205205,5.727510210193284
647,9.72012012012012,5.755624162468649
648,9.735035035035036,5.783738114744022
649,9.74994994994995,5.811852067019391
650,9.764864864864865,5.8399660192947564
651,9.77977977977978,5.8680799715701255
652,9.794694694694694,5.896193923845491
653,9.80960960960961,5.924307876120864
654,9.824524524524525,5.952421828396229
655,9.83943943943944,5.980535780671598
656,9.854354354354355,6.008649732946964
657,9.86926926926927,6.036763685222333
658,9.884184184184184,6.064877637497702
659,9.8990990990991,6.092991589773071
660,9.914014014014015,6.12110554204844
661,9.92892892892893,6.149219494323805
662,9.943843843843844,6.1773334465991745
663,9.958758758758758,6.20544739887454
664,9.973673673673675,6.233561351149913
665,9.98858858858859,6.261675303425278
666,10.010960960960961,nan
667,10.003503503503504,0.006603948521060943
668,10.018418418418419,0.03471790079642645
669,10.033333333333333,0.06283185307179551
670,10.048248248248248,0.09094580534716457
671,10.063163163163164,0.11905975762253362
672,10.078078078078079,0.14717370989790268
673,10.092992992992993,0.1752876621732682
674,10.107907907907908,0.20340161444863725
675,10.122822822822823,0.23151556672400275
676,10.137737737737739,0.25962951899937536
677,10.152652652652653,0.28774347127474087
678,10.167567567567568,0.31585742355010993
679,10.182482482482483,0.343971375825479
680,10.197397397397397,0.3720853281008445
681,10.212312312312312,0.40019928037621355
682,10.227227227227228,0.4283132326515826
683,10.242142142142143,0.45642718492695167
684,10.257057057057057,0.4845411372023172
685,10.271971971971972,0.5126550894776862
686,10.286886886886887,0.5407690417530517
687,10.301801801801803,0.5688829940284243
688,10.316716716716718,0.5969969463037934
689,10.331631631631632,0.6251108985791589
690,10.346546546546547,0.653224850854528
691,10.361461461461461,0.6813388031298935
692,10.376376376376376,0.7094527554052625
693,10.391291291291292,0.7375667076806316
694,10.406206206206207,0.7656806599560007
695,10.421121121121121,0.7937946122313662
696,10.436036036036036,0.8219085645067352
697,10.45095095095095,0.8500225167821043
698,10.465865865865867,0.8781364690574733
699,10.480780780780782,0.9062504213328424
700,10.495695695695696,0.9343643736082079
701,10.51061061061061,0.962478325883577
702,10.525525525525525,0.9905922781589425
703,10.540440440440442,1.018706230434315
704,10.555355355355356,1.0468201827096806
705,10.57027027027027,1.0749341349850496
706,10.585185185185185,1.1030480872604151
707,10.6001001001001,1.1311620395357842
708,10.615015015015015,1.1592759918111533
709,10.629929929929931,1.1873899440865223
710,10.644844844844846,1.2155038963618914
711,10.65975975975976,1.2436178486372569
712,10.674674674674675,1.271731800912626
713,10.68958958958959,1.2998457531879914
714,10.704504504504506,1.327959705463364
715,10.71941941941942,1.3560736577387296
716,10.734334334334335,1.3841876100140986
717,10.74924924924925,1.4123015622894677
718,10.764164164164164,1.4404155145648332
719,10.779079079079079,1.4685294668402022
720,10.793993993993995,1.4966434191155713
721,10.80890890890891,1.5247573713909404
722,10.823823823823824,1.5528713236663059
723,10.838738738738739,1.580985275941675
724,10.853653653653653,1.6090992282170404
725,10.86856856856857,1.637213180492413
726,10.883483483483484,1.6653271327677786
727,10.898398398398399,1.6934410850431476
728,10.913313313313314,1.7215550373185167
729,10.928228228228228,1.7496689895938822
730,10.943143143143143,1.7777829418692512
731,10.958058058058059,1.8058968941446203
732,10.972972972972974,1.8340108464199893
733,10.987887887887888,1.8621247986953549
734,11.002802802802803,1.890238750970724
735,11.017717717717717,1.918352703246093
736,11.032632632632634,1.946466655521462
737,11.047547547547548,1.974580607796831
738,11.062462462462463,2.0026945600721966
739,11.077377377377378,2.0308085123475657
740,11.092292292292292,2.058922464622931
741,11.107207207207207,2.0870364168983
742,11.122122122122123,2.1151503691736693
743,11.137037037037038,2.1432643214490383
