,freq,avg_bf,avg_bf_std
0,75028571429.0,0.12023353030944953,0.0027511718479520564
1,75057142857.0,0.12024525024011098,0.0027489774200486765
2,75085714286.0,0.12025656082632641,0.0027466301217467662
3,75114285714.0,0.12026745515403643,0.002744127519380832
4,75142857143.0,0.12027792706778337,0.0027414679499928284
5,75171428571.0,0.1202879709754187,0.002738650288916038
6,75200000000.0,0.12029758199954234,0.002735674101989917
7,75228571429.0,0.12030675587956112,0.0027325395933435735
8,75257142857.0,0.12031548899219155,0.002729247555108478
9,75285714286.0,0.12032377834185588,0.0027257993825505417
10,75314285714.0,0.12033162148942103,0.002722197080411007
11,75342857143.0,0.12033901663231972,0.002718443220885166
12,75371428571.0,0.12034596255308225,0.002714540857805795
13,75400000000.0,0.12035245849691423,0.002710493633876408
14,75428571429.0,0.12035850435188546,0.0027063056732791074
15,75457142857.0,0.12036410047466599,0.002701981520109112
16,75485714286.0,0.12036924767328065,0.0026975262310538857
17,75514285714.0,0.1203739472953921,0.002692945229749857
18,75542857143.0,0.12037820114139373,0.002688244326899737
19,75571428571.0,0.12038201139944912,0.0026834297045011017
20,75600000000.0,0.12038538066749813,0.002678507860918338
21,75628571429.0,0.12038831199102254,0.002673485566483193
22,75657142857.0,0.1203908087240461,0.0026683699017330193
23,75685714286.0,0.12039287459299751,0.0026631681217554426
24,75714285714.0,0.12039451365620948,0.0026578877274306663
25,75742857143.0,0.12039573022553743,0.00265253635720228
26,75771428571.0,0.12039652894143815,0.002647121820209795
27,75800000000.0,0.12039691466680183,0.0026416520086023037
28,75828571429.0,0.12039689256836993,0.0026361348898408603
29,75857142857.0,0.12039646792238402,0.0026305785423928717
30,75885714286.0,0.12039564631670387,0.0026249909844061163
31,75914285714.0,0.12039443341495394,0.0026193803009327103
32,75942857143.0,0.12039283514474494,0.0026137544954413033
33,75971428571.0,0.12039085747346233,0.002608121602833543
34,76000000000.0,0.12038850654929134,0.002602489485617087
35,76028571429.0,0.1203857886036409,0.002596865948819047
36,76057142857.0,0.12038270999925849,0.0025912587097690425
37,76085714286.0,0.12037927710132212,0.002585675310255557
38,76114285714.0,0.12037549639721898,0.0025801231218468687
39,76142857143.0,0.12037137438151586,0.0025746093585390256
40,76171428571.0,0.12036691757553723,0.0025691410743515775
41,76200000000.0,0.12036213254101491,0.0025637250329973954
42,76228571429.0,0.12035702582050549,0.002558367866697764
43,76257142857.0,0.12035160396601137,0.002553075886909316
44,76285714286.0,0.12034587346389501,0.002547855222575701
45,76314285714.0,0.12033984083399954,0.002542711707235978
46,76342857143.0,0.12033351250055054,0.002537650909055955
47,76371428571.0,0.12032689488273873,0.0025326781494145593
48,76400000000.0,0.12031999428686693,0.002527798418809552
49,76428571429.0,0.12031281695949672,0.002523016453753073
50,76457142857.0,0.12030536913250851,0.0025183366840309676
51,76485714286.0,0.1202976568683455,0.002513763217771244
52,76514285714.0,0.12028968618491682,0.0025092999174737506
53,76542857143.0,0.12028146300453717,0.0025049502767193663
54,76571428571.0,0.12027299310877601,0.0025007175147472973
55,76600000000.0,0.12026428224053445,0.00249660453861849
56,76628571429.0,0.12025533595314755,0.0024926139659881665
57,76657142857.0,0.12024615976280738,0.0024887480867868813
58,76685714286.0,0.12023675898671494,0.0024850088704921397
59,76714285714.0,0.12022713887678689,0.002481398049771305
60,76742857143.0,0.1202173045529786,0.0024779170098247136
61,76771428571.0,0.120207261009315,0.0024745668673486314
62,76800000000.0,0.12019701311155154,0.002471348431508316
63,76828571429.0,0.12018656557840883,0.0024682622545111957
64,76857142857.0,0.12017592305708973,0.002465308613276868
65,76885714286.0,0.12016509001692091,0.002462487495167967
66,76914285714.0,0.12015407084170136,0.0024597986652592128
67,76942857143.0,0.12014286977868276,0.0024572416057105652
68,76971428571.0,0.12013149094279944,0.0024548155743858496
69,77000000000.0,0.12011993834852859,0.002452519604175196
70,77028571429.0,0.1201082159146776,0.0024503524866352562
71,77057142857.0,0.1200963274220067,0.0024483128066552363
72,77085714286.0,0.12008427655160621,0.002446398956027653
73,77114285714.0,0.120072066873162,0.0024446091614252043
74,77142857143.0,0.12005970191996067,0.0024429413982815108
75,77171428571.0,0.12004718507755438,0.0024413935467696747
76,77200000000.0,0.1200345196390603,0.0024399633106132034
77,77228571429.0,0.12002170884501837,0.002438648263249647
78,77257142857.0,0.12000875589731826,0.0024374458319973208
79,77285714286.0,0.1199956638460397,0.002436353331254437
80,77314285714.0,0.11998243577195934,0.002435367970367903
81,77342857143.0,0.11996907463909537,0.002434486914372644
82,77371428571.0,0.11995558340802015,0.0024337071808737394
83,77400000000.0,0.11994196496452283,0.0024330257823372238
84,77428571429.0,0.11992822221784698,0.0024324396658023315
85,77457142857.0,0.11991435799628923,0.002431945729789483
86,77485714286.0,0.11990037513820376,0.0024315408909447974
87,77514285714.0,0.11988627649622775,0.002431221995628669
88,77542857143.0,0.11987206489730906,0.002430985971377621
89,77571428571.0,0.11985774315582264,0.0024308296896137153
90,77600000000.0,0.11984331411904539,0.0024307500873777398
91,77628571429.0,0.11982878068965586,0.0024307441486832444
92,77657142857.0,0.11981414575217708,0.002430808870300441
93,77685714286.0,0.11979941222751357,0.0024309413665516448
94,77714285714.0,0.11978458309404484,0.002431138802417067
95,77742857143.0,0.11976966137483003,0.002431398418437907
96,77771428571.0,0.11975465011405685,0.0024317175392461155
97,77800000000.0,0.11973955244458485,0.002432093611954426
98,77828571429.0,0.11972437153808735,0.0024325241831202765
99,77857142857.0,0.11970911063428333,0.0024330069342202833
100,77885714286.0,0.11969377305454995,0.002433539650707762
101,77914285714.0,0.11967836216649706,0.0024341202378009813
102,77942857143.0,0.11966288141596694,0.002434746753486724
103,77971428571.0,0.11964733435096443,0.002435417397684626
104,78000000000.0,0.11963172454073114,0.0024361304945464323
105,78028571429.0,0.11961605568500946,0.0024368845555139615
106,78057142857.0,0.1196003315230633,0.002437678188384491
107,78085714286.0,0.11958455589616077,0.0024385101399478624
108,78114285714.0,0.11956873271936999,0.002439379416473071
109,78142857143.0,0.11955286595025563,0.0024402850242011844
110,78171428571.0,0.1195369596948099,0.0024412262169332126
111,78200000000.0,0.11952101802453459,0.002442202387139267
112,78228571429.0,0.11950504518045858,0.0024432130517253077
113,78257142857.0,0.11948904540726588,0.0024442578559705297
114,78285714286.0,0.11947302302402936,0.002445336616162752
115,78314285714.0,0.11945698245879179,0.002446449285477795
116,78342857143.0,0.11944092809803195,0.0024475959157080475
117,78371428571.0,0.11942486446425413,0.00244877673626518
118,78400000000.0,0.1194087960909185,0.0024499920309416687
119,78428571429.0,0.11939272753282053,0.002451242278559612
120,78457142857.0,0.11937666341848464,0.002452527997975989
121,78485714286.0,0.11936060838398742,0.0024538498433619377
122,78514285714.0,0.1193445670835307,0.002455208585588774
123,78542857143.0,0.1193285441932721,0.0024566050352117443
124,78571428571.0,0.11931254441687991,0.002458040131089558
125,78600000000.0,0.11929657239882019,0.0024595148670162326
126,78628571429.0,0.1192806328635251,0.0024610303131684837
127,78657142857.0,0.1192647304803821,0.0024625875706377524
128,78685714286.0,0.11924886990314275,0.0024641878429103063
129,78714285714.0,0.11923305577678023,0.002465832344843749
130,78742857143.0,0.1192172926919338,0.002467522346445507
131,78771428571.0,0.11920158522813654,0.00246925912461902
132,78800000000.0,0.11918593791856634,0.0024710440294679593
133,78828571429.0,0.11917035522683972,0.0024728783427227004
134,78857142857.0,0.11915484159451105,0.002474763438094254
135,78885714286.0,0.11913940134494531,0.0024767006468486927
136,78914285714.0,0.11912403881886134,0.0024786913307112265
137,78942857143.0,0.11910875820641152,0.002480736782106236
138,78971428571.0,0.11909356365798075,0.0024828383285198526
139,79000000000.0,0.11907845920204665,0.002484997235203232
140,79028571429.0,0.11906344884426982,0.002487214766267374
141,79057142857.0,0.11904853642787468,0.002489492149707081
142,79085714286.0,0.11903372572884474,0.0024918305783510055
143,79114285714.0,0.11901902043535117,0.002494231134136907
144,79142857143.0,0.1190044240552411,0.002496694925248285
145,79171428571.0,0.11898994009331185,0.0024992229725672483
146,79200000000.0,0.11897557186069066,0.002501816248003871
147,79228571429.0,0.11896132257076301,0.0025044756693665057
148,79257142857.0,0.11894719532488038,0.002507202045884765
149,79285714286.0,0.11893319308828164,0.0025099961673817283
150,79314285714.0,0.1189193187087111,0.002512858701187487
151,79342857143.0,0.11890557490690894,0.002515790312137721
152,79371428571.0,0.1188919642773256,0.0025187915087123507
153,79400000000.0,0.11887848928043653,0.0025218627552928198
154,79428571429.0,0.11886515221557858,0.0025250044650115444
155,79457142857.0,0.11885195533332953,0.0025282169167603545
156,79485714286.0,0.11883890066385597,0.0025315003371711646
157,79514285714.0,0.11882599015786179,0.002534854872603707
158,79542857143.0,0.11881322562052501,0.002538280570964736
159,79571428571.0,0.11880060872484306,0.0025417773956781836
160,79600000000.0,0.11878814100784564,0.0025453452465629516
161,79628571429.0,0.11877582390531839,0.0025489839252937027
162,79657142857.0,0.11876365871702108,0.002552693168912293
163,79685714286.0,0.11875164659458529,0.0025564725833043776
164,79714285714.0,0.11873978860444365,0.002560321765722868
165,79742857143.0,0.11872808566763274,0.0025642401866820905
166,79771428571.0,0.11871653859526872,0.0025682272705035603
167,79800000000.0,0.11870514813987776,0.0025722823572446197
168,79828571429.0,0.1186939148363857,0.002576404681683305
169,79857142857.0,0.1186828392107283,0.0025805934828611304
170,79885714286.0,0.11867192164379126,0.002584847855522131
171,79914285714.0,0.11866116242091114,0.002589166880026447
172,79942857143.0,0.11865056175351242,0.0025935495782177438
173,79971428571.0,0.11864011976638213,0.002597994902893987
174,80000000000.0,0.11862983645902328,0.0026025017456124235
175,80028571429.0,0.11861971178166573,0.002607068959901812
176,80057142857.0,0.11860974562178796,0.0026116953486105656
177,80085714286.0,0.11859993780486125,0.0026163796940896662
178,80114285714.0,0.11859028802829738,0.0026211207051095088
179,80142857143.0,0.11858079602398106,0.0026259170971492944
180,80171428571.0,0.11857146137986173,0.0026307675234896063
181,80200000000.0,0.11856228371308442,0.0026356706500494757
182,80228571429.0,0.11855326254295287,0.0026406250613046135
183,80257142857.0,0.11854439738468593,0.002645629414080531
184,80285714286.0,0.11853568770811528,0.002650682283677732
185,80314285714.0,0.11852713296061619,0.0026557822909835643
186,80342857143.0,0.11851873255059583,0.0026609279925757286
187,80371428571.0,0.118510485903917,0.0026661179934131603
188,80400000000.0,0.11850239239992695,0.0026713509244920544
189,80428571429.0,0.11849445145109058,0.002676625389073432
190,80457142857.0,0.11848666244493836,0.0026819400102911397
191,80485714286.0,0.11847902476607983,0.0026872934264493544
192,80514285714.0,0.1184715378336976,0.0026926843512507315
193,80542857143.0,0.11846420104181529,0.002698111463971351
194,80571428571.0,0.11845701385508543,0.0027035735396012638
195,80600000000.0,0.11844997571192696,0.002709069309731955
196,80628571429.0,0.11844308608321295,0.0027145975916297482
197,80657142857.0,0.11843634449970238,0.002720157252899242
198,80685714286.0,0.11842975049222673,0.002725747174356426
199,80714285714.0,0.11842330362997992,0.0027313663263967653
200,80742857143.0,0.11841700352458114,0.0027370136660301784
201,80771428571.0,0.11841084985149501,0.0027426882561632036
202,80800000000.0,0.11840484228697121,0.0027483891877855635
203,80828571429.0,0.11839898055604217,0.0027541156152090613
204,80857142857.0,0.11839326447739788,0.002759866714577993
205,80885714286.0,0.11838769384724583,0.0027656417522307825
206,80914285714.0,0.1183822685563456,0.002771440066156607
207,80942857143.0,0.11837698851759189,0.002777260985072981
208,80971428571.0,0.11837185371662283,0.002783103930032321
209,81000000000.0,0.11836686416584434,0.002788968388323565
210,81028571429.0,0.11836201992385677,0.0027948538551231
211,81057142857.0,0.11835732108011945,0.0028007599117427498
212,81085714286.0,0.1183527678234462,0.0028066861595955842
213,81114285714.0,0.11834836033769232,0.0028126322688539875
214,81142857143.0,0.11834409884462903,0.0028185979256466877
215,81171428571.0,0.11833998360861113,0.0028245828660250186
216,81200000000.0,0.11833601495891065,0.0028305868376295343
217,81228571429.0,0.1183321932199892,0.0028366096690737998
218,81257142857.0,0.1183285187638498,0.0028426511323531045
219,81285714286.0,0.11832499199052404,0.0028487110973847577
220,81314285714.0,0.11832161330277002,0.002854789371441292
221,81342857143.0,0.11831838312792962,0.0028608858404854396
222,81371428571.0,0.11831530190627085,0.0028670003318556807
223,81400000000.0,0.11831237008283625,0.0028731327182604173
224,81428571429.0,0.11830958814512339,0.002879282819851426
225,81457142857.0,0.11830695651907606,0.002885450451286428
226,81485714286.0,0.11830447564045413,0.0028916354080085437
227,81514285714.0,0.1183021459611864,0.0028978374564700127
228,81542857143.0,0.11829996786697707,0.0029040563046924487
229,81571428571.0,0.11829794178760403,0.0029102916173653045
230,81600000000.0,0.1182960680469277,0.0029165430205019796
231,81628571429.0,0.1182943469871872,0.0029228100627304385
232,81657142857.0,0.11829277889449585,0.0029290922302592794
233,81685714286.0,0.11829136401188999,0.0029353889252811123
234,81714285714.0,0.11829010251222116,0.0029416994914691222
235,81742857143.0,0.11828899451760365,0.002948023123941362
236,81771428571.0,0.11828804014337324,0.0029543589538898103
237,81800000000.0,0.11828723931958672,0.0029607060488869388
238,81828571429.0,0.11828659202280299,0.0029670633005700305
239,81857142857.0,0.11828609807799759,0.0029734294890011613
240,81885714286.0,0.11828575723111436,0.0029798033253764736
241,81914285714.0,0.11828556917320972,0.002986183293340793
242,81942857143.0,0.11828553347872983,0.0029925678636705806
243,81971428571.0,0.11828564962874477,0.0029989552809370585
244,82000000000.0,0.1182859169968885,0.0030053436586501836
245,82028571429.0,0.11828633483901752,0.0030117310153373565
246,82057142857.0,0.1182869023748415,0.0030181151384257266
247,82085714286.0,0.11828761858981074,0.003024493724630251
248,82114285714.0,0.11828848246399219,0.003030864306422406
249,82142857143.0,0.11828949282640948,0.00303722423359508
250,82171428571.0,0.11829064833140304,0.0030435707121047257
251,82200000000.0,0.11829194761757449,0.003049900816919066
252,82228571429.0,0.1182933891118539,0.003056211442557521
253,82257142857.0,0.1182949711593699,0.0030624993184504017
254,82285714286.0,0.11829669198386446,0.0030687610673195012
255,82314285714.0,0.11829854968101221,0.003074993120346106
256,82342857143.0,0.11830054222112645,0.0030811917777188906
257,82371428571.0,0.11830266746478009,0.0030873531935897524
258,82400000000.0,0.11830492314657128,0.0030934734076111946
259,82428571429.0,0.11830730689411813,0.0030995483045044223
260,82457142857.0,0.11830981621396315,0.0031055736809290422
261,82485714286.0,0.11831244849438811,0.0031115451721814825
262,82514285714.0,0.11831520102746092,0.0031174583199995074
263,82542857143.0,0.11831807101892185,0.003123308607161545
264,82571428571.0,0.11832105551319654,0.003129091376092251
265,82600000000.0,0.11832415154409677,0.003134801904266358
266,82628571429.0,0.11832735597856013,0.0031404354058565437
267,82657142857.0,0.11833066564700448,0.0031459870347075223
268,82685714286.0,0.11833407730410382,0.0031514518775862606
269,82714285714.0,0.11833758759350843,0.0031568250035942055
270,82742857143.0,0.11834119308987964,0.0031621014351247865
271,82771428571.0,0.1183448903605249,0.0031672762130880365
272,82800000000.0,0.11834867583715195,0.00317234433622452
273,82828571429.0,0.11835254600396514,0.0031773008265337526
274,82857142857.0,0.11835649722024429,0.0031821407335178627
275,82885714286.0,0.11836052581077891,0.0031868591130998873
276,82914285714.0,0.11836462813901487,0.0031914511343425793
277,82942857143.0,0.1183688004754915,0.003195911926673284
278,82971428571.0,0.1183730391153415,0.003200236747131574
279,83000000000.0,0.11837734033869889,0.0032044209291134055
280,83028571429.0,0.11838170041287428,0.0032084598495760548
281,83057142857.0,0.11838611560677635,0.003212349075902331
282,83085714286.0,0.11839058221586447,0.0032160841922489795
283,83114285714.0,0.11839509656912828,0.003219660943747124
284,83142857143.0,0.11839965496170134,0.0032230752070459847
285,83171428571.0,0.11840425378256139,0.0032263229897238435
286,83200000000.0,0.1184088894403607,0.003229400468303144
287,83228571429.0,0.11841355834923704,0.0032323039250926264
288,83257142857.0,0.1184182570032747,0.003235029854509663
289,83285714286.0,0.11842298194654077,0.003237574880981793
290,83314285714.0,0.11842772977506752,0.0032399358355567967
291,83342857143.0,0.1184324971310842,0.0032421096886764028
292,83371428571.0,0.11843728076046685,0.003244093625020919
293,83400000000.0,0.1184420774403798,0.003245885001689317
294,83428571429.0,0.11844688402244209,0.003247481367411569
295,83457142857.0,0.11845169745369113,0.003248880490857179
296,83485714286.0,0.11845651476626595,0.003250080302641513
297,83514285714.0,0.11846133303572128,0.0032510789117750944
298,83542857143.0,0.11846614943982929,0.003251874681924678
299,83571428571.0,0.1184709612801297,0.0032524661328301556
300,83600000000.0,0.1184757658804446,0.0032528519905825793
301,83628571429.0,0.11848056068720617,0.0032530311840491782
302,83657142857.0,0.1184853432263794,0.0032530028174949602
303,83685714286.0,0.11849011113574272,0.0032527662286543535
304,83714285714.0,0.11849486212116957,0.0032523209216727077
305,83742857143.0,0.11849959397348335,0.0032516665818477174
306,83771428571.0,0.11850430458223912,0.0032508031087892866
307,83800000000.0,0.1185089919446752,0.0032497305565308355
308,83828571429.0,0.11851365412364413,0.003248449170246596
309,83857142857.0,0.11851828929117689,0.003246959395190792
310,83885714286.0,0.11852289565688966,0.0032452618126464347
311,83914285714.0,0.11852747160360932,0.003243357210057032
312,83942857143.0,0.1185320155366633,0.00324124650526492
313,83971428571.0,0.1185365259351017,0.0032389308216934248
314,84000000000.0,0.11854100140835941,0.0032364114070699223
315,84028571429.0,0.11854544059834304,0.0032336896623677493
316,84057142857.0,0.11854984229125885,0.003230767151538867
317,84085714286.0,0.11855420527865901,0.0032276456053039935
318,84114285714.0,0.11855852844637986,0.0032243268416629867
319,84142857143.0,0.1185628107819823,0.003220812848250268
320,84171428571.0,0.11856705130752225,0.0032171057470602687
321,84200000000.0,0.11857124912794041,0.0032132077711467233
322,84228571429.0,0.11857540341931545,0.0032091212996279133
323,84257142857.0,0.11857951339994924,0.0032048488189311843
324,84285714286.0,0.118583578382479,0.0032003929023855463
325,84314285714.0,0.11858759768212325,0.003195756287825265
326,84342857143.0,0.11859157074068334,0.0031909417943248365
327,84371428571.0,0.11859549697452366,0.0031859523370328753
328,84400000000.0,0.11859937591986298,0.0031807909329339815
329,84428571429.0,0.11860320710581106,0.0031754607101009474
330,84457142857.0,0.11860699015142726,0.003169964866312638
331,84485714286.0,0.1186107246679083,0.0031643067259649205
332,84514285714.0,0.11861441038094608,0.003158489616048356
333,84542857143.0,0.11861804697366234,0.0031525170653810023
334,84571428571.0,0.11862163420503122,0.0031463925557188737
335,84600000000.0,0.11862517187936425,0.0031401197393328265
336,84628571429.0,0.11862865979729098,0.003133702283519339
337,84657142857.0,0.11863209782071868,0.0031271439544081903
338,84685714286.0,0.11863548579584735,0.0031204485412838962
339,84714285714.0,0.11863882365465495,0.0031136199333244934
340,84742857143.0,0.11864211130114656,0.0031066620764122455
341,84771428571.0,0.11864534867156341,0.0030995789488481276
342,84800000000.0,0.1186485357301226,0.003092374595178112
343,84828571429.0,0.11865167249127533,0.003085053094882617
344,84857142857.0,0.11865475890844827,0.0030776185691589624
345,84885714286.0,0.1186577949974535,0.0030700752042949696
346,84914285714.0,0.11866078078925597,0.003062427207355566
347,84942857143.0,0.11866371630473702,0.003054678802411936
348,84971428571.0,0.11866660161340915,0.003046834301976143
349,85000000000.0,0.11866943673768346,0.003038897960315182
350,85028571429.0,0.11867222172787868,0.003030874161038848
351,85057142857.0,0.1186749566773672,0.003022767206088312
352,85085714286.0,0.1186776416627869,0.0030145814916553667
353,85114285714.0,0.11868027672014574,0.0030063213891935543
354,85142857143.0,0.11868286197092193,0.0029979912988155615
355,85171428571.0,0.11868539747330499,0.0029895956080504583
356,85200000000.0,0.11868788331850426,0.0029811387516639086
357,85228571429.0,0.1186903195852823,0.002972625125471755
358,85257142857.0,0.11869270636767713,0.002964059127728794
359,85285714286.0,0.11869504374626949,0.002955445167214302
360,85314285714.0,0.11869733182603892,0.002946787658493621
361,85342857143.0,0.11869957068925308,0.002938090977707711
362,85371428571.0,0.11870176041322329,0.0029293594739535265
363,85400000000.0,0.11870390111856,0.0029205975309450393
364,85428571429.0,0.11870599285620252,0.0029118094525918655
365,85457142857.0,0.11870803571079921,0.0029029995877348337
366,85485714286.0,0.11871002980976272,0.0028941721715403552
367,85514285714.0,0.11871197520956726,0.0028853314835909525
368,85542857143.0,0.11871387201561835,0.0028764817339453044
369,85571428571.0,0.11871572029251169,0.0028676271063409337
370,85600000000.0,0.11871752014859907,0.0028587717459213373
371,85628571429.0,0.11871927166211951,0.0028499197533481267
372,85657142857.0,0.11872097491387217,0.0028410751942064705
373,85685714286.0,0.11872263002915504,0.0028322420915266955
374,85714285714.0,0.11872423705708103,0.0028234243706877498
375,85742857143.0,0.11872579612049718,0.0028146259750873085
