,freq,bf
0,75000000000.0,0.08366968091868353
1,75025000000.0,0.08344679157359698
2,75050000000.0,0.08323836621168768
3,75075000000.0,0.08304399656164686
4,75100000000.0,0.08286327435216581
5,75125000000.0,0.08269579131193573
6,75150000000.0,0.0825411391696479
7,75175000000.0,0.08239890965399356
8,75200000000.0,0.08226869449366396
9,75225000000.0,0.08215008541735033
10,75250000000.0,0.08204267415374394
11,75275000000.0,0.08194605243153605
12,75300000000.0,0.08185981197941787
13,75325000000.0,0.08178354452608066
14,75350000000.0,0.08171684180021568
15,75375000000.0,0.08165929553051418
16,75400000000.0,0.0816104974456674
17,75425000000.0,0.08157003927436658
18,75450000000.0,0.08153751274530298
19,75475000000.0,0.08151250958716784
20,75500000000.0,0.08149462152865242
21,75525000000.0,0.08148344029844796
22,75550000000.0,0.08147855762524571
23,75575000000.0,0.0814795652377369
24,75600000000.0,0.08148605486461281
25,75625000000.0,0.0814976182345631
26,75650000000.0,0.08151270547079648
27,75675000000.0,0.0815384390770678
28,75700000000.0,0.08157481903543887
29,75725000000.0,0.08162184532799513
30,75750000000.0,0.08163197259024574
31,75775000000.0,0.08165137920942724
32,75800000000.0,0.08167015523640957
33,75825000000.0,0.08164039453655729
34,75850000000.0,0.08166658278181434
35,75875000000.0,0.0817492540222913
36,75900000000.0,0.08179266784671153
37,75925000000.0,0.08179547738685927
38,75950000000.0,0.08185254646289514
39,75975000000.0,0.08185834009526304
40,76000000000.0,0.08186974913310907
41,76025000000.0,0.08188596087529589
42,76050000000.0,0.0819647659363007
43,76075000000.0,0.08199899846908536
44,76100000000.0,0.08203600673096213
45,76125000000.0,0.08207497908888692
46,76150000000.0,0.08211510417640046
47,76175000000.0,0.08221407694898335
48,76200000000.0,0.08226490891648831
49,76225000000.0,0.08231486995931131
50,76250000000.0,0.08236314977558325
51,76275000000.0,0.08246736702129716
52,76300000000.0,0.08247346926383595
53,76325000000.0,0.08253290913993695
54,76350000000.0,0.0825874361375921
55,76375000000.0,0.08269459281484667
56,76400000000.0,0.08270052911470739
57,76425000000.0,0.08275649998456311
58,76450000000.0,0.0828043305462685
59,76475000000.0,0.08285438920065613
60,76500000000.0,0.08285703639282435
61,76525000000.0,0.08290601900333917
62,76550000000.0,0.08300145458575398
63,76575000000.0,0.08304804378858487
64,76600000000.0,0.08304405654283371
65,76625000000.0,0.08314127682960376
66,76650000000.0,0.08323427207748577
67,76675000000.0,0.08327566297195788
68,76700000000.0,0.08332182507148529
69,76725000000.0,0.08341889912822535
70,76750000000.0,0.08350933849333768
71,76775000000.0,0.08348778014634488
72,76800000000.0,0.0835158675819331
73,76825000000.0,0.08354509507649562
74,76850000000.0,0.08362152894878971
75,76875000000.0,0.08368771543227917
76,76900000000.0,0.08369641273106533
77,76925000000.0,0.08370383275122492
78,76950000000.0,0.08375598243747927
79,76975000000.0,0.08379548211353577
80,77000000000.0,0.08377515084697025
81,77025000000.0,0.0838089830383584
82,77050000000.0,0.08379118082891746
83,77075000000.0,0.08381522250730705
84,77100000000.0,0.08388161890844964
85,77125000000.0,0.08383837198989329
86,77150000000.0,0.08378902965573568
87,77175000000.0,0.0837905328406917
88,77200000000.0,0.08384167321819007
89,77225000000.0,0.08382795171135275
90,77250000000.0,0.08380746050121538
91,77275000000.0,0.08378913740266943
92,77300000000.0,0.08377258276190179
93,77325000000.0,0.08380398173490083
94,77350000000.0,0.08382663016826189
95,77375000000.0,0.08379397322664792
96,77400000000.0,0.08376227954900087
97,77425000000.0,0.08373115012707734
98,77450000000.0,0.08374669617879615
99,77475000000.0,0.08375230436466065
100,77500000000.0,0.08370149433715166
101,77525000000.0,0.08365044468164902
102,77550000000.0,0.08359875703339677
103,77575000000.0,0.0836499101805401
104,77600000000.0,0.08364313603577449
105,77625000000.0,0.08357923390728794
106,77650000000.0,0.08351429261468493
107,77675000000.0,0.0835516575793152
108,77700000000.0,0.08353076826402621
109,77725000000.0,0.08349876877237371
110,77750000000.0,0.08346663791258768
111,77775000000.0,0.08344365868303212
112,77800000000.0,0.08341885984564748
113,77825000000.0,0.08338296379243237
114,77850000000.0,0.08339320716301116
115,77875000000.0,0.0833566758455278
116,77900000000.0,0.08327247693355873
117,77925000000.0,0.08323346485088903
118,77950000000.0,0.08324053132523164
119,77975000000.0,0.08324708091658271
120,78000000000.0,0.08315019924836632
121,78025000000.0,0.08305266876951392
122,78050000000.0,0.0830573378231105
123,78075000000.0,0.08306148975911995
124,78100000000.0,0.08301939402022099
125,78125000000.0,0.08293016283859933
126,78150000000.0,0.08288638313585384
127,78175000000.0,0.08288894151133953
128,78200000000.0,0.08289137781211735
129,78225000000.0,0.08279107399960284
130,78250000000.0,0.08269051694303117
131,78275000000.0,0.08269225902732091
132,78300000000.0,0.08269387880451272
133,78325000000.0,0.08264977603572123
134,78350000000.0,0.08255906804750905
135,78375000000.0,0.082514075796253
136,78400000000.0,0.08251568079706406
137,78425000000.0,0.0824716209573989
138,78450000000.0,0.08243781109613207
139,78475000000.0,0.08235747419938384
140,78500000000.0,0.08232278412432636
141,78525000000.0,0.08233461958036606
142,78550000000.0,0.0823008653868811
143,78575000000.0,0.08227734805767678
144,78600000000.0,0.08225321660051477
145,78625000000.0,0.0822192793396173
146,78650000000.0,0.08218637980708862
147,78675000000.0,0.08216370432849901
148,78700000000.0,0.08215125288782649
149,78725000000.0,0.08213819304473584
150,78750000000.0,0.08206959805105246
151,78775000000.0,0.08205732053440057
152,78800000000.0,0.08205486526953636
153,78825000000.0,0.08210793741167305
154,78850000000.0,0.08210479075644549
155,78875000000.0,0.08204619946501189
156,78900000000.0,0.08204383885295938
157,78925000000.0,0.08209693570886675
158,78950000000.0,0.082093885453337
159,78975000000.0,0.08203546028721846
160,79000000000.0,0.08197679752880317
161,79025000000.0,0.08197388481525807
162,79050000000.0,0.08202595137993307
163,79075000000.0,0.0819760073657355
164,79100000000.0,0.08192543818595739
165,79125000000.0,0.08187385340947925
166,79150000000.0,0.08187715151638579
167,79175000000.0,0.08193456417322093
168,79200000000.0,0.08188934883885213
169,79225000000.0,0.08184273094157156
170,79250000000.0,0.08179432066639858
171,79275000000.0,0.08184537537761825
172,79300000000.0,0.08189476536503504
173,79325000000.0,0.08184129712660813
174,79350000000.0,0.08178603660977549
175,79375000000.0,0.08178472252539434
176,79400000000.0,0.08183659089081649
177,79425000000.0,0.0818307049718907
178,79450000000.0,0.08176782775890938
179,79475000000.0,0.08170276941480767
180,79500000000.0,0.08169118028377322
181,79525000000.0,0.0817322987843227
182,79550000000.0,0.08171536260461736
183,79575000000.0,0.08164113233850583
184,79600000000.0,0.08162030065208875
185,79625000000.0,0.08160685833341391
186,79650000000.0,0.08159010828875929
187,79675000000.0,0.08156096926442438
188,79700000000.0,0.08153013110376728
189,79725000000.0,0.08150666983769488
190,79750000000.0,0.08149058545101293
191,79775000000.0,0.08147119888237253
192,79800000000.0,0.08143944184876306
193,79825000000.0,0.08140598618555335
194,79850000000.0,0.08137989496782731
195,79875000000.0,0.08130539449990606
196,79900000000.0,0.08127304259420863
197,79925000000.0,0.08128368743060166
198,79950000000.0,0.08129189486412712
199,79975000000.0,0.08125299809422361
200,80000000000.0,0.08116615050172933
201,80025000000.0,0.08117743664237505
202,80050000000.0,0.08118667442586208
203,80075000000.0,0.08119424961934098
204,80100000000.0,0.08109994885128302
205,80125000000.0,0.08100386039637973
206,80150000000.0,0.0810061350140738
207,80175000000.0,0.08100674682672464
208,80200000000.0,0.08095053518178147
209,80225000000.0,0.0808382483917196
210,80250000000.0,0.08077968202208907
211,80275000000.0,0.08077408866349864
212,80300000000.0,0.08076721720783125
213,80325000000.0,0.08070399354734856
214,80350000000.0,0.08068544935156222
215,80375000000.0,0.0806215622803472
216,80400000000.0,0.08061171737430589
217,80425000000.0,0.08060174724175702
218,80450000000.0,0.08053666404862936
219,80475000000.0,0.08051734121169239
220,80500000000.0,0.08045389626138333
221,80525000000.0,0.08044556109807233
222,80550000000.0,0.08038294928736593
223,80575000000.0,0.08031152279741643
224,80600000000.0,0.08028654952946028
225,80625000000.0,0.08021828645049879
226,80650000000.0,0.08020581279188446
227,80675000000.0,0.08013991170406849
228,80700000000.0,0.08006597412094395
229,80725000000.0,0.0800391816686005
230,80750000000.0,0.07996993031862237
231,80775000000.0,0.07995714710238755
232,80800000000.0,0.07989178423015098
233,80825000000.0,0.07981916182318177
234,80850000000.0,0.07974980629796537
235,80875000000.0,0.0797372313900484
236,80900000000.0,0.07972758548760221
237,80925000000.0,0.07966620614598008
238,80950000000.0,0.07959834289442691
239,80975000000.0,0.07953450468480222
240,81000000000.0,0.07952812439568534
241,81025000000.0,0.0795254329042112
242,81050000000.0,0.07947185275547321
243,81075000000.0,0.07936811664547208
244,81100000000.0,0.07936730158437744
245,81125000000.0,0.07937055317581228
246,81150000000.0,0.07937825207523261
247,81175000000.0,0.07929151342833245
248,81200000000.0,0.07925347884795414
249,81225000000.0,0.07921013035152001
250,81250000000.0,0.07921629013172163
251,81275000000.0,0.07918293330717177
252,81300000000.0,0.07915356452406482
253,81325000000.0,0.07911927083616431
254,81350000000.0,0.07908005222972947
255,81375000000.0,0.07904636215537048
256,81400000000.0,0.07902710602804625
257,81425000000.0,0.07901183726613226
258,81450000000.0,0.07894741203711658
259,81475000000.0,0.07888730455695889
260,81500000000.0,0.07888578846603933
261,81525000000.0,0.07894213911122103
262,81550000000.0,0.07890412262618786
263,81575000000.0,0.07887004799290617
264,81600000000.0,0.07883953662826917
265,81625000000.0,0.07885635931559368
266,81650000000.0,0.07887719292194359
267,81675000000.0,0.0788563808084746
268,81700000000.0,0.07888248445111304
269,81725000000.0,0.07885771840613107
270,81750000000.0,0.07883537827273669
271,81775000000.0,0.0788695537032847
272,81800000000.0,0.07890507426642314
273,81825000000.0,0.07888903464731029
274,81850000000.0,0.07887466578909509
275,81875000000.0,0.07886159038087497
276,81900000000.0,0.07890381485582655
277,81925000000.0,0.07890226591812192
278,81950000000.0,0.07890125922814457
279,81975000000.0,0.07890041793549411
280,82000000000.0,0.07889936530472022
281,82025000000.0,0.07895202480550018
282,82050000000.0,0.07895947532384573
283,82075000000.0,0.07892205542357199
284,82100000000.0,0.07893635457795933
285,82125000000.0,0.0790027999622437
286,82150000000.0,0.07902259187170806
287,82175000000.0,0.07899606758850172
288,82200000000.0,0.07901969993549354
289,82225000000.0,0.07903974763081052
290,82250000000.0,0.07906616915058284
291,82275000000.0,0.07905327404243621
292,82300000000.0,0.07908860240655147
293,82325000000.0,0.07911847779108121
294,82350000000.0,0.07915284565557947
295,82375000000.0,0.0791460724489229
