,freq,n_s,n_p
755,93875000000.0,1.2543740634472134,1.333332282454669
756,93900000000.0,1.25438121125513,1.3333361999417632
757,93925000000.0,1.2543877409802768,1.3333391021590717
758,93950000000.0,1.254393654140102,1.333340991874909
759,93975000000.0,1.2543989535274191,1.3333418739537317
760,94000000000.0,1.2544036432086576,1.3333417553523743
761,94025000000.0,1.2544077285180621,1.3333406451095529
762,94050000000.0,1.2544112160515084,1.3333385543347118
763,94075000000.0,1.254414113657513,1.333335496192194
764,94100000000.0,1.2544164304210657,1.3333314858736207
765,94125000000.0,1.2544181766492235,1.3333265405730843
766,94150000000.0,1.254419363848314,1.3333206794486014
767,94175000000.0,1.2544200047020344,1.3333139235849456
768,94200000000.0,1.2544201130426895,1.333306295945262
769,94225000000.0,1.2544197038247609,1.3332978213264586
770,94250000000.0,1.2544187930876158,1.3332885262967993
771,94275000000.0,1.2544173979224698,1.3332784391404604
772,94300000000.0,1.2544155364339191,1.333267589793209
773,94325000000.0,1.2544132276946947,1.3332560097669819
774,94350000000.0,1.2544104917049328,1.3332437320818828
775,94375000000.0,1.2544073493411845,1.3332307911814152
776,94400000000.0,1.2544038223107956,1.3332172228565302
777,94425000000.0,1.2543999330970381,1.3332030641545995
778,94450000000.0,1.254395704905081,1.333188353289798
779,94475000000.0,1.2543911616068324,1.333173129551716
780,94500000000.0,1.2543863276823821,1.333157433208453
781,94525000000.0,1.2543812281563813,1.333141305401532
782,94550000000.0,1.254375888541529,1.333124788052498
783,94575000000.0,1.2543703347719397,1.3331079237530743
784,94600000000.0,1.254364593140095,1.3330907556612428
785,94625000000.0,1.2543586902280093,1.3330733273880029
786,94650000000.0,1.2543526528474058,1.3330556828989384
787,94675000000.0,1.2543465079642753,1.3330378663903535
788,94700000000.0,1.2543402826386594,1.3330199221904346
789,94725000000.0,1.2543340039518216,1.333001894639891
790,94750000000.0,1.2543276989386924,1.3329838279813315
791,94775000000.0,1.254321394522373,1.3329657662521261
792,94800000000.0,1.2543151174440892,1.3329477531699387
793,94825000000.0,1.2543088941983653,1.3329298320269418
794,94850000000.0,1.2543027509636657,1.3329120455766728
795,94875000000.0,1.2542967135393075,1.3328944359313133
796,94900000000.0,1.2542908072792478,1.3328770444539482
797,94925000000.0,1.2542850570322512,1.3328599116613302
798,94950000000.0,1.2542794870757827,1.3328430771165467
799,94975000000.0,1.2542741210600912,1.3328265793383816
800,95000000000.0,1.2542689819491033,1.3328104557055904
801,95025000000.0,1.2542640919637222,1.3327947423651672
802,95050000000.0,1.2542594725294147,1.3327794741477155
803,95075000000.0,1.2542551442223546,1.332764684480521
804,95100000000.0,1.2542511267266547,1.332750405318789
805,95125000000.0,1.2542474387802185,1.332736667058386
806,95150000000.0,1.254244098137985,1.3327234984769936
807,95175000000.0,1.2542411215293232,1.3327109266657948
808,95200000000.0,1.2542385246193397,1.3326989769675317
809,95225000000.0,1.2542363219771173,1.332687672925958
810,95250000000.0,1.2542345270438844,1.3326770362351605
811,95275000000.0,1.25423315210434,1.3326670866940586
812,95300000000.0,1.254232208265684,1.3326578421734778
813,95325000000.0,1.2542317054326761,1.332649318576738
814,95350000000.0,1.2542316522942847,1.3326415298191479
815,95375000000.0,1.2542320563067066,1.3326344878015635
816,95400000000.0,1.2542329236847347,1.332628202397532
817,95425000000.0,1.2542342593961615,1.3326226814453694
818,95450000000.0,1.2542360671574948,1.3326179307423427
819,95475000000.0,1.2542383494328897,1.3326139540440571
820,95500000000.0,1.2542411074435151,1.3326107530808222
821,95525000000.0,1.254244341168363,1.332608327560005
822,95550000000.0,1.2542480493584016,1.3326066751901082
823,95575000000.0,1.254252229552387,1.332605791707488
824,95600000000.0,1.2542568780930925,1.3326056709037024
825,95625000000.0,1.2542619901469376,1.33260630465834
826,95650000000.0,1.2542675597298836,1.332607682982018
827,95675000000.0,1.2542735797342213,1.3326097940607553
828,95700000000.0,1.254280041958984,1.332612624306216
829,95725000000.0,1.254286937142319,1.3326161584090674
830,95750000000.0,1.2542942549971132,1.3326203793976061
831,95775000000.0,1.254301984249822,1.3326252687015132
832,95800000000.0,1.2543101126822234,1.3326308062203447
833,95825000000.0,1.254318627174007,1.3326369703933332
834,95850000000.0,1.2543275137470482,1.3326437382718457
835,95875000000.0,1.2543367576153364,1.3326510856010434
836,95900000000.0,1.2543463432317012,1.3326589868962448
837,95925000000.0,1.2543562543431863,1.3326674155333549
838,95950000000.0,1.254366474039886,1.332676343828581
839,95975000000.0,1.2543769848097737,1.3326857431278611
840,96000000000.0,1.25438776859872,1.3326955839047512
841,96025000000.0,1.2543988068614937,1.3327058358435233
842,96050000000.0,1.2544100806229117,1.332716467938815
843,96075000000.0,1.2544215705356638,1.332727448589793
844,96100000000.0,1.2544332569396406,1.3327387456967659
845,96125000000.0,1.2544451199201248,1.3327503267558916
846,96150000000.0,1.2544571393711685,1.3327621589623233
847,96175000000.0,1.2544692950508172,1.3327742093000512
848,96200000000.0,1.2544815666464948,1.3327864446482591
849,96225000000.0,1.2544939338299967,1.3327988318707424
850,96250000000.0,1.2545063763201747,1.332811337917854
851,96275000000.0,1.254518873939298,1.3328239299180953
852,96300000000.0,1.2545314066739386,1.332836575277089
853,96325000000.0,1.25454395473149,1.3328492417694242
854,96350000000.0,1.2545564985935254,1.3328618976253075
855,96375000000.0,1.2545690190751935,1.3328745116270737
856,96400000000.0,1.2545814973779323,1.3328870531947747
857,96425000000.0,1.2545939151393224,1.3328994924670976
858,96450000000.0,1.2546062544883438,1.3329118003910743
859,96475000000.0,1.2546184980904485,1.3329239487951892
860,96500000000.0,1.2546306291972285,1.3329359104699543
861,96525000000.0,1.2546426316909232,1.3329476592400569
862,96550000000.0,1.2546544901282233,1.33295917003537
863,96575000000.0,1.254666189780523,1.3329704189561298
864,96600000000.0,1.2546777166736383,1.3329813833372544
865,96625000000.0,1.2546890576233887,1.3329920418058887
866,96650000000.0,1.2547002002694962,1.3330023743362065
867,96675000000.0,1.2547111331076857,1.3330123623012624
868,96700000000.0,1.2547218455173956,1.3330219885176713
869,96725000000.0,1.2547323277878781,1.3330312372876467
870,96750000000.0,1.2547425711417985,1.3330400944369634
871,96775000000.0,1.2547525677545444,1.3330485473458946
872,96800000000.0,1.2547623107726678,1.333056584978744
873,96825000000.0,1.2547717943269818,1.3330641979046305
874,96850000000.0,1.254781013545097,1.3330713783173678
875,96875000000.0,1.2547899645588243,1.3330781200469588
876,96900000000.0,1.2547986445104733,1.3330844185692794
877,96925000000.0,1.254807051554051,1.3330902710074448
878,96950000000.0,1.2548151848556683,1.333095676131886
879,96975000000.0,1.2548230445887836,1.3331006343519936
880,97000000000.0,1.2548306319280038,1.3331051477054277
881,97025000000.0,1.2548379490392991,1.3331092198415704
882,97050000000.0,1.2548449990667156,1.333112855999272
883,97075000000.0,1.2548517861176103,1.3331160629822187
884,97100000000.0,1.2548583152434651,1.3331188491270716
885,97125000000.0,1.2548645924187851,1.333121224268521
886,97150000000.0,1.2548706245175179,1.3331231997003112
887,97175000000.0,1.2548764192856001,1.3331247881299613
888,97200000000.0,1.2548819853124273,1.3331260036317656
889,97225000000.0,1.2548873319988267,1.3331268615941179
890,97250000000.0,1.2548924695231827,1.333127378663851
891,97275000000.0,1.2548974088049383,1.3331275726863354
892,97300000000.0,1.2549021614662483,1.3331274626425944
893,97325000000.0,1.2549067397916143,1.3331270685831798
894,97350000000.0,1.254911156685223,1.3331264115583326
895,97375000000.0,1.2549154256272983,1.333125513546596
896,97400000000.0,1.2549195606279395,1.3331243973793552
897,97425000000.0,1.2549235761803692,1.3331230866644945
898,97450000000.0,1.2549274872118785,1.33312160570632
899,97475000000.0,1.254931309035149,1.3331199794261763
