,freqs,a,b,delta,delta1wp
337,83.425,1.0012300759245125,0.8806714473806792,1.5673169706648042,1.4162515547461845
338,83.45,1.0012172634732033,0.8804304095613685,1.5670017290391611,1.4166759633631298
339,83.475,1.0012044160223805,0.8801889271237652,1.5666855321725832,1.417100371980075
340,83.5,1.0011915336144652,0.8799470024088012,1.5663683802577373,1.4175247805970201
341,83.525,1.001178616312703,0.8797046372952307,1.566050273149998,1.4179491892139653
342,83.55,1.0011656640957132,0.8794618343771222,1.5657312111119004,1.4183735978309107
343,83.575,1.001152677032264,0.8792185955447944,1.565411194060107,1.4187980064478558
344,83.6,1.0011396551634082,0.8789749230226968,1.5650902220989653,1.419222415064801
345,83.625,1.0011265984703328,0.8787308192040194,1.5647682952110518,1.419646823681746
346,83.65,1.001113507045109,0.8784862861349091,1.5644454135730734,1.4200712322986913
347,83.675,1.0011003809477188,0.8782413257467638,1.564121577133921,1.4204956409156366
348,83.7,1.0010872201478633,0.8779959407251904,1.563796786127429,1.4209200495325818
349,83.725,1.0010740247042687,0.877750132994498,1.563471040465724,1.4213444581495271
350,83.75,1.0010607946621808,0.8775039049802522,1.5631443403976286,1.4217688667664723
351,83.775,1.001047530050474,0.8772572585425815,1.562816685857699,1.4221932753834174
352,83.8,1.0010342309198115,0.877010196100169,1.5624880769973852,1.4226176840003628
353,83.825,1.0010208972754169,0.876762719962257,1.5621585139013832,1.423042092617308
354,83.85,1.0010075291947056,0.8765148322505876,1.5618279967407045,1.4234665012342531
355,83.875,1.000994126699117,0.876266534966207,1.5614965254827926,1.4238909098511983
356,83.9,1.0009806897986064,0.8760178308616918,1.5611641003315928,1.4243153184681434
357,83.925,1.00096721856495,0.875768721774148,1.5608307213696593,1.4247397270850888
358,83.95,1.0009537130224326,0.8755192099907143,1.5604963887391263,1.425164135702034
359,83.975,1.0009401732373917,0.8752692976610085,1.5601611024513928,1.4255885443189793
360,84.0,1.0009265992145489,0.8750189871405846,1.559824862711188,1.4260129529359244
361,84.025,1.0009129909901162,0.8747682809267738,1.5594876698248006,1.4264373615528698
362,84.05,1.0008993486362352,0.8745171807577041,1.559149523517755,1.426861770169815
363,84.075,1.000885672167782,0.8742656892188708,1.5588104242480805,1.4272861787867601
364,84.1,1.0008719616159556,0.8740138085129922,1.558470372081277,1.4277105874037053
365,84.125,1.0008582170643356,0.8737615407187288,1.5581293670698926,1.4281349960206504
366,84.15,1.0008444384714865,0.873508888485556,1.5577874095408641,1.4285594046375958
367,84.175,1.0008306259628275,0.8732558534627083,1.5574444994740977,1.428983813254541
368,84.2,1.0008167795317167,0.873002438494924,1.55710063706431,1.429408221871486
369,84.225,1.0008028992582267,0.872748645439583,1.5567558225658737,1.4298326304884312
370,84.25,1.0007889851734704,0.8724944766338054,1.5564100560245728,1.4302570391053766
371,84.275,1.0007750372644422,0.8722399346666988,1.556063337723303,1.430681447722322
372,84.3,1.0007610556272424,0.8719850214206928,1.5557156677726993,1.4311058563392671
373,84.325,1.0007470402657883,0.8717297394527899,1.5553670463705207,1.4315302649562123
374,84.35,1.0007329912524354,0.871474090885652,1.555017473680568,1.4319546735731574
375,84.375,1.0007189086524166,0.8712180778887649,1.5546669499568568,1.4323790821901026
376,84.4,1.0007047924571513,0.8709617028995289,1.554315475311358,1.432803490807048
377,84.425,1.0006906427319466,0.8707049682163635,1.5539630500085393,1.433227899423993
378,84.45,1.000676459509945,0.8704478761278327,1.5536096742457548,1.4336523080409382
379,84.475,1.0006622428616572,0.8701904286634333,1.5532553481929674,1.4340767166578834
380,84.5,1.0006479927892211,0.8699326285668285,1.5529000721477402,1.4345011252748288
381,84.525,1.000633709395618,0.86967447766553,1.55254384617245,1.434925533891774
382,84.55,1.000619392640102,0.8694159786711881,1.5521866706905918,1.4353499425087193
383,84.575,1.0006050426360733,0.8691571336926596,1.5518285457989118,1.4357743511256644
384,84.6,1.000590659401232,0.8688979449168823,1.5514694717863597,1.4361987597426096
385,84.625,1.0005762430001084,0.8686384147487131,1.5511094488643986,1.436623168359555
386,84.65,1.0005617934795321,0.8683785453739471,1.5507484772881883,1.4370475769765
387,84.675,1.0005473108624414,0.8681183392839502,1.5503865572890205,1.4374719855934452
388,84.7,1.0005327951807588,0.8678577987261584,1.5500236891572952,1.4378963942103904
389,84.725,1.0005182465213431,0.8675969259186144,1.5496598731938098,1.4383208028273355
390,84.75,1.0005036648897827,0.8673357233711175,1.5492951095998022,1.438745211444281
391,84.775,1.0004890503899546,0.8670741931288666,1.5489293986073058,1.439169620061226
392,84.8,1.000474403020207,0.86681233768181,1.5485627406002855,1.4395940286781712
393,84.825,1.000459722831901,0.8665501593317876,1.5481951357561716,1.4400184372951166
394,84.85,1.0004450098769244,0.8662876604328509,1.54782658445744,1.4404428459120617
395,84.875,1.0004302642072445,0.8660248431709712,1.5474570869466728,1.440867254529007
396,84.9,1.0004154858798555,0.8657617099732566,1.547086643550906,1.4412916631459523
397,84.925,1.00040067494165,0.8654982629631659,1.5467152544650469,1.4417160717628974
398,84.95,1.0003858314243537,0.8652345047774083,1.5463429201267536,1.4421404803798425
399,84.975,1.000370955392908,0.8649704375526707,1.5459696407961463,1.442564888996788
400,85.0,1.0003560468666022,0.86470606380197,1.5455954168789747,1.442989297613733
401,85.025,1.0003411059369065,0.8644413855414486,1.5452202485743587,1.4434137062306782
402,85.05,1.000326132644739,0.864176405226541,1.5448441362153926,1.4438381148476234
403,85.075,1.0003111270187912,0.8639111253618302,1.5444670802866054,1.4442625234645687
404,85.1,1.0002960890711063,0.8636455483396545,1.5440890810147003,1.444686932081514
405,85.125,1.0002810189634166,0.8633796759898306,1.543710138704565,1.4451113406984593
406,85.15,1.0002659166700019,0.8631135110920395,1.5433302538465306,1.4455357493154044
407,85.175,1.0002507822422697,0.8628470559344085,1.5429494267048913,1.4459601579323496
408,85.2,1.0002356157525156,0.8625803126659619,1.542567657610908,1.4463845665492947
409,85.225,1.000220417254668,0.8623132838105572,1.5421849470993914,1.44680897516624
410,85.25,1.0002051867800563,0.8620459716626615,1.5418012954459481,1.4472333837831852
411,85.275,1.0001899243848105,0.8617783786278109,1.541416702986379,1.4476577924001304
412,85.3,1.0001746301367458,0.8615105068294252,1.541031170158871,1.4480822010170755
413,85.325,1.0001593040828902,0.8612423588551069,1.5406446973258057,1.4485066096340207
414,85.35,1.0001439462525339,0.8609739370694441,1.5402572849894434,1.448931018250966
415,85.375,1.0001285567345015,0.8607052435972726,1.5398689334301199,1.4493554268679114
416,85.4,1.0001131355716555,0.8604362809348378,1.5394796431866817,1.4497798354848566
417,85.425,1.0000976827916044,0.8601670514936769,1.539089414603269,1.4502042441018017
418,85.45,1.0000821984905015,0.85989755741468,1.5386982480916367,1.450628652718747
419,85.475,1.000066682697776,0.8596278012599273,1.5383061441087977,1.4510530613356922
420,85.5,1.0000511354763022,0.8593577852034847,1.537913103051662,1.4514774699526374
421,85.525,1.0000355568558517,0.8590875119072527,1.5375191254838838,1.4519018785695825
422,85.55,1.0000199469147248,0.85881698349739,1.53712421177619,1.4523262871865277
423,85.575,1.000004305730483,0.8585462021859236,1.5367283623388688,1.452750695803473
424,85.6,0.9999886333250652,0.8582751707205684,1.5363315777526414,1.4531751044204182
425,85.625,0.9999729297589937,0.8580038911471168,1.5359338584291504,1.4535995130373633
426,85.65,0.9999571950908367,0.8577323659726904,1.5355352047868391,1.4540239216543087
427,85.675,0.9999414294059105,0.8574605973880625,1.535135617322954,1.4544483302712539
428,85.7,0.9999256327248163,0.8571885879416193,1.534735096651809,1.4548727388881992
429,85.725,0.9999098051055944,0.8569163401163994,1.5343336431937593,1.4552971475051444
430,85.75,0.9998939466035156,0.8566438560677415,1.533931257384474,1.4557215561220895
431,85.775,0.9998780573376844,0.8563711379009357,1.5335279397717452,1.4561459647390347
432,85.8,0.9998621372895677,0.856098188603275,1.5331236909743358,1.4565703733559798
433,85.825,0.9998461865374392,0.8558250100911521,1.532718511388537,1.4569947819729252
434,85.85,0.9998302051864384,0.8555516047703291,1.5323124015339407,1.4574191905898704
435,85.875,0.999814193226918,0.8552779752086394,1.5319053620755232,1.4578435992068155
436,85.9,0.999798150762141,0.855004123563542,1.5314973934095628,1.4582680078237606
437,85.925,0.9997820778282375,0.8547300524009427,1.5310884962031424,1.458692416440706
438,85.95,0.9997659745071217,0.8544557639522257,1.5306786709691962,1.4591168250576514
439,85.975,0.9997498408344283,0.8541812606619764,1.5302679182728458,1.4595412336745965
440,86.0,0.9997336769250733,0.8539065446977852,1.529856238564681,1.4599656422915417
441,86.025,0.9997174827725017,0.8536316187156593,1.5294436327128236,1.4603900509084868
442,86.05,0.9997012584576599,0.8533564850422048,1.5290301010083411,1.4608144595254322
443,86.075,0.9996850040763913,0.8530811458142372,1.5286156441849745,1.4612388681423774
444,86.1,0.9996687196640538,0.852805603615126,1.5282002628225453,1.4616632767593225
445,86.125,0.9996524052772987,0.8525298607150752,1.5277839574696173,1.4620876853762677
446,86.15,0.9996360609748447,0.8522539197094932,1.5273667288927848,1.4625120939932128
447,86.175,0.9996196868271919,0.8519777826584056,1.5269485775267995,1.4629365026101582
448,86.2,0.999603282919819,0.8517014520595603,1.5265295040844713,1.4633609112271035
449,86.225,0.999586849298293,0.8514249302529706,1.5261095091944887,1.4637853198440487
450,86.25,0.9995703860079668,0.8511482197809129,1.5256885935122015,1.4642097284609938
451,86.275,0.9995538931569192,0.8508713226757062,1.52526675763705,1.464634137077939
452,86.3,0.9995373707469983,0.8505942417346434,1.5248440022721241,1.4650585456948844
453,86.325,0.9995208188951923,0.8503169790446201,1.5244203280500137,1.4654829543118295
454,86.35,0.999504237680237,0.8500395369369413,1.5239957356417215,1.4659073629287747
455,86.375,0.9994876271265161,0.849761917904796,1.5235702257331205,1.4663317715457198
456,86.4,0.9994709872678053,0.8494841245470175,1.523143799095515,1.466756180162665
457,86.425,0.9994543182749697,0.8492061587014701,1.5227164562222133,1.4671805887796103
458,86.45,0.9994376200904679,0.8489280232964234,1.5222881979580598,1.4676049973965555
459,86.475,0.9994208928851601,0.8486497203198077,1.5218590250824193,1.4680294060135008
460,86.5,0.9994041366984016,0.8483712521611709,1.5214289380761516,1.468453814630446
461,86.525,0.9993873515471701,0.8480926214312835,1.5209979378268004,1.4688782232473914
462,86.55,0.9993705375606309,0.8478138303320738,1.5205660250402862,1.4693026318643365
463,86.575,0.9993536947791363,0.8475348812627211,1.5201332004362071,1.4697270404812817
464,86.6,0.999336823247618,0.8472557767712201,1.5196994648451267,1.4701514490982268
465,86.625,0.9993199230746095,0.8469765189215864,1.5192648188503561,1.470575857715172
466,86.65,0.9993029943332534,0.8466971101069193,1.5188292633093152,1.4710002663321173
467,86.675,0.9992860370581126,0.8464175528747496,1.518392798997375,1.4714246749490625
468,86.7,0.9992690513570687,0.8461378495001932,1.5179554266199502,1.4718490835660076
469,86.725,0.9992520372572747,0.8458580024820708,1.51751714714963,1.4722734921829528
470,86.75,0.999234994869425,0.8455780139715787,1.5170779611421576,1.4726979007998982
471,86.775,0.9992179242317302,0.8452978864595938,1.516637869546713,1.4731223094168435
472,86.8,0.9992008254253589,0.8450176223905179,1.516196873116109,1.4735467180337887
473,86.825,0.9991836985532432,0.8447372238667111,1.5157549726889565,1.4739711266507338
474,86.85,0.9991665436194143,0.8444566936364968,1.5153121690732316,1.474395535267679
475,86.875,0.9991493607661329,0.8441760336977299,1.5148684630962417,1.4748199438846241
476,86.9,0.9991321500082128,0.8438952466672814,1.514423855562301,1.4752443525015695
477,86.925,0.9991149114495396,0.8436143348254987,1.5139783474462267,1.4756687611185146
478,86.95,0.9990976451827109,0.8433333004006356,1.513531939454643,1.4760931697354598
479,86.975,0.999080351238874,0.8430521458586752,1.513084632526081,1.476517578352405
480,87.0,0.9990630297315648,0.842770873508124,1.5126364274751187,1.4769419869693503
481,87.025,0.9990456806787572,0.8424894859459785,1.5121873252899642,1.4773663955862955
482,87.05,0.9990283042135454,0.8422079852322528,1.5117373268141174,1.4777908042032408
483,87.075,0.999010900382431,0.8419263738360045,1.5112864328276967,1.478215212820186
484,87.1,0.9989934692436758,0.8416446542635713,1.510834644438528,1.4786396214371311
485,87.125,0.9989760109110919,0.8413628286101651,1.5103819624073003,1.4790640300540765
486,87.15,0.9989585254552616,0.8410808992885357,1.509928387672011,1.4794884386710216
487,87.175,0.9989410128894831,0.840798868844822,1.5094739212424684,1.4799128472879668
488,87.2,0.9989234733775197,0.840516739397872,1.509018564016789,1.480337255904912
489,87.225,0.998905906956689,0.8402345134135324,1.5085623169046143,1.480761664521857
490,87.25,0.9988883136963286,0.8399521931964298,1.5081051808553636,1.4811860731388025
491,87.275,0.9988706936859761,0.8396697811476149,1.5076471569289667,1.4816104817557476
492,87.3,0.9988530469971664,0.839387279553483,1.5071882460360702,1.482034890372693
493,87.325,0.9988353736995444,0.8391046908401256,1.5067284490782225,1.4824592989896381
494,87.35,0.9988176738899891,0.838822017215372,1.506267767165033,1.4828837076065833
495,87.375,0.9987999476624747,0.8385392610483231,1.5058062012413636,1.4833081162235286
496,87.4,0.9987821950539948,0.8382564248656874,1.505343752328102,1.4837325248404738
497,87.425,0.9987644161599044,0.8379735108490094,1.5048804214761928,1.484156933457419
498,87.45,0.9987466110555905,0.8376905213294594,1.5044162095990412,1.484581342074364
499,87.475,0.9987287798407644,0.8374074587115511,1.5039511178417517,1.4850057506913095
500,87.5,0.9987109225967529,0.8371243251223413,1.5034851471971318,1.4854301593082546
501,87.525,0.9986930393582941,0.8368411232944408,1.5030182987053273,1.4858545679251998
502,87.55,0.9986751302504796,0.836557855283814,1.502550573390934,1.486278976542145
503,87.575,0.9986571953355957,0.8362745234970284,1.502081972541752,1.4867033851590903
504,87.6,0.9986392347352134,0.8359911299913054,1.5016124968700746,1.4871277937760357
505,87.625,0.9986212484714391,0.8357076775321013,1.5011421476919424,1.4875522023929808
506,87.65,0.9986032366667095,0.8354241681239795,1.5006709261028606,1.487976611009926
507,87.675,0.9985851993678229,0.8351406043989011,1.5001988332368648,1.488401019626871
508,87.7,0.9985671367166326,0.8348569882720458,1.4997258700169922,1.4888254282438163
509,87.725,0.9985490487359583,0.834573322358654,1.4992520377344423,1.4892498368607616
510,87.75,0.9985309355176123,0.8342896090329058,1.4987773374804032,1.4896742454777068
511,87.775,0.9985127972068595,0.8340058501921828,1.4983017703018284,1.490098654094652
512,87.8,0.9984946338072654,0.8337220486597111,1.497825337554435,1.490523062711597
513,87.825,0.9984764454810087,0.8334382062793466,1.4973480401692845,1.4909474713285422
514,87.85,0.9984582322160773,0.8331543259214166,1.4968698794884747,1.4913718799454876
515,87.875,0.9984399942018951,0.8328704092760647,1.4963908565151502,1.491796288562433
516,87.9,0.9984217314449892,0.8325864590759726,1.4959109725802096,1.492220697179378
517,87.925,0.9984034440937904,0.8323024773685015,1.4954302288431236,1.4926451057963233
518,87.95,0.9983851321777327,0.8320184667076734,1.494948626461353,1.4930695144132686
519,87.975,0.998366795812748,0.8317344292415919,1.4944661666960555,1.4934939230302138
520,88.0,0.9983484351028579,0.8314503671571716,1.493982850757521,1.493918331647159
521,88.025,0.9983300501093381,0.8311662828656339,1.4934986798238656,1.494342740264104
522,88.05,0.9983116409201643,0.8308821787870202,1.4930136552776543,1.4947671488810492
523,88.075,0.998293207631306,0.8305980569733736,1.4925277781526325,1.4951915574979946
524,88.1,0.9982747503341012,0.8303139198350262,1.4920410498659178,1.4956159661149397
525,88.125,0.9982562691128569,0.8300297696917788,1.4915534717159764,1.496040374731885
526,88.15,0.998237764050944,0.8297456087499937,1.4910650448620995,1.4964647833488303
527,88.175,0.9982192352420847,0.8294614393908678,1.4905757706543041,1.4968891919657754
528,88.2,0.998200682772902,0.8291772637665377,1.490085650357204,1.4973136005827208
529,88.225,0.9981821067638883,0.8288930841233912,1.489594685315805,1.497738009199666
530,88.25,0.9981635072694095,0.8286089028655815,1.4891028768454533,1.498162417816611
531,88.275,0.9981448843961069,0.8283247221427456,1.4886102262388212,1.4985868264335562
532,88.3,0.9981262382295581,0.8280405443586091,1.488116734867799,1.4990112350505014
533,88.325,0.9981075688605643,0.8277563716429204,1.487622404062615,1.4994356436674467
534,88.35,0.998088876384123,0.8274722063479579,1.4871272351529743,1.499860052284392
535,88.375,0.9980701608778433,0.8271880507260471,1.4866312295123458,1.500284460901337
536,88.4,0.9980514224882391,0.8269039068426931,1.4861343885607383,1.5007088695182824
537,88.425,0.9980326612464053,0.8266197772181394,1.48563671366689,1.5011332781352278
538,88.45,0.998013877284315,0.8263356638905305,1.4851382061198743,1.501557686752173
539,88.475,0.9979950706521578,0.8260515693727482,1.4846388674772257,1.501982095369118
540,88.5,0.9979762414600555,0.8257674958058308,1.4841386991554926,1.5024065039860632
541,88.525,0.9979573898618892,0.825483445110257,1.483637702340932,1.5028309126030084
542,88.55,0.9979385158784317,0.8251994198674322,1.4831358786881117,1.5032553212199538
543,88.575,0.9979196196319097,0.8249154223071462,1.4826332296516636,1.503679729836899
544,88.6,0.9979007012117587,0.8246314545777599,1.4821297565335005,1.504104138453844
545,88.625,0.9978817607209729,0.8243475188870296,1.4816254609283608,1.5045285470707892
546,88.65,0.9978627982691899,0.8240636173710638,1.4811203442022947,1.5049529556877344
547,88.675,0.9978438139118366,0.8237797526127206,1.48061440798992,1.5053773643046797
548,88.7,0.9978248077850896,0.823495926381373,1.480107653624235,1.505801772921625
549,88.725,0.9978057799872508,0.823212141088761,1.4796000826540967,1.5062261815385702
550,88.75,0.9977867305833101,0.8229283990692656,1.479091696685521,1.5066505901555154
551,88.775,0.9977676596811619,0.822644702365503,1.478582497075634,1.5070749987724605
552,88.8,0.9977485673814207,0.8223610532708464,1.4780724854762695,1.507499407389406
553,88.825,0.9977294538037859,0.82207745388665,1.4775616634418056,1.507923816006351
554,88.85,0.9977103190300868,0.8217939064668568,1.4770500324169487,1.5083482246232962
555,88.875,0.9976911631536088,0.8215104133544798,1.4765375940610166,1.5087726332402414
556,88.9,0.9976719862926682,0.8212269764159782,1.4760243498604362,1.5091970418571867
557,88.925,0.997652788511207,0.8209435981806832,1.4755103015273996,1.5096214504741319
558,88.95,0.9976335699526545,0.8206602805601197,1.4749954505591822,1.510045859091077
559,88.975,0.9976143306857864,0.8203770259584018,1.4744797985671911,1.5104702677080224
560,89.0,0.9975950708445231,0.8200938363387896,1.473963347155038,1.5108946763249675
561,89.025,0.9975757904893255,0.8198107140973868,1.4734460979777624,1.511319084941913
562,89.05,0.9975564897371724,0.8195276613918087,1.4729280527179114,1.511743493558858
563,89.075,0.9975371687223853,0.8192446800963356,1.472409212898878,1.5121679021758032
564,89.1,0.9975178275043052,0.8189617725995946,1.471889580245165,1.5125923107927484
565,89.125,0.9974984661821104,0.8186789412007006,1.4713691564724354,1.5130167194096935
566,89.15,0.9974790848996171,0.8183961877821125,1.4708479431371162,1.5134411280266389
567,89.175,0.9974596837363122,0.8181135145685322,1.470325941974784,1.513865536643584
568,89.2,0.9974402627768472,0.8178309238911093,1.4698031547797377,1.5142899452605292
569,89.225,0.9974208221707076,0.8175484175729331,1.4692795830288372,1.5147143538774743
570,89.25,0.9974013619769156,0.8172659981398714,1.4687552286892966,1.5151387624944197
571,89.275,0.9973818823269607,0.8169836674004216,1.4682300933768875,1.515563171111365
572,89.3,0.997362383314266,0.8167014276309581,1.4677041788229326,1.5159875797283102
573,89.325,0.9973428650699554,0.8164192809397978,1.4671774867866771,1.5164119883452554
574,89.35,0.9973233276614153,0.8161372293821294,1.4666500190285805,1.5168363969622005
575,89.375,0.9973037712175199,0.8158552751810554,1.4661217771823118,1.5172608055791459
576,89.4,0.9972841958436697,0.8155734204097863,1.4655927632992334,1.517685214196091
577,89.425,0.9972646016162926,0.8152916673603394,1.4650629790375422,1.5181096228130362
578,89.45,0.9972449886707748,0.8150100179064107,1.4645324261794934,1.5185340314299813
579,89.475,0.9972253571168678,0.8147284741720655,1.4640011064518077,1.5189584400469265
580,89.5,0.997205707050479,0.8144470384014014,1.4634690218684694,1.5193828486638719
581,89.525,0.9971860385943873,0.8141657125251146,1.4629361741705778,1.5198072572808172
582,89.55,0.9971663518424682,0.8138844987307411,1.4624025651116772,1.5202316658977624
583,89.575,0.9971466469217202,0.8136033990547028,1.4618681967213984,1.5206560745147075
584,89.6,0.9971269239157079,0.8133224155398404,1.4613330706726306,1.5210804831316527
585,89.625,0.9971071829727521,0.8130415502965878,1.4607971889801912,1.521504891748598
586,89.65,0.9970874241357421,0.8127608056031497,1.4602605534487152,1.5219293003655432
587,89.675,0.9970676475624779,0.8124801833190307,1.4597231660899368,1.5223537089824883
588,89.7,0.9970478533589083,0.8121996856731523,1.4591850286497863,1.5227781175994335
589,89.725,0.9970280416302646,0.8119193143836465,1.4586461432211475,1.5232025262163786
590,89.75,0.997008212503438,0.811639071777891,1.4581065115057406,1.523626934833324
591,89.775,0.9969883660346619,0.8113589600745258,1.4575661357569354,1.5240513434502692
592,89.8,0.9969685023962471,0.8110789810213528,1.4570250176637496,1.5244757520672145
593,89.825,0.9969486216837199,0.810799136709544,1.4564831592684748,1.5249001606841597
594,89.85,0.9969287239931384,0.8105194292040732,1.4559405624634718,1.525324569301105
595,89.875,0.9969088094626773,0.8102398605622261,1.4553972293664854,1.5257489779180502
596,89.9,0.9968888781769435,0.8099604328039747,1.4548531618760405,1.5261733865349953
597,89.925,0.9968689302792418,0.8096811478858826,1.454308362086764,1.5265977951519405
598,89.95,0.9968489658562828,0.8094020080255053,1.4537628319027438,1.5270222037688856
599,89.975,0.9968289850140006,0.809123015190289,1.4532165734951679,1.527446612385831
600,90.0,0.996808987894569,0.8088441712093412,1.452669588731639,1.5278710210027762
601,90.025,0.9967889746097813,0.808565478135084,1.4521218796528088,1.5282954296197213
602,90.05,0.9967689452360662,0.8082869382688941,1.4515734486067549,1.5287198382366665
603,90.075,0.9967488999545845,0.8080085530875607,1.4510242973330483,1.5291442468536118
604,90.1,0.9967288388319582,0.8077303249813218,1.4504744279974273,1.5295686554705572
605,90.125,0.9967087619922408,0.807452255771999,1.4499238427414198,1.5299930640875024
606,90.15,0.9966886695697659,0.807174347471793,1.449372543620813,1.5304174727044475
607,90.175,0.9966685616410972,0.806896602112586,1.4488205328277335,1.5308418813213927
608,90.2,0.996648438357927,0.8066190216340818,1.4482678123757797,1.5312662899383378
609,90.225,0.9966282998212789,0.8063416080200653,1.4477143845515663,1.5316906985552832
610,90.25,0.996608146160295,0.8060643631522564,1.4471602513865802,1.5321151071722283
611,90.275,0.9965879774819374,0.8057872890828677,1.4466054149913063,1.5325395157891735
612,90.3,0.9965677939054625,0.8055103876207826,1.4460498775859545,1.5329639244061186
613,90.325,0.9965475955375523,0.8052336609474477,1.445493641397613,1.5333883330230638
614,90.35,0.9965273825423654,0.8049571106668167,1.4449367085218547,1.5338127416400094
615,90.375,0.9965071549747369,0.8046807390944799,1.4443790811926516,1.5342371502569545
616,90.4,0.9964869129824414,0.8044045480287317,1.4438207617616114,1.5346615588738997
617,90.425,0.9964666567146084,0.8041285391508084,1.4432617522127136,1.5350859674908448
618,90.45,0.9964463862432382,0.8038527146801937,1.442702054929827,1.5355103761077902
619,90.475,0.9964261017022615,0.8035770764747617,1.4421416720921925,1.5359347847247353
620,90.5,0.9964058032155643,0.8033016263310512,1.4415806059412613,1.5363591933416805
621,90.525,0.9963854908973948,0.8030263663438669,1.441018858896793,1.5367836019586256
622,90.55,0.9963651649063813,0.8027512980625074,1.4404564330134955,1.5372080105755708
623,90.575,0.996344825315685,0.8024764237085616,1.4398933307120574,1.5376324191925161
624,90.6,0.9963244722686733,0.8022017450705676,1.4393295542192988,1.5380568278094613
625,90.625,0.9963041058718117,0.8019272640068894,1.4387651059332551,1.5384812364264067
626,90.65,0.9962837262405946,0.801652982494555,1.4381999880672631,1.5389056450433518
627,90.675,0.9962633335389562,0.8013789022704406,1.4376342031066538,1.539330053660297
628,90.7,0.9962429278621755,0.8011050251766657,1.4370677531971487,1.5397544622772423
629,90.725,0.9962225093213244,0.8008313532435948,1.4365006408287744,1.5401788708941875
630,90.75,0.9962020780363062,0.8005578882506005,1.4359328683422365,1.5406032795111326
631,90.775,0.9961816341912693,0.8002846318776247,1.4353644381010895,1.5410276881280778
632,90.8,0.9961611778294214,0.8000115862950307,1.4347953525589596,1.541452096745023
633,90.825,0.9961407090863988,0.7997387532025692,1.4342256139378131,1.5418765053619683
634,90.85,0.9961202281558172,0.7994661341923857,1.4336552247636363,1.5423009139789134
635,90.875,0.9960997351057931,0.7991937313960734,1.4330841874705922,1.5427253225958586
636,90.9,0.9960792300375647,0.7989215465861905,1.432512504450738,1.543149731212804
637,90.925,0.9960587131159443,0.7986495814718324,1.4319401782062269,1.5435741398297493
638,90.95,0.9960381844887951,0.7983778378113803,1.431367211014832,1.5439985484466945
639,90.975,0.9960176442330858,0.7981063176382024,1.4307936055415866,1.5444229570636396
640,91.0,0.9959970924993612,0.7978350224628755,1.4302193641331444,1.5448473656805848
641,91.025,0.9959765293850114,0.797563954484154,1.429644489441141,1.54527177429753
642,91.05,0.9959559550572221,0.7972931149903805,1.4290689837295238,1.5456961829144753
643,91.075,0.9959353696248966,0.7970225060847127,1.4284928496942881,1.5461205915314205
644,91.1,0.9959147731989746,0.796752129469767,1.4279160897580394,1.5465450001483656
645,91.125,0.9958941659148617,0.7964819869242654,1.4273387064101866,1.5469694087653107
646,91.15,0.9958735479133849,0.796212080259144,1.4267607023979032,1.547393817382256
647,91.175,0.9958529193020451,0.795942411058974,1.4261820800620275,1.5478182259992013
648,91.2,0.9958322802302034,0.7956729812255584,1.425602841965468,1.5482426346161466
649,91.225,0.9958116308067109,0.7954037925171593,1.4250229908327923,1.5486670432330918
650,91.25,0.9957909711850326,0.795134846397627,1.4244425291021827,1.549091451850037
651,91.275,0.9957703014577771,0.7948661451061829,1.4238614595552967,1.549515860466982
652,91.3,0.9957496217623842,0.7945976899063827,1.4232797845540976,1.5499402690839275
653,91.325,0.9957289322521593,0.7943294827246739,1.4226975068881977,1.5503646777008726
654,91.35,0.9957082330365498,0.7940615251911023,1.4221146291169535,1.5507890863178178
655,91.375,0.9956875242621244,0.7937938189992907,1.421531153891905,1.551213494934763
656,91.4,0.9956668060639393,0.7935263658596632,1.4209470838381058,1.5516379035517083
657,91.425,0.9956460784885656,0.7932591677795553,1.4203624217531081,1.5520623121686534
658,91.45,0.9956253417875107,0.7929922260499341,1.4197771701899322,1.5524867207855988
659,91.475,0.9956045960001646,0.7927255425216578,1.4191913318248028,1.552911129402544
660,91.5,0.9955838413310104,0.7924591186435911,1.4186049092763402,1.553335538019489
661,91.525,0.995563077838111,0.7921929564840654,1.4180179054832769,1.5537599466364345
662,91.55,0.9955423056885871,0.791927057463884,1.4174303230056584,1.5541843552533796
663,91.575,0.9955215250393364,0.7916614230872402,1.4168421645303115,1.5546087638703248
664,91.6,0.9955007359885077,0.791396055278915,1.416253432879667,1.55503317248727
665,91.625,0.995479938625753,0.7911309558039301,1.4156641308480866,1.555457581104215
666,91.65,0.9954591331685098,0.790866125963569,1.4150742611052969,1.5558819897211604
667,91.675,0.9954383197125751,0.7906015673649525,1.4144838263673232,1.5563063983381056
668,91.7,0.9954174983871328,0.7903372818975999,1.4138928295487716,1.5567308069550507
669,91.725,0.9953966692805587,0.7900732712560141,1.4133012734485753,1.557155215571996
670,91.75,0.9953758326243715,0.7898095365967398,1.4127091606896562,1.5575796241889412
671,91.775,0.9953549884710393,0.7895460799669151,1.4121164943637206,1.5580040328058866
672,91.8,0.9953341369998775,0.7892829026648033,1.4115232770114694,1.5584284414228318
673,91.825,0.9953132783153158,0.7890200064868099,1.4109295116170883,1.558852850039777
674,91.85,0.9952924125647302,0.7887573928219407,1.4103352010764643,1.559277258656722
