,freq,delta_0,delta_min_curve,delta_max_curve
90,77250000000.0,1.5685718355650495,1.5685718355650495,1.5685718355650495
91,77275000000.0,1.5689407812414535,1.5689407812414535,1.5689407812414535
92,77300000000.0,1.5693027011095182,1.5693027011095182,1.5693027011095182
93,77325000000.0,1.5696574549742992,1.5696574549742992,1.5696574549742992
94,77350000000.0,1.5700049096229116,1.5700049096229116,1.5700049096229116
95,77375000000.0,1.5703449386619959,1.5703449386619959,1.5703449386619959
96,77400000000.0,1.5706774224502924,1.5706774224502924,1.5706774224502924
97,77425000000.0,1.571002248072845,1.571002248072845,1.571002248072845
98,77450000000.0,1.5713193094016686,1.5713193094016686,1.5713193094016686
99,77475000000.0,1.571628507203589,1.571628507203589,1.571628507203589
100,77500000000.0,1.5719297493208744,1.5719297493208744,1.5719297493208744
101,77525000000.0,1.5722229509163377,1.5722229509163377,1.5722229509163377
102,77550000000.0,1.5725080347638307,1.5725080347638307,1.5725080347638307
103,77575000000.0,1.5727849316043565,1.5727849316043565,1.5727849316043565
104,77600000000.0,1.5730535805258994,1.5730535805258994,1.5730535805258994
105,77625000000.0,1.5733139294203669,1.5733139294203669,1.5733139294203669
106,77650000000.0,1.5735659354433857,1.5735659354433857,1.5735659354433857
107,77675000000.0,1.5738095654991444,1.5738095654991444,1.5738095654991444
108,77700000000.0,1.5740447967713613,1.5740447967713613,1.5740447967713613
109,77725000000.0,1.574271617243976,1.574271617243976,1.574271617243976
110,77750000000.0,1.5744900262245862,1.5744900262245862,1.5744900262245862
111,77775000000.0,1.5747000348777,1.5747000348777,1.5747000348777
112,77800000000.0,1.5749016667247246,1.5749016667247246,1.5749016667247246
113,77825000000.0,1.57509495813509,1.57509495813509,1.57509495813509
114,77850000000.0,1.5752799587858628,1.5752799587858628,1.5752799587858628
115,77875000000.0,1.5754567320768136,1.5754567320768136,1.5754567320768136
116,77900000000.0,1.5756253555200177,1.5756253555200177,1.5756253555200177
117,77925000000.0,1.575785921031602,1.575785921031602,1.575785921031602
118,77950000000.0,1.575938535231713,1.575938535231713,1.575938535231713
119,77975000000.0,1.576083319622676,1.576083319622676,1.576083319622676
120,78000000000.0,1.5762204107198237,1.5762204107198237,1.5762204107198237
121,78025000000.0,1.576349960118643,1.576349960118643,1.576349960118643
122,78050000000.0,1.5764721344545787,1.5764721344545787,1.5764721344545787
123,78075000000.0,1.5765871153271096,1.5765871153271096,1.5765871153271096
124,78100000000.0,1.5766950990713697,1.5766950990713697,1.5766950990713697
125,78125000000.0,1.5767962965265117,1.5767962965265117,1.5767962965265117
126,78150000000.0,1.5768909326535487,1.5768909326535487,1.5768909326535487
127,78175000000.0,1.5769792460978629,1.5769792460978629,1.5769792460978629
128,78200000000.0,1.5770614886610497,1.5770614886610497,1.5770614886610497
129,78225000000.0,1.5771379246886246,1.5771379246886246,1.5771379246886246
130,78250000000.0,1.5772088303818115,1.5772088303818115,1.5772088303818115
131,78275000000.0,1.5772744930228775,1.5772744930228775,1.5772744930228775
132,78300000000.0,1.5773352101354492,1.5773352101354492,1.5773352101354492
133,78325000000.0,1.5773912885730368,1.5773912885730368,1.5773912885730368
134,78350000000.0,1.577443043555024,1.577443043555024,1.577443043555024
135,78375000000.0,1.5774907976085148,1.5774907976085148,1.5774907976085148
136,78400000000.0,1.5775348795129975,1.5775348795129975,1.5775348795129975
137,78425000000.0,1.5775756231578173,1.5775756231578173,1.5775756231578173
138,78450000000.0,1.577613366371254,1.577613366371254,1.577613366371254
139,78475000000.0,1.5776484497424619,1.5776484497424619,1.5776484497424619
140,78500000000.0,1.5776812153729025,1.5776812153729025,1.5776812153729025
141,78525000000.0,1.5777120056653875,1.5777120056653875,1.5777120056653875
142,78550000000.0,1.5777411620625925,1.5777411620625925,1.5777411620625925
143,78575000000.0,1.5777690238146946,1.5777690238146946,1.5777690238146946
144,78600000000.0,1.5777959267412942,1.5777959267412942,1.5777959267412942
145,78625000000.0,1.5778222019920423,1.5778222019920423,1.5778222019920423
146,78650000000.0,1.5778481748779845,1.5778481748779845,1.5778481748779845
147,78675000000.0,1.5778741636626676,1.5778741636626676,1.5778741636626676
148,78700000000.0,1.5779004784611197,1.5779004784611197,1.5779004784611197
149,78725000000.0,1.5779274201324938,1.5779274201324938,1.5779274201324938
150,78750000000.0,1.5779552792302864,1.5779552792302864,1.5779552792302864
151,78775000000.0,1.5779843350195295,1.5779843350195295,1.5779843350195295
152,78800000000.0,1.5780148545314103,1.5780148545314103,1.5780148545314103
153,78825000000.0,1.578047091713959,1.578047091713959,1.578047091713959
154,78850000000.0,1.5780812866112035,1.5780812866112035,1.5780812866112035
155,78875000000.0,1.5781176646296136,1.5781176646296136,1.5781176646296136
156,78900000000.0,1.5781564358748665,1.5781564358748665,1.5781564358748665
157,78925000000.0,1.5781977945767844,1.5781977945767844,1.5781977945767844
158,78950000000.0,1.5782419185585537,1.5782419185585537,1.5782419185585537
159,78975000000.0,1.5782889688105914,1.5782889688105914,1.5782889688105914
160,79000000000.0,1.578339089134451,1.578339089134451,1.578339089134451
161,79025000000.0,1.5783924058467684,1.5783924058467684,1.5783924058467684
162,79050000000.0,1.578449027580065,1.578449027580065,1.578449027580065
163,79075000000.0,1.578509045140363,1.578509045140363,1.578509045140363
164,79100000000.0,1.5785725314359416,1.5785725314359416,1.5785725314359416
165,79125000000.0,1.57863954151551,1.57863954151551,1.57863954151551
166,79150000000.0,1.5787101125861729,1.5787101125861729,1.5787101125861729
167,79175000000.0,1.578784264191645,1.578784264191645,1.578784264191645
168,79200000000.0,1.5788619983783982,1.5788619983783982,1.5788619983783982
169,79225000000.0,1.5789432999604747,1.5789432999604747,1.5789432999604747
170,79250000000.0,1.5790281367964487,1.5790281367964487,1.5790281367964487
171,79275000000.0,1.579116460153025,1.579116460153025,1.579116460153025
172,79300000000.0,1.5792082050823333,1.5792082050823333,1.5792082050823333
173,79325000000.0,1.5793032908566136,1.5793032908566136,1.5793032908566136
174,79350000000.0,1.5794016214157074,1.5794016214157074,1.5794016214157074
175,79375000000.0,1.5795030858638253,1.5795030858638253,1.5795030858638253
176,79400000000.0,1.5796075589789271,1.5796075589789271,1.5796075589789271
177,79425000000.0,1.57971490174804,1.57971490174804,1.57971490174804
178,79450000000.0,1.579824961926113,1.579824961926113,1.579824961926113
179,79475000000.0,1.5799375745825641,1.5799375745825641,1.5799375745825641
180,79500000000.0,1.5800525626965598,1.5800525626965598,1.5800525626965598
181,79525000000.0,1.5801697377194772,1.5801697377194772,1.5801697377194772
182,79550000000.0,1.5802889001775182,1.5802889001775182,1.5802889001775182
183,79575000000.0,1.5804098402522824,1.5804098402522824,1.5804098402522824
184,79600000000.0,1.5805323383684096,1.5805323383684096,1.5805323383684096
185,79625000000.0,1.5806561657712328,1.5806561657712328,1.5806561657712328
186,79650000000.0,1.5807810851290063,1.5807810851290063,1.5807810851290063
187,79675000000.0,1.5809068510956532,1.5809068510956532,1.5809068510956532
188,79700000000.0,1.5810332108996867,1.5810332108996867,1.5810332108996867
189,79725000000.0,1.5811599048903673,1.5811599048903673,1.5811599048903673
190,79750000000.0,1.5812866671332988,1.5812866671332988,1.5812866671332988
191,79775000000.0,1.5814132259578928,1.5814132259578928,1.5814132259578928
192,79800000000.0,1.581539304520705,1.581539304520705,1.581539304520705
193,79825000000.0,1.5816646213566925,1.5816646213566925,1.5816646213566925
194,79850000000.0,1.58178889096081,1.58178889096081,1.58178889096081
195,79875000000.0,1.5819118243142507,1.5819118243142507,1.5819118243142507
196,79900000000.0,1.582033129483176,1.582033129483176,1.582033129483176
197,79925000000.0,1.5821525121523337,1.5821525121523337,1.5821525121523337
198,79950000000.0,1.5822696762299817,1.5822696762299817,1.5822696762299817
199,79975000000.0,1.5823843244099347,1.5823843244099347,1.5823843244099347
200,80000000000.0,1.5824961587761741,1.5824961587761741,1.5824961587761741
201,80025000000.0,1.582604881400022,1.582604881400022,1.582604881400022
202,80050000000.0,1.5827101949596953,1.5827101949596953,1.5827101949596953
203,80075000000.0,1.582811803379496,1.582811803379496,1.582811803379496
204,80100000000.0,1.5829094124703007,1.5829094124703007,1.5829094124703007
205,80125000000.0,1.583002730602853,1.583002730602853,1.583002730602853
206,80150000000.0,1.5830914693860436,1.5830914693860436,1.5830914693860436
207,80175000000.0,1.5831753443633463,1.5831753443633463,1.5831753443633463
208,80200000000.0,1.5832540757484466,1.5832540757484466,1.5832540757484466
209,80225000000.0,1.5833273891323736,1.5833273891323736,1.5833273891323736
210,80250000000.0,1.5833950162649009,1.5833950162649009,1.5833950162649009
211,80275000000.0,1.5834566958087566,1.5834566958087566,1.5834566958087566
212,80300000000.0,1.583512174119214,1.583512174119214,1.583512174119214
213,80325000000.0,1.5835612060377455,1.5835612060377455,1.5835612060377455
214,80350000000.0,1.5836035556939898,1.5836035556939898,1.5836035556939898
215,80375000000.0,1.583638997326333,1.583638997326333,1.583638997326333
216,80400000000.0,1.5836673160761854,1.5836673160761854,1.5836673160761854
217,80425000000.0,1.583688308809285,1.583688308809285,1.583688308809285
218,80450000000.0,1.583701784931111,1.583701784931111,1.583701784931111
219,80475000000.0,1.5837075671750216,1.5837075671750216,1.5837075671750216
220,80500000000.0,1.5837054924003553,1.5837054924003553,1.5837054924003553
221,80525000000.0,1.583695412364156,1.583695412364156,1.583695412364156
222,80550000000.0,1.5836771944689332,1.5836771944689332,1.5836771944689332
223,80575000000.0,1.583650722493111,1.583650722493111,1.583650722493111
224,80600000000.0,1.5836158972787535,1.5836158972787535,1.5836158972787535
225,80625000000.0,1.5835726374027383,1.5835726374027383,1.5835726374027383
226,80650000000.0,1.5835208797761462,1.5835208797761462,1.5835208797761462
227,80675000000.0,1.5834605802316113,1.5834605802316113,1.5834605802316113
228,80700000000.0,1.583391714031125,1.583391714031125,1.583391714031125
229,80725000000.0,1.5833142763474497,1.5833142763474497,1.5833142763474497
230,80750000000.0,1.5832282826586348,1.5832282826586348,1.5832282826586348
231,80775000000.0,1.5831337690894192,1.5831337690894192,1.5831337690894192
232,80800000000.0,1.5830307926941865,1.5830307926941865,1.5830307926941865
233,80825000000.0,1.5829194316480828,1.5829194316480828,1.5829194316480828
234,80850000000.0,1.5827997853871907,1.5827997853871907,1.5827997853871907
235,80875000000.0,1.5826719746426259,1.5826719746426259,1.5826719746426259
236,80900000000.0,1.5825361414314185,1.5825361414314185,1.5825361414314185
237,80925000000.0,1.5823924489280037,1.5823924489280037,1.5823924489280037
238,80950000000.0,1.5822410812720884,1.5822410812720884,1.5822410812720884
239,80975000000.0,1.5820822432967443,1.5820822432967443,1.5820822432967443
240,81000000000.0,1.581916160150971,1.581916160150971,1.581916160150971
241,81025000000.0,1.58174307686444,1.58174307686444,1.58174307686444
242,81050000000.0,1.5815632578030239,1.5815632578030239,1.5815632578030239
243,81075000000.0,1.581376986053277,1.581376986053277,1.581376986053277
244,81100000000.0,1.5811845627396282,1.5811845627396282,1.5811845627396282
245,81125000000.0,1.5809863062194882,1.5809863062194882,1.5809863062194882
246,81150000000.0,1.5807825512546236,1.5807825512546236,1.5807825512546236
247,81175000000.0,1.5805736480779213,1.5805736480779213,1.5805736480779213
248,81200000000.0,1.5803599613911365,1.5803599613911365,1.5803599613911365
249,81225000000.0,1.580141869301254,1.580141869301254,1.580141869301254
250,81250000000.0,1.5799197622183394,1.5799197622183394,1.5799197622183394
251,81275000000.0,1.5796940416496144,1.5796940416496144,1.5796940416496144
252,81300000000.0,1.579465118998725,1.579465118998725,1.579465118998725
253,81325000000.0,1.579233414269076,1.579233414269076,1.579233414269076
254,81350000000.0,1.5789993547594317,1.5789993547594317,1.5789993547594317
255,81375000000.0,1.5787633737304396,1.5787633737304396,1.5787633737304396
256,81400000000.0,1.578525909015474,1.578525909015474,1.578525909015474
257,81425000000.0,1.5782874016509612,1.5782874016509612,1.5782874016509612
258,81450000000.0,1.5780482944400835,1.5780482944400835,1.5780482944400835
259,81475000000.0,1.577809030581143,1.577809030581143,1.577809030581143
260,81500000000.0,1.5775700522300788,1.5775700522300788,1.5775700522300788
261,81525000000.0,1.5773317991066105,1.5773317991066105,1.5773317991066105
262,81550000000.0,1.577094707105833,1.577094707105833,1.577094707105833
263,81575000000.0,1.5768592069328937,1.5768592069328937,1.5768592069328937
264,81600000000.0,1.5766257227513079,1.5766257227513079,1.5766257227513079
265,81625000000.0,1.5763946708937089,1.5763946708937089,1.5763946708937089
266,81650000000.0,1.5761664585673965,1.5761664585673965,1.5761664585673965
267,81675000000.0,1.575941482660311,1.575941482660311,1.575941482660311
268,81700000000.0,1.5757201285378477,1.5757201285378477,1.5757201285378477
269,81725000000.0,1.5755027689537449,1.5755027689537449,1.5755027689537449
270,81750000000.0,1.5752897629702467,1.5752897629702467,1.5752897629702467
271,81775000000.0,1.5750814549832217,1.5750814549832217,1.5750814549832217
272,81800000000.0,1.5748781737852122,1.5748781737852122,1.5748781737852122
273,81825000000.0,1.5746802317265534,1.5746802317265534,1.5746802317265534
274,81850000000.0,1.5744879239400509,1.5744879239400509,1.5744879239400509
275,81875000000.0,1.5743015276384096,1.5743015276384096,1.5743015276384096
276,81900000000.0,1.5741213015046496,1.5741213015046496,1.5741213015046496
277,81925000000.0,1.5739474851548103,1.5739474851548103,1.5739474851548103
278,81950000000.0,1.5737802986951452,1.5737802986951452,1.5737802986951452
279,81975000000.0,1.5736199423550674,1.5736199423550674,1.5736199423550674
280,82000000000.0,1.5734665961971912,1.5734665961971912,1.5734665961971912
281,82025000000.0,1.5733204199403612,1.5733204199403612,1.5733204199403612
282,82050000000.0,1.5731815528310824,1.5731815528310824,1.5731815528310824
283,82075000000.0,1.573050113624701,1.573050113624701,1.573050113624701
284,82100000000.0,1.5729262006324864,1.5729262006324864,1.5729262006324864
285,82125000000.0,1.5728098918516689,1.5728098918516689,1.5728098918516689
286,82150000000.0,1.5727012451729212,1.5727012451729212,1.5727012451729212
287,82175000000.0,1.5726002986689778,1.5726002986689778,1.5726002986689778
288,82200000000.0,1.5725070709429043,1.5725070709429043,1.5725070709429043
289,82225000000.0,1.5724215615373178,1.5724215615373178,1.5724215615373178
290,82250000000.0,1.5723437514377268,1.5723437514377268,1.5723437514377268
291,82275000000.0,1.5722736035927833,1.5722736035927833,1.5722736035927833
292,82300000000.0,1.57221106352737,1.57221106352737,1.57221106352737
293,82325000000.0,1.572156059990219,1.572156059990219,1.572156059990219
294,82350000000.0,1.5721085056307422,1.5721085056307422,1.5721085056307422
295,82375000000.0,1.572068297759006,1.572068297759006,1.572068297759006
296,82400000000.0,1.5720353191036587,1.5720353191036587,1.5720353191036587
297,82425000000.0,1.5720094386163255,1.5720094386163255,1.5720094386163255
298,82450000000.0,1.5719905123076843,1.5719905123076843,1.5719905123076843
299,82475000000.0,1.5719783840890693,1.5719783840890693,1.5719783840890693
300,82500000000.0,1.5719728866521345,1.5719728866521345,1.5719728866521345
301,82525000000.0,1.5719738423436074,1.5719738423436074,1.5719738423436074
302,82550000000.0,1.5719810640574055,1.5719810640574055,1.5719810640574055
303,82575000000.0,1.5719943561186531,1.5719943561186531,1.5719943561186531
304,82600000000.0,1.5720135151811465,1.5720135151811465,1.5720135151811465
305,82625000000.0,1.5720383311081214,1.5720383311081214,1.5720383311081214
306,82650000000.0,1.5720685878521172,1.5720685878521172,1.5720685878521172
307,82675000000.0,1.5721040643010986,1.5721040643010986,1.5721040643010986
308,82700000000.0,1.572144535134272,1.572144535134272,1.572144535134272
309,82725000000.0,1.5721897716514175,1.5721897716514175,1.5721897716514175
310,82750000000.0,1.5722395425707214,1.5722395425707214,1.5722395425707214
311,82775000000.0,1.5722936147835225,1.5722936147835225,1.5722936147835225
312,82800000000.0,1.5723517541481162,1.5723517541481162,1.5723517541481162
313,82825000000.0,1.5724137261666378,1.5724137261666378,1.5724137261666378
314,82850000000.0,1.5724792966877885,1.5724792966877885,1.5724792966877885
315,82875000000.0,1.5725482325674012,1.5725482325674012,1.5725482325674012
316,82900000000.0,1.5726203022860048,1.5726203022860048,1.5726203022860048
317,82925000000.0,1.572695276526908,1.572695276526908,1.572695276526908
318,82950000000.0,1.5727729287327454,1.5727729287327454,1.5727729287327454
319,82975000000.0,1.57285303562642,1.57285303562642,1.57285303562642
320,83000000000.0,1.5729353776702493,1.5729353776702493,1.5729353776702493
321,83025000000.0,1.5730197395401169,1.5730197395401169,1.5730197395401169
322,83050000000.0,1.5731059105019651,1.5731059105019651,1.5731059105019651
323,83075000000.0,1.573193684806365,1.573193684806365,1.573193684806365
324,83100000000.0,1.5732828620226365,1.5732828620226365,1.5732828620226365
325,83125000000.0,1.5733732473414983,1.5733732473414983,1.5733732473414983
326,83150000000.0,1.5734646518578053,1.5734646518578053,1.5734646518578053
327,83175000000.0,1.5735568928101744,1.5735568928101744,1.5735568928101744
328,83200000000.0,1.573649793799022,1.573649793799022,1.573649793799022
329,83225000000.0,1.5737431849697976,1.5737431849697976,1.5737431849697976
330,83250000000.0,1.5738369031801902,1.5738369031801902,1.5738369031801902
331,83275000000.0,1.5739307921239396,1.5739307921239396,1.5739307921239396
332,83300000000.0,1.5740247024530543,1.5740247024530543,1.5740247024530543
333,83325000000.0,1.5741184918663118,1.5741184918663118,1.5741184918663118
334,83350000000.0,1.5742120251687661,1.5742120251687661,1.5742120251687661
335,83375000000.0,1.574305174325471,1.574305174325471,1.574305174325471
336,83400000000.0,1.5743978184906635,1.5743978184906635,1.5743978184906635
337,83425000000.0,1.5744898440263622,1.5744898440263622,1.5744898440263622
338,83450000000.0,1.5745811444849045,1.5745811444849045,1.5745811444849045
339,83475000000.0,1.5746716206089244,1.5746716206089244,1.5746716206089244
340,83500000000.0,1.5747611802951977,1.5747611802951977,1.5747611802951977
341,83525000000.0,1.574849738536876,1.574849738536876,1.574849738536876
342,83550000000.0,1.574937217392906,1.574937217392906,1.574937217392906
343,83575000000.0,1.5750235459003283,1.5750235459003283,1.5750235459003283
344,83600000000.0,1.5751086600091329,1.5751086600091329,1.5751086600091329
345,83625000000.0,1.5751925024942128,1.5751925024942128,1.5751925024942128
346,83650000000.0,1.5752750228562926,1.5752750228562926,1.5752750228562926
347,83675000000.0,1.575356177222389,1.575356177222389,1.575356177222389
348,83700000000.0,1.5754359282315724,1.5754359282315724,1.5754359282315724
349,83725000000.0,1.5755142449078796,1.5755142449078796,1.5755142449078796
350,83750000000.0,1.5755911025498515,1.5755911025498515,1.5755911025498515
351,83775000000.0,1.5756664825694169,1.5756664825694169,1.5756664825694169
352,83800000000.0,1.5757403723663606,1.5757403723663606,1.5757403723663606
353,83825000000.0,1.5758127651704041,1.5758127651704041,1.5758127651704041
354,83850000000.0,1.5758836598857662,1.5758836598857662,1.5758836598857662
355,83875000000.0,1.5759530609100534,1.5759530609100534,1.5759530609100534
356,83900000000.0,1.5760209779855774,1.5760209779855774,1.5760209779855774
357,83925000000.0,1.5760874259866269,1.5760874259866269,1.5760874259866269
358,83950000000.0,1.5761524247571468,1.5761524247571468,1.5761524247571468
359,83975000000.0,1.5762159988998488,1.5762159988998488,1.5762159988998488
360,84000000000.0,1.5762781775756836,1.5762781775756836,1.5762781775756836
361,84025000000.0,1.5763389942849597,1.5763389942849597,1.5763389942849597
362,84050000000.0,1.5763984866625358,1.5763984866625358,1.5763984866625358
363,84075000000.0,1.576456696236404,1.576456696236404,1.576456696236404
364,84100000000.0,1.576513668209115,1.576513668209115,1.576513668209115
365,84125000000.0,1.5765694512032544,1.5765694512032544,1.5765694512032544
366,84150000000.0,1.5766240970323833,1.5766240970323833,1.5766240970323833
367,84175000000.0,1.576677660431179,1.576677660431179,1.576677660431179
368,84200000000.0,1.5767301988195144,1.5767301988195144,1.5767301988195144
369,84225000000.0,1.5767817720214303,1.5767817720214303,1.5767817720214303
370,84250000000.0,1.5768324420059934,1.5768324420059934,1.5768324420059934
371,84275000000.0,1.5768822726332323,1.5768822726332323,1.5768822726332323
372,84300000000.0,1.5769313293548448,1.5769313293548448,1.5769313293548448
373,84325000000.0,1.5769796789595372,1.5769796789595372,1.5769796789595372
374,84350000000.0,1.5770273892933713,1.5770273892933713,1.5770273892933713
375,84375000000.0,1.5770745289853876,1.5770745289853876,1.5770745289853876
376,84400000000.0,1.577121167164909,1.577121167164909,1.577121167164909
377,84425000000.0,1.5771673731978129,1.5771673731978129,1.5771673731978129
378,84450000000.0,1.577213216416866,1.577213216416866,1.577213216416866
379,84475000000.0,1.5772587658402448,1.5772587658402448,1.5772587658402448
380,84500000000.0,1.577304089927093,1.577304089927093,1.577304089927093
381,84525000000.0,1.5773492563120852,1.5773492563120852,1.5773492563120852
382,84550000000.0,1.5773943315510266,1.5773943315510266,1.5773943315510266
383,84575000000.0,1.5774393808854121,1.5774393808854121,1.5774393808854121
384,84600000000.0,1.5774844680113482,1.5774844680113482,1.5774844680113482
385,84625000000.0,1.5775296548416182,1.5775296548416182,1.5775296548416182
386,84650000000.0,1.5775750013050782,1.5775750013050782,1.5775750013050782
387,84675000000.0,1.577620565139183,1.577620565139183,1.577620565139183
388,84700000000.0,1.577666401697253,1.577666401697253,1.577666401697253
389,84725000000.0,1.577712563772665,1.577712563772665,1.577712563772665
390,84750000000.0,1.5777591014392203,1.5777591014392203,1.5777591014392203
391,84775000000.0,1.577806061893408,1.577806061893408,1.577806061893408
392,84800000000.0,1.5778534893274918,1.5778534893274918,1.5778534893274918
393,84825000000.0,1.5779014247963419,1.5779014247963419,1.5779014247963419
