,freq,delta_0,delta_min_curve,delta_max_curve
0,78328411400.0,1.5780883900003662,1.5780883900003662,1.5780883900003662
1,83223937100.0,1.5562825668950657,1.5562825668950657,1.5562825668950657
2,88119462800.0,1.5237430097418967,1.5237430097418967,1.5237430097418967
3,93014988500.0,1.4980603821604848,1.4980603821604848,1.4980603821604848
4,97910514200.0,1.4070416880093057,1.4070416880093057,1.4070416880093057
5,102806040000.0,1.380438681713407,1.380438681713407,1.380438681713407
6,107701566000.0,1.2522087671306406,1.2522087671306406,1.2522087671306406
7,112597091000.0,1.16430261781301,1.16430261781301,1.16430261781301
