,freq,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta_13,delta_14,delta_15,delta_16,delta_17,delta_18,delta_19,delta_20,delta_21,delta_22,delta_23,delta_24,delta_25,delta_26,delta_27,delta_28,delta_29,delta_30,delta_31,delta_32,delta_33,delta_34,delta_35,delta_36,delta_37,delta_38,delta_39,delta_40,delta_41,delta_42,delta_43,delta_44,delta_45,delta_46,delta_47,delta_48,delta_49,delta_min_curve,delta_max_curve
0,75000000000.0,1.4231999514332916,1.5784434544152988,1.4470232943745946,1.5807050501568771,1.4379072117316296,1.5774452803842023,1.4859635211292022,1.5742478003469693,1.5524440900445222,1.577898903450285,1.5079914884506858,1.4436380970410898,1.5445854679161817,1.5653806433647843,1.4802195735817583,1.4287995617965588,1.5502032673886346,1.5465749134638065,1.5802026576386385,1.562794151847614,1.5808829129302115,1.342628698854413,1.5587667156478842,1.54469737424054,1.42923674549484,1.5798413656752468,1.4456457288341642,1.3348669779286664,1.534358053261472,1.4360518762943444,1.3523185167068237,1.550975759166139,1.372154366280078,1.5792118127530377,1.5468675543325996,1.4024588948468184,1.3736145052601576,1.4469686376407582,1.552250240678779,1.5717387218409629,1.5660274851859595,1.4122626336533712,1.563325415213842,1.58083320538102,1.553060415179851,1.559108102066098,1.5553234629925288,1.5182309102901486,1.5381179215936327,1.4735238413178051,1.342628698854413,1.4231999514332916
1,76250000000.0,1.3552122268716107,1.5792065239927826,1.5691443766469775,1.3389008855960647,1.352999435777656,1.4274839231458325,1.5595108319043565,1.355860456632082,1.5688145991196203,1.4469529165575667,1.583331230690636,1.575612780034234,1.5598398210810702,1.5391888713542978,1.5543637518121507,1.583824367259283,1.5001732174091567,1.5834071234266327,1.5785874140246035,1.5659509216385465,1.5762238728051623,1.5712971273971714,1.490679844266451,1.4484584887912255,1.543124789759775,1.5437515047621653,1.5573057075045884,1.5518705256387089,1.5767822299968952,1.5808157129851161,1.5345201721798505,1.416944397718236,1.5824804243399195,1.4610784190810127,1.5829623631089944,1.5511707254681424,1.3336985617393493,1.494135686801004,1.3470874007475504,1.5332695700665524,1.468841134633477,1.5739847485714211,1.557213598714347,1.501099938602266,1.584529025516673,1.5826758246783705,1.5722180552356573,1.463126013172724,1.573785404646943,1.5378060248953307,1.5712971273971714,1.3552122268716107
2,77500000000.0,1.3779921958907106,1.4890643055894812,1.5215950039697776,1.6096664214769416,1.5915186420056142,1.605342751439368,1.6093273855081676,1.4285444149710163,1.6083723822371516,1.607271674765642,1.4552119381947242,1.5311656411654346,1.4791813180943199,1.5024685953875418,1.4921102844283198,1.5931015642509503,1.521932724670266,1.5634558546168993,1.6107468133440015,1.5074291086171083,1.6032549759882062,1.5818554454880978,1.5783736920123108,1.483468978829275,1.4484621155333934,1.6006795972276548,1.602562206598547,1.5934885788048716,1.5974421146539486,1.3909680717904453,1.6105288387039112,1.5954939196693094,1.5959196853159732,1.6017788626927163,1.4177637085549555,1.6064682201490281,1.5829024082825047,1.589590105406739,1.531678543268609,1.6101754421239414,1.6094022954306122,1.6047345190171345,1.6076266228618654,1.5635419659535907,1.454699078315135,1.5728213987611306,1.5927707004832297,1.3763014468771546,1.6075903537007454,1.543337486570378,1.5818554454880978,1.3779921958907106
3,78750000000.0,1.614163254877007,1.3896903507262395,1.4498346989111055,1.5885503588543952,1.4202742398774066,1.5594751469011372,1.5776586504233663,1.4360975789574708,1.6092786011722056,1.6056450385625722,1.5855239700021941,1.597854155244517,1.6067631188447717,1.4359058666415623,1.5869093991544052,1.5124369537944944,1.61483161942423,1.4200955371764983,1.6113826633788206,1.4967981815634954,1.5921809871078978,1.492927118946006,1.5617672576216588,1.6138761813008708,1.578830286682692,1.6143293758205925,1.6126922868223008,1.6120369564197163,1.6073794158371801,1.563189557678989,1.599618140014549,1.6003166612216426,1.6074260072483262,1.5887971881905678,1.6125816742408052,1.6139458983985135,1.4919340615481897,1.6126336543940576,1.438883577652661,1.372446143509942,1.6134197030304682,1.552720360693329,1.4336780201985686,1.5595487090212727,1.3650344684834055,1.614152153053882,1.5946868872520101,1.3807564894964715,1.6045067346125244,1.4625989749242914,1.492927118946006,1.614163254877007
4,80000000000.0,1.5933880895373642,1.511485826731308,1.616763001033615,1.620888791456965,1.5506258125651748,1.6189184337431972,1.4592924720742304,1.6209590128197227,1.6208305078594125,1.620612070449701,1.538385068018789,1.620898553752289,1.6199250103143172,1.6157740551228557,1.6077904788708381,1.546399288968416,1.403947902117586,1.3711561098390774,1.5843633713388665,1.570208427261746,1.5219499541539283,1.6183434472833087,1.5408768292859853,1.4723641569935393,1.451125642806066,1.566683269741291,1.3970090502911012,1.6142808031728306,1.619908976621465,1.6185135786682083,1.4083021543112102,1.6118346021678924,1.5295371927741344,1.618409403864732,1.5037466600846352,1.6010320355142347,1.5468194905040722,1.6208956485494959,1.6156678498670547,1.5937602687879557,1.606754345295905,1.6049269064829585,1.61862620330816,1.6094343418595112,1.60072743688308,1.6197561226953294,1.391656934357833,1.4874217791142408,1.6209239525300814,1.5075108754861841,1.6183434472833087,1.5933880895373642
5,81250000000.0,1.6009959640471603,1.3743222552253547,1.600756596072297,1.6060378370606483,1.6149974549058188,1.5156113278353338,1.567207153966855,1.5961633208477237,1.4044043897778336,1.6106543222851544,1.5944210540053663,1.4549369790123183,1.5814455154662386,1.6150520127728212,1.6102949284751094,1.6082703950471664,1.6094281964120092,1.4897201861194538,1.6136184842719434,1.6131605910872167,1.6135637956941844,1.4015174978413651,1.5056404063988718,1.41790745310337,1.5976150775520561,1.540950462948298,1.611256723970194,1.602862976716649,1.5544495759171195,1.6012901260038592,1.5346607472800282,1.6136346570559217,1.503466387301582,1.6023529544129385,1.5172221452657266,1.611931800023472,1.5803811904895266,1.3793919867752207,1.6089601182011057,1.6136761149159211,1.5993226071707132,1.6073803505736983,1.526790378892244,1.4507640869156935,1.6135841266663424,1.6038540431940729,1.6129263412181998,1.614517397413002,1.614587360386452,1.6101679442221795,1.4015174978413651,1.6009959640471603
6,82500000000.0,1.5773965967439072,1.4565668251221113,1.6119090894608985,1.4172078613499182,1.572615421728516,1.3589196883582684,1.6129291445589438,1.6089478291996928,1.334778892458884,1.5892753131849542,1.3340764278439075,1.592162281135337,1.6108859968881597,1.4390420491135643,1.6064010972299227,1.4732808227916265,1.6027425565089775,1.6070817389947676,1.5722508368346368,1.353016224798368,1.616322496428052,1.387061137969942,1.612631014450517,1.5972697172615624,1.5852028124437236,1.6129226596036885,1.6080191789647957,1.5812397873434287,1.4857990802804526,1.4981915220945223,1.378220409519543,1.405407620954744,1.5926034014409418,1.6101462789419885,1.410694052057845,1.4703837248474578,1.597436381916487,1.4152246789925549,1.5003789555436302,1.6121168683801412,1.5534555022930159,1.6034218928701247,1.528525141837285,1.6169805878033638,1.4646606907202226,1.3594089925435884,1.4194525791506578,1.6050296054584454,1.437328447836489,1.55229771225398,1.387061137969942,1.5773965967439072
7,83750000000.0,1.6190942045826884,1.4635006096438028,1.6080633975796814,1.4814386819317333,1.387615392161725,1.6298288770291036,1.5135600236779176,1.5634370089105538,1.384060791421345,1.5751886465252432,1.5130865810064154,1.3782897704344006,1.6327147037517087,1.516698507311009,1.6344060588432918,1.6344426321837489,1.5025212420445804,1.556100315626185,1.6327245821748817,1.6343646955997977,1.3770363125842653,1.3386037266805628,1.6341442846727892,1.4438424349915842,1.3851994926459112,1.6274373516456735,1.5158083031344383,1.5830737929367236,1.363036333269775,1.6080365487229742,1.4562293244434854,1.6344492145085776,1.6270123110158718,1.6283266611153733,1.4419872063919457,1.5485237837664692,1.6294988407208915,1.632784983810472,1.533818965059849,1.5303585184565747,1.5951365306230307,1.6329701006914505,1.4912428652260097,1.5551048064648354,1.6173336445726882,1.6173286245538059,1.6334555142513072,1.605246742962623,1.4904547627558726,1.6328612541127794,1.3386037266805628,1.6190942045826884
8,85000000000.0,1.6430139038460496,1.5816334392284073,1.554567821603894,1.6448284024549757,1.5625472074399485,1.647745421592437,1.645973668096458,1.500097362452419,1.6448224633374098,1.4829192544981329,1.6232219459269372,1.3332718849948,1.435271820403151,1.6465574468454842,1.6477200600626358,1.4182640101113346,1.549984637434319,1.5565417320189112,1.6443493328425651,1.6424839359408814,1.591370558259759,1.3477863392863527,1.5199922132179535,1.4161230532836333,1.6457094239851238,1.598883260648944,1.544526063940069,1.462116806690957,1.6439034778120618,1.6434783841940237,1.6413470456434849,1.6289452140758727,1.4336107255225372,1.6260562699653995,1.4099683238608507,1.6240262921400763,1.647642479505642,1.3824727923108355,1.593094085284055,1.6413135395002123,1.5993538734322403,1.552891570337594,1.5138811827745364,1.6201385111026299,1.641557785236596,1.6476929912968359,1.5705330477427573,1.3786402980771457,1.5201262260660324,1.6254229741234913,1.3477863392863527,1.6430139038460496
9,86250000000.0,1.6598683368881222,1.6556452144682705,1.4507982249820746,1.4432431347337111,1.409771820198633,1.6419546432075902,1.4636929813104493,1.6613294914908905,1.4608506321233237,1.5859575143158027,1.6521829871987306,1.590415623905763,1.578872179188376,1.3599140169905048,1.5466019452456627,1.5511204337728142,1.4690985775193652,1.6504621944121767,1.5420270137364216,1.4568285092982391,1.6572317443079438,1.603813051250831,1.32175767204606,1.5910639086216523,1.5597401224479426,1.6613669804549474,1.518571044063848,1.4333276901558483,1.6611950282673027,1.6361857781824147,1.470827705213721,1.4319738538459106,1.618109927983085,1.6212900568791997,1.5986882831572196,1.529094219257817,1.6604425584326252,1.5438642383364622,1.660705147173244,1.6614155426904735,1.6597277848046676,1.6614202785031416,1.332669391653063,1.433653992842132,1.6137858996951935,1.522844023597756,1.6613069727614063,1.6451474505094958,1.5998626446138884,1.376080442368279,1.603813051250831,1.6598683368881222
