freqs,18,19,20,21,22,23,24
75.0,-8.236179907440734,-9.615913721967623,-12.034531623579527,-13.705343242446428,-17.06361491228913,-23.60664747897348,-50.80072736977212
75.045,-8.24203333350553,-9.532667637104359,-11.92959399963038,-13.584034456694294,-16.880593756832177,-23.152009408364613,-43.208025942295116
75.09,-8.249282694343947,-9.457562939891517,-11.835031049137697,-13.47295501818884,-16.70663897859177,-22.704357322845613,-39.55481520519392
75.135,-8.257931484758446,-9.390447820453407,-11.75095705862789,-13.373154969747693,-16.543214456193912,-22.31539058957,-37.25659042647366
75.18,-8.267938880011116,-9.331117655363794,-11.677312647922626,-13.285547815069476,-16.391575347121833,-22.012104982978066,-35.66523152295717
75.225,-8.279264509399551,-9.279265530987706,-11.614006335989163,-13.211010926317478,-16.253139628772466,-21.795753534370384,-34.51772088835972
75.27,-8.291913520700858,-9.234659888610237,-11.560817731302555,-13.150125172438294,-16.129048978800363,-21.65228479791977,-33.68151627794993
75.315,-8.305846481797973,-9.197015771344123,-11.51740098160889,-13.103433713395514,-16.02053855224576,-21.563316749908985,-33.08108245666
75.36,-8.321024271836063,-9.166019344018835,-11.483383562403134,-13.071140918491045,-15.928518855364299,-21.512346455960536,-32.67015869484693
75.405,-8.337430705354603,-9.141475771909697,-11.45826627691095,-13.053399693660992,-15.853669193193817,-21.486818420824374,-32.419004764363216
75.45,-8.355004521324894,-9.123107291009775,-11.441615724152946,-13.049926032491694,-15.796520029145585,-21.478082017973883,-32.30852357301735
75.495,-8.3737299781085,-9.110750944777354,-11.432832685589933,-13.060507463590909,-15.757313730639655,-21.48046099287852,-32.326600427626985
75.54,-8.39359163190782,-9.104257266121776,-11.431407494864501,-13.084490247054102,-15.736128493631671,-21.490488682080713,-32.46663628378941
75.585,-8.41450566199515,-9.103439704171592,-11.436785574327622,-13.12127753466999,-15.732832927512177,-21.506176931170266,-32.726444457962785
75.63,-8.436479576440982,-9.108222294270774,-11.448427881656592,-13.170082886265973,-15.746927572639715,-21.526562334722065,-33.10810729454904
75.675,-8.459475302669333,-9.11846539693888,-11.465806845702033,-13.230033454066321,-15.777963114176428,-21.551480668791125,-33.618128771059645
75.72,-8.483408560183504,-9.134113773087192,-11.488402706664901,-13.30027520870292,-15.825208745122792,-21.58143982599298,-34.26826612691703
75.765,-8.508286948916874,-9.155022225472715,-11.515732917146817,-13.379921369869503,-15.887956105981782,-21.617653318391753,-35.07717108200968
75.81,-8.53404881564158,-9.181103786706032,-11.547349756122427,-13.468080999802938,-15.965340838099294,-21.662249997254737,-36.073049062280084
75.855,-8.560678556413606,-9.212229444187969,-11.582772546317289,-13.56397312486103,-16.0564847335503,-21.718629430321283,-37.29830151827986
75.9,-8.588113899824778,-9.248226618884276,-11.621584073121555,-13.666757046227376,-16.16053386210982,-21.791887961084527,-38.81729301360553
75.945,-8.616315396444156,-9.288877258519628,-11.663396844678875,-13.775733903577851,-16.276587609731788,-21.88927389773239,-40.72685905494627
75.99,-8.64524324591515,-9.333940999063513,-11.707818879847496,-13.89022108189648,-16.403910367555298,-22.020266668463755,-43.15718004927605
76.035,-8.674880838829417,-9.383153259103736,-11.754519576773323,-14.009592538015493,-16.54158105741905,-22.195515435960893,-46.132004276878604
76.08,-8.705164141465318,-9.436145974071232,-11.80316277587889,-14.1332793579767,-16.68894114940553,-22.424062471406977,-48.510299737803095
76.125,-8.736052078217666,-9.492468818754778,-11.853371839984867,-14.26072652543095,-16.84518470204676,-22.709030854924332,-47.32778319146106
76.17,-8.767526907861827,-9.551637020593484,-11.904830440239147,-14.391346587344348,-17.009705961986246,-23.043933663547996,-44.184124561003195
76.215,-8.799522864835295,-9.613076045983197,-11.957215063320884,-14.524700829904422,-17.18186083649134,-23.41330690207667,-41.35498041166958
76.26,-8.832021292320754,-9.676169920822877,-12.01019448977387,-14.660228363053902,-17.36102179040068,-23.79822748580891,-39.08829917164121
76.305,-8.864979199469445,-9.740338579575493,-12.063429381963832,-14.797474642278923,-17.546640706248823,-24.183337172848315,-37.25823729279126
76.35,-8.898352978589989,-9.805065399438153,-12.116466853256426,-14.93595465819385,-17.738254338513748,-24.56075817682894,-35.74804548543724
76.395,-8.932098376459352,-9.870034647187385,-12.168878151407341,-15.075150826915998,-17.93528621724533,-24.929625715934588,-34.4767863824594
76.44,-8.966194852364676,-9.935248148314077,-12.220224297505718,-15.214561125329261,-18.137382185676948,-25.29338847768799,-33.38937073235323
76.485,-9.000597072936875,-10.001064859005888,-12.26998501805551,-15.353650569765565,-18.34400546156942,-25.65714588045562,-32.44688244668338
76.53,-9.035283570048481,-10.068242258283968,-12.317951841029672,-15.492004993611172,-18.554854955162522,-26.02591730502601,-31.620657182752723
76.575,-9.070183176831145,-10.137812797924145,-12.36405726818639,-15.629027327399957,-18.769367197257143,-26.40368637888252,-30.888790499258093
76.62,-9.10527313211761,-10.210786940869838,-12.408813781633452,-15.76424474198216,-18.987224277504648,-26.79314634903063,-30.23406332313449
76.665,-9.140530301252085,-10.288154913210036,-12.45329205258379,-15.89710413424086,-19.20791093749091,-27.195560492760357,-29.64399884633726
76.71,-9.17593116735907,-10.370488130020492,-12.499207791216593,-16.02718811108487,-19.43085244424131,-27.610745172553543,-29.112908316788154
76.755,-9.21142673970263,-10.45806711996578,-12.548387299381735,-16.15389303872298,-19.65557570925563,-28.037042233296855,-28.646253824728486
76.8,-9.246967217527528,-10.55066353780379,-12.602589652339347,-16.276870501795624,-19.881211295734943,-28.471053620925474,-28.259257645130887
76.845,-9.282552556757304,-10.647719512443857,-12.662952609754722,-16.395532119621667,-20.106997677868797,-28.907576303212966,-27.950704355442024
76.89,-9.3181573176859,-10.748386746502124,-12.72990393809935,-16.509500441596995,-20.331885969646322,-29.33933588271536,-27.669292475339653
76.935,-9.35370464548692,-10.851627919525718,-12.802948993068476,-16.618331697949667,-20.554656186350265,-29.75688242470552,-27.362787732622053
76.98,-9.389193231633921,-10.956325647773802,-12.881090085730767,-16.72169267194249,-20.773828197895213,-30.148647263796974,-27.039360592232022
77.025,-9.424596049006784,-11.061338588222661,-12.962837524481746,-16.81912882302805,-20.987699256134775,-30.501462479204143,-26.730636567464625
77.07,-9.459885639408348,-11.165563270604274,-13.046570780245105,-16.91048584023619,-21.19429338098361,-30.801510517337167,-26.45399432678278
77.115,-9.495034112328797,-11.268065509598507,-13.130725223834004,-16.995312820842077,-21.391462976059024,-31.03592537364333,-26.21210002050919
77.16,-9.5300131446413,-11.367932714654563,-13.213873580678177,-17.073531515280692,-21.57686645451225,-31.194604835089145,-26.001407943901565
77.205,-9.564793981277962,-11.464506280511344,-13.294774595435982,-17.144954608425888,-21.748130667307098,-31.272103099813698,-25.816993122488896
77.25,-9.59934743693584,-11.557169461383175,-13.372506968506128,-17.209470551834524,-21.90294206190667,-31.268574079061292,-25.654447400777563
77.295,-9.633643898863317,-11.64548562926587,-13.446283809179514,-17.267046994339207,-22.039270910262488,-31.189815575255157,-25.510239030780898
77.34,-9.6676797668925,-11.729143322316343,-13.5157094569605,-17.317733403153515,-22.155446908183094,-31.046081738726663,-25.381755566543795
77.385,-9.701398355759988,-11.8078628503861,-13.580424973349366,-17.36153461423794,-22.250444727352367,-30.850355550220133,-25.26698740729774
77.43,-9.734822079079166,-11.881603930685769,-13.640320290936971,-17.398666486023604,-22.323887833151925,-30.616318165526664,-25.16446052371363
77.475,-9.76789352942042,-11.950267176731398,-13.695417904224502,-17.429300709159342,-22.376199837214024,-30.357083667279703,-25.073015086930507
77.52,-9.800608177805328,-12.013899594034804,-13.745834810755756,-17.453691749581925,-22.40852974406402,-30.084036401411424,-24.99174536929987
77.565,-9.832934559190447,-12.072560318427128,-13.791657101341254,-17.472176167667712,-22.42269622121738,-29.806650143768096,-24.919902135616812
77.61,-9.864867864084834,-12.126390519584472,-13.8331091396769,-17.485041170643015,-22.421020275012108,-29.532225165354,-24.85684886158105
77.655,-9.896376157718791,-12.175509194180634,-13.870470071213292,-17.492717264229874,-22.406111707870497,-29.266281305276785,-24.801991736187436
77.7,-9.92742713417375,-12.220153363621101,-13.903944398469058,-17.495646375768764,-22.380722899375534,-29.012724048394638,-24.754803619041677
77.745,-9.958042798485625,-12.260501748588869,-13.933832046382449,-17.49414915090511,-22.347528674068503,-28.77425060034419,-24.71478817819362
77.79,-9.988163281121608,-12.296779447259098,-13.960398787249893,-17.48881331808205,-22.309020274914598,-28.552513649973776,-24.68141595593718
77.835,-10.017783039768865,-12.329221824166174,-13.983917924071712,-17.47990587953047,-22.267399690430963,-28.348393139691133,-24.654210508011346
77.88,-10.04692419547851,-12.358109522201959,-14.004669317473121,-17.468021854546066,-22.22449626645799,-28.162220327357907,-24.632655397703473
77.925,-10.07549845592802,-12.383695706030768,-14.022938471805865,-17.45349738582278,-22.18182605253141,-27.993918637375344,-24.61623591373947
77.97,-10.103555481124417,-12.406204492181676,-14.038971961995728,-17.436863015185367,-22.14052013459458,-27.8430750370368,-24.60443602665721
78.015,-10.131062055567854,-12.425974880511557,-14.053063909862127,-17.418388988852293,-22.10142300922689,-27.70907890937339,-24.59669137691787
78.06,-10.157984676431548,-12.443206341771056,-14.065467973985639,-17.398666486023604,-22.065089722100126,-27.591115564153238,-24.59246055254426
78.105,-10.184317628696604,-12.458175266871061,-14.07644038318754,-17.37796098410697,-22.031870552309467,-27.48827771352569,-24.591163708997584
78.15,-10.210055281884603,-12.471198440330065,-14.086283449203659,-17.356664009811045,-22.00191638333368,-27.399623699297667,-24.592239485977288
78.195,-10.235192093719323,-12.482486385116747,-14.095257385369317,-17.335227390829044,-21.975248477218837,-27.32410882056883,-24.595069563030172
78.24,-10.25969431290854,-12.492288469780203,-14.103623810346269,-17.31384354681515,-21.951771702324447,-27.260658781335746,-24.5990804179837
78.285,-10.283556350661476,-12.500892693233174,-14.111645528762091,-17.292957412332946,-21.931351965150547,-27.208238432228697,-24.603653872381244
78.33,-10.306772728395703,-12.508478799568028,-14.11958638977824,-17.272882793951872,-21.913751350261062,-27.165739881886868,-24.60817067738894
78.375,-10.329338081650278,-12.5153743426052,-14.127667047603016,-17.25374081861434,-21.89876910032391,-27.1320915039256,-24.6120546457629
78.42,-10.351247163958362,-12.521687829722428,-14.136197424309977,-17.235967715340053,-21.88614351284839,-27.106226893496412,-24.61469910075552
78.465,-10.372466179971621,-12.527675198088783,-14.145400172981644,-17.219618246196514,-21.87561642864908,-27.087114546562418,-24.615541358812216
78.51,-10.392989926877888,-12.533556386203982,-14.155454696901819,-17.205062205962438,-21.866964869790166,-27.073670671569335,-24.61403421787076
78.555,-10.412842148052377,-12.539441559151125,-14.16663019631592,-17.19229064070104,-21.859968045386502,-27.06490901343296,-24.609676801167375
78.6,-10.43196038372921,-12.54555164364717,-14.179153184251287,-17.18160967036887,-21.854396147302904,-27.059836389108266,-24.601986495563658
78.645,-10.450397536409984,-12.55196080723479,-14.193163009511789,-17.173011612011845,-21.85007447213141,-27.05746756794262,-24.590574298660282
78.69,-10.468091195708173,-12.558854092869947,-14.208800622316506,-17.166678343226003,-21.846839998151154,-27.056860783818347,-24.57505773095267
78.735,-10.485065775349515,-12.566306467472373,-14.226298193579174,-17.162667571682412,-21.844562619568336,-27.05713481010934,-24.555165272874248
78.78,-10.50128788319344,-12.574430195746995,-14.245666927871278,-17.16103872460964,-21.843112713197037,-27.057428419300567,-24.530692843300997
78.825,-10.516782385764735,-12.583264137828358,-14.267098855693286,-17.161790462226,-21.84241469643995,-27.056880356838153,-24.501518743964702
78.87,-10.531545329494678,-12.59284747656955,-14.290564163387739,-17.164923402788194,-21.842382481636115,-27.054766725505,-24.467603261286975
78.915,-10.545543684354367,-12.60321975086486,-14.316124373679877,-17.170502834443116,-21.842994583341042,-27.05036497813905,-24.42900211066427
78.96,-10.558773708433291,-12.614346663864646,-14.343752552437252,-17.178407938780133,-21.844218916172018,-27.0430336859547,-24.385864437796947
79.005,-10.571261186575061,-12.626305432032535,-14.373377359153935,-17.188707910346057,-21.846023510751724,-27.03219471700967,-24.33841581379759
79.05,-10.582944135534627,-12.638987818366523,-14.404973373787548,-17.20122247093705,-21.84843022022359,-27.017335104968527,-24.286983809932007
79.095,-10.593878102920515,-12.65235969621015,-14.438378661543192,-17.21589814952972,-21.85141804625962,-26.998067201130876,-24.23193724166465
79.14,-10.604060237652416,-12.666349552684474,-14.47347580803569,-17.232682726420077,-21.854998342373435,-26.974032578502644,-24.173753633512725
79.185,-10.613428922605781,-12.680922945645886,-14.510054042107729,-17.251398507857438,-21.859118046121125,-26.94500029569689,-24.1129302970209
79.23,-10.622040523154716,-12.695932922489707,-14.54789970449119,-17.2719310373202,-21.86373486584657,-26.91080880862271,-24.050051173565016
79.275,-10.629863242697645,-12.71126911705112,-14.586749295167731,-17.29410230112697,-21.868731113197594,-26.87140423640423,-23.985685921388317
79.32,-10.636894940641316,-12.72682042167483,-14.626428439522734,-17.31766962097003,-21.87394578024684,-26.826819708986047,-23.92047087787862
79.365,-10.643133689000713,-12.742474949146906,-14.66657170418574,-17.34245233892008,-21.879109660943424,-26.77717342847177,-23.855010732458336
79.41,-10.648607370896366,-12.758120008638071,-14.706948583062065,-17.368139926975985,-21.88390975555801,-26.72268487127303,-23.789932732775153
79.455,-10.653284923669863,-12.773566495535121,-14.747229368161967,-17.39448282593306,-21.887935250265883,-26.66359606496274,-23.725845546227383
