,freq,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta_13,delta_14,delta_15,delta_16,delta_17,delta_18,delta_19,delta_20,delta_21,delta_22,delta_23,delta_24,delta_25,delta_26,delta_27,delta_28,delta_29,delta_30,delta_31,delta_32,delta_33,delta_34,delta_35,delta_36,delta_37,delta_38,delta_39,delta_40,delta_41,delta_42,delta_43,delta_44,delta_45,delta_46,delta_47,delta_48,delta_49,delta_min_curve,delta_max_curve
10,87500000000.0,1.5153557544983576,1.4763753827152308,1.6401285033983741,1.6142444501020259,1.518735485340229,1.4969921189733197,1.5871185939696966,1.5876362173310452,1.489673136550639,1.62602248538799,1.5240210177787086,1.6401477810239797,1.4731426603833169,1.5768603651780193,1.5858183779300614,1.6440696891384174,1.5411982224769238,1.6194159255266694,1.6147752271359979,1.5350873568972423,1.5821356713140875,1.5038908479482131,1.5172100320876591,1.5049134282638696,1.6184715400176894,1.5642314105517479,1.5117057978829969,1.618812315159936,1.5699542311379284,1.6317009065583745,1.5481332400082484,1.4767361597804978,1.6401493403697207,1.6009600930662748,1.5173223741691015,1.5735761566951418,1.6221144985213596,1.5010881641107627,1.6499609594049214,1.548130055807651,1.5110972805433958,1.484231101930439,1.546921410208503,1.5787487693060065,1.5342386156228363,1.526801039205061,1.5375296488493098,1.6074164559196364,1.505266428177306,1.6225794959603779,1.5350873568972423,1.505266428177306
11,88750000000.0,1.6515007574403868,1.6329105777796245,1.5075766919774496,1.5605257521536078,1.6316002614676013,1.6008599152180591,1.5945626103509987,1.5209322034327601,1.6048209284858481,1.5271494984413434,1.5138040724449722,1.5575651214023771,1.5040232113551741,1.5074459239471627,1.5602165979594596,1.489921640870285,1.589234932096124,1.619232451240993,1.5331379127608025,1.572951143163744,1.6299011564346653,1.4818880804553727,1.577322957459723,1.6332280190866717,1.5675952709422034,1.6476056790107636,1.649542926450936,1.6000627048001284,1.6417676023600078,1.6517601278013878,1.5751005424414277,1.64803732044206,1.570751260504302,1.588850727846536,1.6135955590413602,1.6051798807882625,1.4760097065516877,1.467913078418404,1.4827941193108587,1.5450076439761415,1.6482443814060992,1.575422479332071,1.58431992409634,1.478350635301239,1.6475989926668217,1.5088267067911636,1.6521403232219427,1.5578697141843743,1.5995111854584472,1.5190588354972243,1.572951143163744,1.5995111854584472
12,90000000000.0,1.532313466849182,1.61256803067605,1.6370378071824205,1.4804873490024217,1.6305257745102664,1.6133188751455232,1.5185570205548862,1.6174964112790011,1.592913515257493,1.5823721244340787,1.5878317556453434,1.6548940457805321,1.6286474587606834,1.6271206134964746,1.5022237616195881,1.6347014968923435,1.5484477715319995,1.6550461175097078,1.5617573486537848,1.464843493854579,1.6138996133112655,1.6558345841047895,1.6232129642980717,1.5521244389687483,1.5733320054687452,1.6225902461336439,1.6546078696926716,1.5890960852737046,1.5834717091382713,1.6400035269317437,1.554346662788715,1.515802936099521,1.6282834186136026,1.60239499649704,1.5256011145649357,1.5642913225223687,1.5672563237822474,1.4793035928549834,1.4649090759434948,1.647148464309138,1.6175151803154135,1.6004966013602082,1.5521489397325645,1.528776663875096,1.4697988868117946,1.6218842352050917,1.4718639183675624,1.5376578718678382,1.6167881506765023,1.6112112123659663,1.464843493854579,1.6167881506765023
13,91250000000.0,1.5496706799867594,1.6014705904723032,1.4807034312986123,1.5586228711272323,1.5086174713610205,1.5635067632742377,1.5864697435508859,1.568014525601923,1.4871777051025465,1.6579035931447001,1.472152418231492,1.5122977262780908,1.5348698583622449,1.5964558714384443,1.5914121451475167,1.507762055534695,1.5522282784743777,1.6551314741527405,1.5082710463811624,1.481900630099262,1.6413212820454206,1.6427065869503084,1.6443882419067188,1.646036120499583,1.4609047494412961,1.5943699739666854,1.596274950291951,1.6075488557706985,1.5232056850686775,1.5613060455477286,1.6132973589150543,1.5295957258095796,1.555340825828719,1.4832454336028176,1.6258911731905514,1.4778733651830867,1.5861885850044422,1.6586533890978379,1.5102114708791123,1.5650856853050072,1.5822630304201108,1.495064826481964,1.653783114229574,1.6554884521823254,1.5660035285897906,1.6297909358524887,1.6062192777704483,1.5428809122328886,1.6262618903124895,1.6522641671296865,1.481900630099262,1.6262618903124895
14,92500000000.0,1.6114587108415659,1.5190173843390127,1.6445320449603698,1.486869322051084,1.5300610531572014,1.6588078099044268,1.4565847817989748,1.4837819766020366,1.460622543390371,1.5853766304070607,1.514544560794587,1.52041899168055,1.6294662646805664,1.6612957591477442,1.6359759385867623,1.6650296934632114,1.5159857320303938,1.6460161824718975,1.4808173763288444,1.5539634871088457,1.5543356448854402,1.5724250744815815,1.5825413104660404,1.5544112233451661,1.5939020819664742,1.5848323185577389,1.6626810534289271,1.6436316529276722,1.5781356369002575,1.5883898080030083,1.6610806455251024,1.6260864275352955,1.6231755282190976,1.6427904790637065,1.6635285359021972,1.6697727167624712,1.6529903213262893,1.6350185378123068,1.6265620462300832,1.592758270046008,1.6627744103647986,1.6485480014728129,1.5668608312533319,1.6156416990035942,1.523633849748347,1.5936839883943488,1.5990408059760675,1.513636708180293,1.5716187661733356,1.5770566267690436,1.5539634871088457,1.5716187661733356
15,93750000000.0,1.4692124293213444,1.641955734765852,1.6151898452164233,1.603149769210146,1.633079113970529,1.6010520704464672,1.6465744990564857,1.6265561483240767,1.656317034410578,1.6391671571448088,1.5990542447054223,1.601833280739122,1.5759345258871122,1.5516987259604107,1.4650026667358371,1.667965237008585,1.5537104249849123,1.6602369325251478,1.4596497805049928,1.4624634361072262,1.6381999221644419,1.5203853687446962,1.649257320537391,1.5298537134350603,1.5569025111924326,1.5784429016997488,1.59121110256514,1.466859733523198,1.5664926647366473,1.6284545764168963,1.675036335695938,1.4934096632773297,1.648139923602702,1.5178408811215143,1.6457454464278578,1.6476655563726172,1.465827241015597,1.6504039110301356,1.5980861872867234,1.468026098758341,1.4891231172218553,1.543026641796681,1.638050094437072,1.4561151768949299,1.5449743037447419,1.5916482678587582,1.517570077955994,1.5313745040674,1.622631202706275,1.5047355156254891,1.4624634361072262,1.622631202706275
16,95000000000.0,1.5009543215949122,1.608285247013809,1.612026257496422,1.6483870526732127,1.5427820609205616,1.5911147621349606,1.4963701056395764,1.6695201397810995,1.5726111863247219,1.6570592933162562,1.5315645689555615,1.4771075674103082,1.5829870321964392,1.6618487199402705,1.6243885324839655,1.6217951703218734,1.5039236502775215,1.6134377390259707,1.6181544096991516,1.4638716589112177,1.4900056638531853,1.5162234115606645,1.5756989180100063,1.6710811632795453,1.5746567771004933,1.473140149381929,1.5027627552905953,1.6466782979525931,1.675855534832412,1.4896507600362865,1.6393445198111605,1.643545380348761,1.5473520377911216,1.6618323803069732,1.547869650936246,1.6506380387367328,1.4877557777192092,1.4847963761217342,1.5974204664195193,1.578890890623875,1.5683480491819124,1.5657903342633452,1.5400308577946917,1.6265758304743032,1.6275709201408248,1.6370066893427955,1.5498798689236188,1.50435527249632,1.67732878517338,1.535111128663737,1.4638716589112177,1.67732878517338
17,96250000000.0,1.6053732799555969,1.5286942255790816,1.6627040917497742,1.6529697554190081,1.6470394400566795,1.5071170728437024,1.5178739730558877,1.6102247964676026,1.5302973740529615,1.6740905846910985,1.5637342168972201,1.6034678175430823,1.4429645438584149,1.5355308405097505,1.4592523959538104,1.5059928440575583,1.672896618126655,1.4419141191142018,1.66177569002612,1.5797741903255824,1.6057920245005681,1.51226056321791,1.6699144960626744,1.4899803104147236,1.6190650102206636,1.569937037743966,1.5985066881894734,1.5263111733528132,1.5213212038291395,1.6712868875872187,1.54592291860586,1.6606398423437132,1.5572111530251456,1.4791394017549189,1.454993813678451,1.647655461546109,1.5432690672190066,1.6558157622245167,1.625494914640864,1.4827107077163044,1.6038477989960327,1.5461600356727623,1.5452837413250897,1.6289812810810438,1.5370023881409525,1.4912323307357915,1.6126007639654807,1.6407181065155323,1.5969564550274469,1.5845718984678552,1.5797741903255824,1.5969564550274469
18,97500000000.0,1.4629056156005633,1.6454049712449763,1.596260186950472,1.4386959902940466,1.4865047250150232,1.435875373444059,1.5370682386997114,1.6028424370132164,1.4420569450612644,1.504134450380077,1.5296711798043159,1.593947771109784,1.5308436401277208,1.6470365395251314,1.4402830006019292,1.612453606460094,1.597319047973566,1.443772166620013,1.507482233867772,1.5353352925904067,1.6523809303410362,1.5309644338605621,1.665690943311885,1.5079315378639049,1.6310853181784808,1.5021237913519092,1.6708493284222548,1.6069212724149555,1.5279230902958145,1.4854683353510911,1.6255466584948204,1.4409237961126664,1.6083963882556767,1.6875433257497447,1.486394837035897,1.5729100835802987,1.5525026687946015,1.4645509892551345,1.4958204095754748,1.6678548221477696,1.53029062782384,1.6269443023223658,1.6134690905354505,1.6841047741429547,1.6092205272240223,1.650899972520779,1.6522555489750383,1.6321638827688336,1.6804205108478292,1.4517304420504742,1.5353352925904067,1.6804205108478292
19,98750000000.0,1.4963080179527632,1.6592274885394356,1.487116498889179,1.4433474437957963,1.6365391923585255,1.47280396900525,1.6536037363575913,1.6673982803926408,1.523689895866716,1.5083248083349812,1.4785863136072748,1.4817497678592493,1.4553092125819376,1.6611198116157537,1.6879643948176892,1.5649217018400214,1.4909450429575648,1.4717741045705544,1.6694234510407175,1.546199232152309,1.5494578526775729,1.6069194748435138,1.4959587505325977,1.450294602440483,1.5215930905244435,1.6523290361839713,1.4910897848552112,1.4599670472054094,1.5216207441982934,1.5996539001097703,1.4811268776532285,1.6158810714268497,1.5114132158725793,1.4966471533116632,1.5076726309504949,1.47142867131306,1.4859400168648296,1.6155954036797109,1.6352352208202632,1.673165408763545,1.450126048807674,1.6462797129512885,1.5313253558981814,1.6878870613917538,1.4350717946642724,1.6041924336714266,1.5460037369287492,1.5657488337729752,1.6740194055995492,1.642982463937441,1.546199232152309,1.6740194055995492
