,freq,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta_13,delta_14,delta_15,delta_16,delta_17,delta_18,delta_19,delta_20,delta_21,delta_22,delta_23,delta_24,delta_25,delta_26,delta_27,delta_28,delta_29,delta_30,delta_31,delta_32,delta_33,delta_34,delta_35,delta_36,delta_37,delta_38,delta_39,delta_40,delta_41,delta_42,delta_43,delta_44,delta_45,delta_46,delta_47,delta_48,delta_49,delta_min_curve,delta_max_curve
10,87500000000.0,1.5616163723357226,1.612798315092658,1.5965051450011054,1.6278962360559253,1.5883731862316348,1.5502338632241517,1.6157188186148599,1.6139750243861786,1.5912464132354893,1.6034154096786977,1.5703482350662603,1.5840495654534448,1.6166187338474034,1.614032754562911,1.610796973935073,1.6516318796529106,1.5833887510297873,1.5910768608491344,1.5499271494951006,1.6229242197945914,1.6315482256743032,1.5799029868510366,1.5770783743067351,1.5797312635877205,1.5726217351589413,1.618212520282138,1.5630876187377976,1.5400098946682312,1.608361747379115,1.5241163039790868,1.6367833360807713,1.6289496184969956,1.5419120587062953,1.6312267387959434,1.5988644918142096,1.566171993333507,1.5897990993886313,1.5418818500677025,1.5239680794944963,1.5572958902254566,1.6055109998203425,1.5952872940921436,1.633702042959072,1.5467182989941652,1.6031426979623933,1.571387307411766,1.5699627973714976,1.5786984505540471,1.534564567420002,1.600327848551832,1.5419120587062953,1.633702042959072
11,88750000000.0,1.569498779868723,1.5004632354173566,1.571867168433347,1.6112205252169316,1.642694595832412,1.527285670276584,1.6002567602451185,1.628475800486658,1.6349051832829156,1.5738180321267046,1.5529102083457704,1.6548809687550576,1.6077190006879736,1.6485296875869606,1.538676947738983,1.5544651001801115,1.6165966105139158,1.580432712457929,1.6100018932732818,1.5659793066191319,1.6173462054344045,1.6415302891609356,1.6040251420555918,1.575175775629243,1.5809021762304178,1.5255565677773555,1.5966794887434395,1.5601830065846742,1.6373595534430285,1.6067151973281935,1.5979329191051403,1.5315104401324742,1.5796587632418293,1.5832693355172713,1.642587469634665,1.5467944063202468,1.6000873587624536,1.6083546117464498,1.6562497528539535,1.6217852989647992,1.5468207868230888,1.556173464735212,1.618843283727319,1.5822348068852128,1.5389262499141545,1.557567465960343,1.5351504064622568,1.5662214554417373,1.637739898288038,1.5675258924893012,1.5796587632418293,1.618843283727319
12,90000000000.0,1.6122902634345575,1.6497510427922049,1.5128694046539701,1.5674129390381124,1.515203288513432,1.6227989041442108,1.5762439293947446,1.6029001123210251,1.5552174384837805,1.5579377367593894,1.6296563100153312,1.6046337155709445,1.6051920309471837,1.6120256686714822,1.5823412223529527,1.6031352898997904,1.6249757286887738,1.58866752875207,1.558978976179804,1.5296543763239934,1.5676115007442668,1.5287190984823378,1.5215280669519378,1.5800674458182813,1.5533174838602573,1.5945454289491041,1.5263738912202616,1.5605915560956367,1.5690544634264056,1.542297447824633,1.5936874695987855,1.6357126590762021,1.5959504401126707,1.562857672713585,1.6143755514133995,1.5481076957766575,1.5604339868064692,1.5711787853587467,1.5871738920132425,1.5670500303103647,1.5855322157392557,1.5675100503479285,1.6047754600867457,1.5843766956577239,1.5286952359331663,1.5917746783481264,1.6035571829622142,1.592877992243527,1.5743340008077036,1.5307002343861316,1.5959504401126707,1.6047754600867457
13,91250000000.0,1.568702877251792,1.5615364251635435,1.6111420775395868,1.585117430279275,1.5645543305036094,1.594616151095879,1.5790240202755095,1.5425048762523628,1.4940079197020621,1.6304318282211339,1.5131027524399214,1.602465278204356,1.5628091164483002,1.625005345581879,1.63266551544178,1.5345720249084887,1.5968893415235934,1.5566349851748051,1.5638470706060497,1.5955294320899085,1.585268150467042,1.5579508351229867,1.564463909982023,1.5267350186762252,1.5908066141324437,1.5419451033418756,1.5471086218412922,1.5881427372393446,1.631622331439786,1.62603363381737,1.5632508284725681,1.5672065747947668,1.5718108161221225,1.585221815088794,1.5914457549453283,1.6144545035549125,1.5451579812642073,1.6296459510867718,1.5939271198563059,1.5497761572531035,1.6123245795915857,1.584446527823135,1.632767281874552,1.5832456451973203,1.60887285443743,1.5500201568319485,1.5762244641349654,1.5376591593691602,1.5779198343783047,1.5424452069224268,1.5718108161221225,1.632767281874552
14,92500000000.0,1.6419142794943886,1.6091891094345243,1.5882484190911732,1.5757838026115945,1.6001453797178955,1.5950569942624253,1.5923418029020422,1.5618221513046238,1.6125929904042378,1.5457517393479685,1.5371105592306489,1.5713432195196055,1.5897074044956592,1.5321403783296865,1.5792696447161365,1.5690756310596374,1.5646722008980547,1.600707205087858,1.5987150399739365,1.5933149923504908,1.5658048028070262,1.589724118980138,1.5512523340231477,1.6055117739647669,1.5404579687094435,1.6037764004455057,1.6019187170166973,1.5289640788320151,1.6181494147809605,1.5855383445437197,1.6062098150546913,1.5439160437488137,1.4922075528650565,1.54617899491061,1.6265558224205587,1.5793806821161878,1.6275363451306488,1.6065669677358052,1.6069380649699376,1.5631545282155872,1.5527386279714939,1.588640526587383,1.646899762863413,1.570710820017135,1.619120101506162,1.525781335469769,1.6392793320983956,1.6253297300472043,1.5890571327933378,1.599569152544131,1.4922075528650565,1.646899762863413
15,93750000000.0,1.6536809527913539,1.577963970209812,1.5521885955732284,1.6195642024928611,1.5787748619509019,1.5623119199613031,1.6012514571668233,1.596470350209634,1.6365477634285073,1.5682846713923315,1.5365413271600314,1.6252347538389125,1.5748008623625767,1.6166536334195571,1.5972756281403233,1.5986969422056672,1.562115083513145,1.644517553226002,1.5638810628559716,1.5691312959224384,1.5750653130584629,1.5535538877230064,1.58374559072349,1.5658932283708598,1.5260992094776025,1.55387838769015,1.5741073389147098,1.578189489875632,1.6147266678741727,1.5198108235048224,1.5538735951100366,1.5704748641036046,1.5862060094741077,1.6158870934715803,1.5877050839099416,1.6140563932391185,1.5771046043245731,1.5416353601192525,1.6212741035876503,1.5352386958403423,1.5429151182428789,1.5772253177289952,1.6348634174421295,1.656871180504346,1.6342234903308706,1.5842393515779747,1.6096574145221778,1.5154988586933784,1.6278546630561574,1.6014356756982433,1.5862060094741077,1.6348634174421295
16,95000000000.0,1.626624982364016,1.6182302819976693,1.606631989591918,1.556189511758384,1.5418208292598805,1.6431230738271527,1.6105115434570878,1.609909974942736,1.5812044978333386,1.6208928181295361,1.6351062425359524,1.6128529516549033,1.552550534856066,1.5294992563026628,1.5491126282181376,1.5670021223447486,1.5777526731039002,1.6017465688092212,1.5628727038361483,1.621060955342577,1.5227033631202378,1.5203331464358651,1.5615593787640563,1.5280479721797682,1.5511136757839106,1.5404437163321512,1.5710858652146111,1.5454393178792971,1.6218472928434193,1.5683847984366286,1.5722917984751625,1.6210072223084533,1.5550194709936838,1.5874654787902758,1.5997028212706412,1.5162342098897963,1.6191582464909249,1.6359454186794133,1.5527800000665815,1.6155878721777353,1.5213385003835576,1.626044649833691,1.6048140120046515,1.6258631288258356,1.5343680355043867,1.5569764950855634,1.5183406956642553,1.6194733827768766,1.6147659015949918,1.612645406461827,1.5550194709936838,1.6048140120046515
17,96250000000.0,1.579179679159947,1.6075388569254165,1.658665608651288,1.5200948457478571,1.6169158104724446,1.5910548472642907,1.6119114008450215,1.5601586373286205,1.5512557268506422,1.5116627180700963,1.5104746227625536,1.6279294540313962,1.5751380252593075,1.5623160387226354,1.6102765550888498,1.5888938454499324,1.6237543230777232,1.6157136830745382,1.5500760528458277,1.63368558410761,1.5409180775274671,1.6238000065452174,1.587501447228845,1.5704492369535266,1.590509789921488,1.5980451310302155,1.601994286640315,1.6122131646937816,1.6057854601259578,1.6155257093280484,1.5851251040042598,1.5897053577665827,1.5567670362862525,1.515552846397887,1.5914590921827805,1.6408409494562455,1.6220933122547088,1.5920719065678541,1.5307510669971571,1.577787975795645,1.5558892991368303,1.559967621793855,1.5275577085415595,1.6255712376077611,1.5525213503537776,1.5137029095923211,1.6604233933047943,1.5625442222975021,1.534008736102415,1.560420793783966,1.5567670362862525,1.5275577085415595
18,97500000000.0,1.5052814511348116,1.5738005444022654,1.540724845154072,1.6706087324747405,1.6144676775022386,1.5316000939056693,1.6549611353398679,1.5897712685868757,1.5826251762177013,1.5668196669743741,1.6145242181958799,1.6195264035688812,1.643323492821453,1.5581201121298334,1.5813576467636932,1.5766421443088146,1.6097152903908503,1.636486907355413,1.5190979321839082,1.5923912211800277,1.629834900666575,1.5361716190063723,1.5425560081354577,1.6027165608228846,1.5853243649633482,1.5982422881842044,1.603279160711298,1.5903122395663356,1.5977316794916938,1.5032071535617586,1.5606684711579555,1.5032010282237862,1.5212167310956142,1.6210583964891256,1.6281002205612174,1.6064754999867956,1.6065893799845543,1.5752732868972323,1.519886828860141,1.511303758444644,1.6312998538237011,1.6000918347936723,1.6072114274393765,1.5290786750144594,1.5403064001090327,1.5704907766591119,1.5860457650386242,1.6097061708656109,1.6188379211899864,1.6415276187286931,1.5212167310956142,1.6072114274393765
19,98750000000.0,1.6340868594085378,1.5448883946538252,1.6064460357883648,1.5593432666107312,1.533651141236539,1.5633847145079112,1.6618077071114263,1.5248948820049628,1.582273915390422,1.5732348231011286,1.635158894793419,1.5123415661611388,1.5446983541322716,1.606523324987722,1.568712773096487,1.5562374821470044,1.613721765780645,1.5174979846303094,1.6071000950603989,1.595751611252618,1.5931354736347194,1.6347249559310217,1.5780202859289685,1.637571700818319,1.6365137244287784,1.5223669633919608,1.5791444400935497,1.6111999707423477,1.582724602824365,1.590805864365569,1.6017329608523245,1.604304820877606,1.5648793788356836,1.58876384494794,1.602212480389798,1.5240057810683285,1.562216737294278,1.6239468212289119,1.577936319423191,1.6120302362439578,1.6507783141516517,1.600863286912572,1.6082385287509418,1.6320600558007443,1.590368264667499,1.6283607926812655,1.6102846667116832,1.5359680919256984,1.6310439235431025,1.550317421184296,1.5648793788356836,1.6082385287509418
