,freq,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta_13,delta_14,delta_15,delta_16,delta_17,delta_18,delta_19,delta_20,delta_21,delta_22,delta_23,delta_24,delta_25,delta_26,delta_27,delta_28,delta_29,delta_30,delta_31,delta_32,delta_33,delta_34,delta_35,delta_36,delta_37,delta_38,delta_39,delta_40,delta_41,delta_42,delta_43,delta_44,delta_45,delta_46,delta_47,delta_48,delta_49,delta_min_curve,delta_max_curve
11,88750000000.0,1.5756592755666265,1.6778718542775726,1.579157228985889,1.6317582071058825,1.6311409904889624,1.5631748955937022,1.59847037812894,1.4227815512000956,1.6389217075268272,1.6351178628086354,1.5266837345585758,1.5837138082796882,1.63380165269816,1.5794235344293812,1.5645114066782904,1.5499631875375683,1.5023146394170332,1.6486581642334122,1.535105693198165,1.617670006924773,1.5375332353782236,1.6447575996814885,1.474508949711737,1.4760447491801196,1.6106742215800918,1.5856510009856715,1.554220750575884,1.5761306562282016,1.5106307021981833,1.6170717077839551,1.5499614518427318,1.612753856382381,1.5462881850404113,1.613889935232876,1.560969010995451,1.533431619440664,1.4741877283617115,1.6989602930344536,1.602233364672079,1.5306434198602827,1.5531803833906412,1.611665286400849,1.5298763343823194,1.604351509506365,1.585540313866425,1.5465130399879226,1.619723791159663,1.4430924881705505,1.5696718119102302,1.6020394253650225,1.6311409904889624,1.6486581642334122
12,90000000000.0,1.5749372614156212,1.6478027269991324,1.5712908332719582,1.6279764817626505,1.5911275696625067,1.6029302357044337,1.6411583280979882,1.5806239339273542,1.5705522082316041,1.5324728691687022,1.6622683805269425,1.5233404548622116,1.5888909481086295,1.5380565012567018,1.5825447009342217,1.5038697772405054,1.5163421463791413,1.628511796910683,1.5732619446961154,1.594272644253465,1.4164033089733479,1.5783353332033554,1.7135669095139372,1.498846377108582,1.5218126874918827,1.4656404405877692,1.6067354134335756,1.5477055297515647,1.631761221305442,1.5816659591171045,1.5044638858020691,1.5460661546213423,1.5325141832918965,1.6363004167888704,1.7469661405743997,1.592404002465575,1.6226505267046856,1.6221737881752303,1.6054414182392756,1.6323988710348967,1.5772785196734451,1.5146472073356378,1.6158897528132155,1.6403387694461598,1.567061276285021,1.529831870660886,1.5421170083071316,1.6042779100124733,1.5598085874862209,1.6160060673521315,1.5911275696625067,1.628511796910683
13,91250000000.0,1.5817787635217264,1.5077901197391592,1.483259802745017,1.5936720351554805,1.5193673714762663,1.6733030072826618,1.5729794688832055,1.5823195894154134,1.6617289038631509,1.6041174430423388,1.5983052987128192,1.5746242794519756,1.504339138453639,1.6141244664949945,1.6328126313901328,1.6369962733415302,1.4801247558847759,1.672581492722888,1.658633007478987,1.5415420636528248,1.5102883718080111,1.5706080074906943,1.6075286126412176,1.609543654405328,1.6374223012118876,1.573637369910278,1.591834243079232,1.6651416818801423,1.5408217911599515,1.5207847381888486,1.5369124734008979,1.420945950914313,1.5851449560549205,1.6692291943980369,1.5604400677308028,1.5599979314510704,1.6917998086393722,1.4643232560772832,1.5057293380095422,1.5488200398873742,1.5251883297771074,1.545074129501799,1.5815182869874147,1.6198543198822162,1.6683801631453794,1.6221325514187206,1.6046499810785706,1.6615289148833723,1.6177476427356952,1.5213370485655835,1.5193673714762663,1.672581492722888
14,92500000000.0,1.5742328992772845,1.4613052906000965,1.5703294886397408,1.680214923294328,1.5946569807342499,1.6082897466650439,1.6879202431289684,1.5036395670718106,1.6025178805751008,1.5526339738675736,1.6379762157443958,1.6713794957432864,1.500894111925462,1.6851016590603694,1.470536015949282,1.5159069091614372,1.4840202709834638,1.6566590471140714,1.6249372370566022,1.6417135098784175,1.687035739115171,1.6191910209071672,1.5509049187391934,1.6713761712918727,1.4964716980227033,1.5059313172418944,1.5543113564082873,1.6385622965024718,1.570376974047446,1.5728820453178394,1.526218244072214,1.6580549801787525,1.578474330061375,1.6145419463745525,1.50126664423886,1.5381819824915166,1.5513265485417658,1.5670214818676054,1.6928416782994207,1.5779365642361978,1.5678926285975558,1.4974514709752507,1.5196191467194144,1.583426434322298,1.5833357056896082,1.6127235344282755,1.560758187456166,1.6234882271874034,1.4974509393813444,1.5321699224497507,1.5946569807342499,1.6566590471140714
15,93750000000.0,1.5676577359592145,1.565674871256785,1.626867656594832,1.6647299351947145,1.6561212513732637,1.5772375040710973,1.5935100059934948,1.5520548017892584,1.734093508942203,1.6389692428990723,1.4969595150417359,1.570578969177285,1.5747368319004376,1.5189564801269948,1.7215458223910327,1.5763522430224555,1.57664138646221,1.5587041286761425,1.6625586808610107,1.622663446172969,1.487244553611027,1.5520293547243853,1.5763312249504025,1.5445508765571272,1.5782531617919329,1.6444363426200024,1.5075918019372017,1.5968034334036516,1.5365138090661088,1.5461627062191965,1.5755783965059011,1.5703309991636623,1.5884460634129751,1.5448391835494073,1.5222376570759177,1.5157651399973104,1.5789569331099427,1.5749423927009387,1.6509955126202243,1.6557893840250941,1.6422862996021443,1.6129418262115516,1.6201384568607908,1.5872181038317452,1.5720885329701915,1.6079832444201492,1.5082866230785879,1.4741307471550908,1.5951677519513066,1.5820710488692962,1.6561212513732637,1.5587041286761425
16,95000000000.0,1.4571133845749165,1.5679029338402297,1.5980669783632224,1.5234035333996876,1.471766764861605,1.5606833031975134,1.587182416771066,1.5674625395488868,1.5710719464562233,1.5924285158386766,1.4758333357287219,1.5424528997933418,1.6091067038372058,1.5358243943536938,1.659718614132723,1.4512891909810628,1.5641637938783912,1.4628782705651047,1.490672040060206,1.709697805310042,1.593042709449837,1.6331029887903068,1.6358152569523339,1.519414871282236,1.6415323046578145,1.6855615477898838,1.60838375346833,1.5505963302742303,1.5578410538892538,1.5295954679766985,1.5585733854468176,1.5533046484611557,1.5083101779971941,1.5110176096975547,1.4794443481978996,1.510128438669038,1.6003323445461868,1.7101020593463025,1.484177392560629,1.714580171719115,1.6215640954484263,1.6555096466127222,1.6110659058317447,1.5817937587533444,1.5596827672541427,1.4558897107845896,1.6516241057165062,1.5711745147498826,1.6446486147403307,1.5340095382129049,1.471766764861605,1.4628782705651047
17,96250000000.0,1.5615631722861447,1.5405709240940693,1.4995899409200177,1.4759002905601917,1.5893995455194145,1.5657718300000527,1.6262398926308022,1.5423977506966975,1.573165262751407,1.60780190711276,1.5298183035049044,1.5405060774012778,1.4251651817147521,1.606785848797689,1.6160482836593328,1.5778520354821541,1.5925875344527836,1.5715022370068348,1.5300470137061444,1.410478367495323,1.6613191326249062,1.548842271873639,1.6179760799229739,1.5819244838991484,1.6704207130397513,1.4826410638459049,1.603460491086316,1.5209460814026272,1.684786545546805,1.522843071592782,1.5622438572172188,1.6859319851534085,1.5365498721046171,1.4657286627096722,1.553686018963158,1.6490544152429747,1.5170451061485768,1.4886321762445045,1.5718106826333287,1.477464488383337,1.649578316591666,1.59997946435746,1.6024241546307083,1.5294033863112944,1.6122728556418398,1.6357577443890488,1.5810890690546933,1.6308389729316117,1.6580432865525625,1.5995291816991946,1.5893995455194145,1.5715022370068348
18,97500000000.0,1.4729013756185936,1.7063958636479508,1.6603874847359632,1.588863457254205,1.6482281014855866,1.6517468962287332,1.674903756505318,1.524094193588296,1.6410444607399217,1.5683436124504082,1.5781628917949806,1.544582091965214,1.5077209170457302,1.6174438966452727,1.661835037737396,1.6399583052368563,1.6184509807611087,1.6196049958040217,1.4798896534185872,1.5481355804308916,1.5301584744512595,1.5204558468488498,1.6416549436930299,1.5524920958997814,1.5674732273622884,1.4927160084718563,1.5808828349135997,1.5554309703429552,1.6548696162494785,1.6454794372565775,1.48481415748401,1.4896626568612052,1.5576416461784428,1.5357242401959317,1.4961165436890542,1.5654608888018449,1.5965972093160192,1.684964189309256,1.6207848027133114,1.5902580422026236,1.7255192911003234,1.6315783572235691,1.6468342183996663,1.503598870908514,1.436046808375972,1.488025064808245,1.6513247564083562,1.5025324737012213,1.5157003610077604,1.5625443788792568,1.6482281014855866,1.6196049958040217
19,98750000000.0,1.6861174779287351,1.7060199615208398,1.5162053054674989,1.6185938890682876,1.5774450496452743,1.5297235559625033,1.5214595651276195,1.6553663826752094,1.5185243652970097,1.61312878134498,1.6244750959432177,1.6552145333580373,1.5393737213755956,1.6064003230194854,1.4885730966443418,1.549757768552435,1.4550546689996298,1.6152722565679833,1.5095601627461601,1.5302337106373092,1.5575363852255526,1.588335818198916,1.617587273718362,1.5143617135412168,1.5535684831334564,1.5610489124748708,1.5411425069432871,1.6364802617894072,1.6348934734225018,1.5959874254546107,1.5334545425139563,1.5921973732609502,1.5414048654376613,1.585379766513226,1.6236503357026322,1.5225846627012272,1.5966584309911687,1.5688841314827453,1.6304077863261355,1.5259185027143036,1.5550874679303694,1.6342468438808753,1.5761868361437272,1.689994944795951,1.5987590972696992,1.5923213300679377,1.6956940600122392,1.5736732240589497,1.6378464729469204,1.4656731281522666,1.5774450496452743,1.6152722565679833
20,100000000000.0,1.6236044891030095,1.517239216086535,1.605939618197112,1.5265237342490294,1.5712356111062953,1.5265037371721029,1.507693914537641,1.6503917331988085,1.612227080358589,1.6224327387701734,1.4649584530686195,1.539996252070263,1.6073762004128809,1.6438524796840117,1.549903078663152,1.618361634252658,1.500619519634158,1.6067148341240338,1.5714420090787322,1.6280460701553474,1.5454118993544639,1.7127281661572344,1.5754430532320873,1.6143448319830929,1.636925231822441,1.6098012891998528,1.5997625245242322,1.5458976920609027,1.4720345560422814,1.5410970670117086,1.6002079555296929,1.4870917957670755,1.5355037698867107,1.5884413958776296,1.4562858865808455,1.560163675452939,1.6028616581326653,1.5608378635253448,1.5854284745547245,1.6007082913292996,1.5734810901362128,1.6025166769187515,1.6019268368438464,1.5837122675946016,1.6547633639819945,1.5268529233897141,1.6550616534520808,1.5614348831749079,1.7296811592245585,1.5709453170949834,1.5712356111062953,1.6067148341240338
21,101250000000.0,1.5058862200533312,1.6223905555926517,1.5521239458044538,1.6503136084749956,1.6298545696121338,1.6263222478875519,1.6134608925806537,1.5982812143341387,1.5380353404531766,1.6031569225490725,1.6088740703684004,1.426973841811811,1.521590943455246,1.553627575320738,1.60862269632103,1.7063413714945233,1.4909413796367843,1.721560866920233,1.5799978083969877,1.6413816892987951,1.4772658190311476,1.6184817204467048,1.6489332305344409,1.669761949975653,1.5545166984492176,1.498783681619061,1.6245701842506175,1.5682283367700731,1.6922438146390983,1.6200698265947178,1.5764221089476829,1.5733480670632258,1.5467919835099577,1.6125104662983318,1.5831032480430287,1.5617220813767538,1.5303840810446458,1.5951650425546942,1.6417099579020704,1.6540245910695215,1.6836723318837719,1.5443961148560448,1.5858150091128564,1.679444680404541,1.6174738365858807,1.5240360592040028,1.6148848762955343,1.6177956444832193,1.4848794934326213,1.5524138300743693,1.6298545696121338,1.721560866920233
22,102500000000.0,1.6234572584142881,1.5999867316905663,1.5280330146250238,1.597538967802189,1.4440489731752602,1.6142899967717612,1.4412014661666142,1.6292542145314848,1.5749420088713058,1.5171686656387053,1.5896168084135407,1.652653194710569,1.586434737991723,1.5507840211937063,1.5560144495437944,1.7361049971024156,1.5003634847436678,1.5664964409715985,1.6171985194849001,1.5515734631566893,1.506664066441775,1.6527558342497628,1.5674647103290216,1.5357763241423954,1.5889345860254083,1.6093917773518716,1.7253779952650876,1.6103761182952785,1.6059649404808176,1.550422618733676,1.5509951938506974,1.6080350651623256,1.6210826792263249,1.6419515961532172,1.483837148533398,1.5405019668052855,1.5501997418325877,1.5375446380417017,1.6885856439434381,1.5615159022973126,1.540049124517062,1.6679891961955857,1.520376814217883,1.6190476513835557,1.6368522565731085,1.5608564890930994,1.5326707520730845,1.5266083405578872,1.6516207523480035,1.517351410606171,1.4440489731752602,1.5664964409715985
23,103750000000.0,1.5231651228046987,1.6102810463987594,1.6100424794581356,1.6133139661662739,1.4766347477628265,1.5312219630768573,1.6269649962293127,1.5028896908499332,1.5887643745214377,1.5420320708866595,1.5209493183019973,1.6325771578750252,1.608646509657384,1.646662638585506,1.5821580995700222,1.5775815096150156,1.6590422420067512,1.5388420283904467,1.6540067242179202,1.5864094070175339,1.48862906284623,1.5614363939020808,1.6083827795172554,1.498990057916684,1.666393853198419,1.5447671191457053,1.4774412195045648,1.6384998752518083,1.5454896537145524,1.6172767621678708,1.7116162442520575,1.5987589267099946,1.5919297691435164,1.5908579309315425,1.58197141288757,1.560464007089753,1.5455879388019171,1.5705000011698849,1.6064267730872837,1.5694087499367084,1.578830499251494,1.5984837714262996,1.6585240370991936,1.5554972827632172,1.6172100290419744,1.6486000156235017,1.634153235565221,1.6060397229042698,1.5783432427642254,1.6165073780123846,1.4766347477628265,1.5388420283904467
24,105000000000.0,1.4565820881933382,1.5461723874432438,1.6856332558000242,1.5068224708325797,1.5205117826399264,1.5486813354613764,1.6482537004733124,1.5324678539858734,1.5834045572256277,1.535366487918301,1.5489617407534488,1.611361923354095,1.5774238523923172,1.567145928190397,1.4566239865746842,1.4639880315429916,1.6270994994514623,1.727845538944659,1.749598670759497,1.6556429967521251,1.5317210517636253,1.6565421096382449,1.5373952679980611,1.636199611979343,1.5962704870597437,1.5345536510611797,1.5296874977234203,1.6045582864328165,1.5338066413589464,1.520786385641861,1.5259150765994813,1.5622222458150432,1.6628826077994097,1.6497998384817316,1.5267328598601964,1.6584087468552449,1.4756945795639986,1.6191771865183744,1.6244866649559677,1.54619113191564,1.5101580934450292,1.6618209628356557,1.6647262315397393,1.5300710341354895,1.5599952848885419,1.4617100762233706,1.47009831048089,1.5383353768537384,1.5717219242490803,1.6059236069019276,1.5205117826399264,1.727845538944659
25,106250000000.0,1.6278939885647288,1.6467254952966013,1.576350916268436,1.6618889858875399,1.5670170045721232,1.57377499192221,1.5299594977381576,1.5607942087281437,1.4797289519045642,1.6521446714263843,1.658994829636203,1.5472704851239198,1.641300557076954,1.5280256570135233,1.5852781000656875,1.681455236374588,1.638429688091091,1.5519964947105662,1.6079219139438583,1.6238836851716199,1.6387137675189607,1.6033550018582319,1.527215170470592,1.6202576607408201,1.5170331577503366,1.6037551700258676,1.5715053838173374,1.5901525857228052,1.495319108836007,1.5733365295352437,1.5922239104825369,1.5369566609546363,1.5443476898791733,1.6163552111709096,1.5748209199173642,1.5391764540354949,1.5362061218467757,1.5167442006987946,1.5709648168441852,1.6039861860643583,1.5557836895341834,1.6708601163937906,1.6283245223039966,1.459519394749104,1.5590641450694567,1.6483784832825294,1.5125919058220543,1.5560299620133353,1.634501177095162,1.5973367613061316,1.5670170045721232,1.5519964947105662
26,107500000000.0,1.6081875660525873,1.5601768231367972,1.5665295116079094,1.5460095860698433,1.5241656168382414,1.6966526113385831,1.5187731419827362,1.6703669023372685,1.5775027699888882,1.561025029959631,1.5360349794433745,1.6437836502291914,1.4958876855070145,1.6791861209521954,1.601908776902082,1.6937772257977552,1.6190343069350386,1.6621350189921957,1.755400982234514,1.6835027815961663,1.460793577495361,1.6302829099200713,1.5090318000308909,1.6551860566937835,1.69244649334453,1.7069427323403963,1.636266604480233,1.5259417689082069,1.5438390244897746,1.616845387668596,1.467196158443226,1.5400334886803664,1.6645307851319715,1.5410754477034865,1.5739518119308742,1.6520889536784125,1.6746568325133164,1.6186904980804275,1.6623795282618201,1.5190398463876784,1.578727885204642,1.4901054866927412,1.5704317795444094,1.638169680155819,1.5291341769950784,1.688029324790617,1.6270167406310607,1.5477947509010173,1.6080029758770085,1.5530190314376646,1.5241656168382414,1.6621350189921957
27,108750000000.0,1.5758412585704746,1.5679225121179206,1.5080124761245424,1.4690208740817652,1.4359495714603645,1.6769214132534096,1.4800019534645845,1.5582934832197475,1.479977720632947,1.546926293419668,1.6156928926836076,1.6439978278918281,1.5625270265044189,1.61746771233752,1.4848163534122814,1.565603285835552,1.6720916802505734,1.652121904597993,1.5256002810496179,1.521934512644281,1.5861060474026925,1.7009677400879282,1.6314210614176945,1.6045206233093983,1.468970435653262,1.5557126711390619,1.5536984612632774,1.5653926910256837,1.502202061222879,1.5885018200073586,1.589275750564508,1.5848808903613671,1.4287421777080682,1.523763368636705,1.6525303838980268,1.5304875929494337,1.6241880730229061,1.6615630278567686,1.5165105303957875,1.5439028226031448,1.5813016899020786,1.5882565382421132,1.5674425336640032,1.4638791582194068,1.4547816323748297,1.4746884577204784,1.5921282623154454,1.5604420794825926,1.4570266290423337,1.5788288373559665,1.4359495714603645,1.652121904597993
